date,side,entry,exit,why,or_width,ann_vol,or_hi,or_lo,stop,target,entry_ts,exit_ts,sig_ts,pts,contracts,gross_$,cost_$,net_$,R_pts,R_mult,R_$,dow,year,month,cross,dir,bucket,ehour
2025-10-13 00:00:00-04:00,1,24887.25,24920.75,close,118.25,0.1745164986384186,24842.75,24724.5,24724.5,25212.75,2025-10-13 10:00:00-04:00,2025-10-13 15:55:00-04:00,2025-10-13 09:55:00-04:00,33.5,1.0,67.0,2.24,64.76,162.75,0.20583717357910905,325.5,0,2025,10,5,long,normal 3-5,10:00
2025-10-14 00:00:00-04:00,1,24688.5,24757.0,close,211.75,0.1969574346594033,24642.0,24430.25,24430.25,25205.0,2025-10-14 10:25:00-04:00,2025-10-14 15:55:00-04:00,2025-10-14 10:20:00-04:00,68.5,1.0,137.0,2.24,134.76,258.25,0.26524685382381413,516.5,1,2025,10,1,long,calm 0-2,10:00
2025-10-15 00:00:00-04:00,-1,24918.0,25004.25,stop,83.75,0.198433133035475,25004.25,24920.5,25004.25,24745.5,2025-10-15 09:50:00-04:00,2025-10-15 09:55:00-04:00,2025-10-15 09:45:00-04:00,-86.25,1.0,-172.5,2.24,-174.74,86.25,-1.0,172.5,2,2025,10,12,short,chop 10+,09:00
2025-10-16 00:00:00-04:00,1,25109.25,25036.0,stop,70.0,0.1991195622554085,25106.0,25036.0,25036.0,25255.75,2025-10-16 10:35:00-04:00,2025-10-16 11:25:00-04:00,2025-10-16 10:30:00-04:00,-73.25,1.0,-146.5,2.24,-148.74,73.25,-1.0,146.5,3,2025,10,5,long,normal 3-5,10:00
2025-10-17 00:00:00-04:00,1,24849.25,24988.5,close,145.5,0.20008553934280407,24817.75,24672.25,24672.25,25203.25,2025-10-17 09:55:00-04:00,2025-10-17 15:55:00-04:00,2025-10-17 09:50:00-04:00,139.25,1.0,278.5,2.24,276.26,177.0,0.786723163841808,354.0,4,2025,10,7,long,busy 6-9,09:00
2025-10-20 00:00:00-04:00,1,25230.5,25299.75,close,110.0,0.2016184395435069,25224.75,25114.75,25114.75,25462.0,2025-10-20 09:55:00-04:00,2025-10-20 15:55:00-04:00,2025-10-20 09:50:00-04:00,69.25,1.0,138.5,2.24,136.26,115.75,0.5982721382289417,231.5,0,2025,10,5,long,normal 3-5,09:00
2025-10-21 00:00:00-04:00,-1,25225.5,25304.5,stop,71.5,0.2033783359695398,25304.5,25233.0,25304.5,25067.5,2025-10-21 10:05:00-04:00,2025-10-21 11:45:00-04:00,2025-10-21 10:00:00-04:00,-79.0,1.0,-158.0,2.24,-160.24,79.0,-1.0,158.0,1,2025,10,14,short,chop 10+,10:00
2025-10-22 00:00:00-04:00,1,25280.5,25172.75,stop,98.75,0.20373411299855965,25271.5,25172.75,25172.75,25496.0,2025-10-22 09:55:00-04:00,2025-10-22 10:25:00-04:00,2025-10-22 09:50:00-04:00,-107.75,1.0,-215.5,2.24,-217.74,107.75,-1.0,215.5,2,2025,10,5,long,normal 3-5,09:00
2025-10-23 00:00:00-04:00,1,25137.75,25252.5,close,94.0,0.20633764113210454,25092.75,24998.75,24998.75,25415.75,2025-10-23 09:50:00-04:00,2025-10-23 15:55:00-04:00,2025-10-23 09:45:00-04:00,114.75,1.0,229.5,2.24,227.26,139.0,0.8255395683453237,278.0,3,2025,10,1,long,calm 0-2,09:00
2025-10-24 00:00:00-04:00,1,25532.25,25509.0,close,100.75,0.20673193903613146,25530.75,25430.0,25430.0,25736.75,2025-10-24 10:10:00-04:00,2025-10-24 15:55:00-04:00,2025-10-24 10:05:00-04:00,-23.25,1.0,-46.5,2.24,-48.74,102.25,-0.2273838630806846,204.5,4,2025,10,10,long,chop 10+,10:00
2025-10-27 00:00:00-04:00,1,25866.5,25961.0,close,63.5,0.2080885463630358,25859.75,25796.25,25796.25,26007.0,2025-10-27 10:05:00-04:00,2025-10-27 15:55:00-04:00,2025-10-27 10:00:00-04:00,94.5,1.0,189.0,2.24,186.76,70.25,1.3451957295373667,140.5,0,2025,10,5,long,normal 3-5,10:00
2025-10-28 00:00:00-04:00,-1,26034.0,26094.0,stop,52.25,0.2096602470515529,26094.0,26041.75,26094.0,25914.0,2025-10-28 09:55:00-04:00,2025-10-28 12:25:00-04:00,2025-10-28 09:50:00-04:00,-60.0,1.0,-120.0,2.24,-122.24,60.0,-1.0,120.0,1,2025,10,11,short,chop 10+,09:00
2025-10-29 00:00:00-04:00,1,26318.75,26254.25,stop,38.25,0.2083827586208561,26292.5,26254.25,26254.25,26447.75,2025-10-29 10:00:00-04:00,2025-10-29 10:50:00-04:00,2025-10-29 09:55:00-04:00,-64.5,1.0,-129.0,2.24,-131.24,64.5,-1.0,129.0,2,2025,10,16,long,chop 10+,10:00
2025-10-30 00:00:00-04:00,1,26132.75,25941.5,stop,186.0,0.20753007982933128,26127.5,25941.5,25941.5,26515.25,2025-10-30 09:55:00-04:00,2025-10-30 15:15:00-04:00,2025-10-30 09:50:00-04:00,-191.25,1.0,-382.5,2.24,-384.74,191.25,-1.0,382.5,3,2025,10,3,long,normal 3-5,09:00
2025-10-31 00:00:00-04:00,-1,26102.5,25908.5,target,96.0,0.20699490835575718,26199.5,26103.5,26199.5,25908.5,2025-10-31 10:00:00-04:00,2025-10-31 13:05:00-04:00,2025-10-31 09:55:00-04:00,194.0,1.0,388.0,2.24,385.76,97.0,2.0,194.0,4,2025,10,9,short,busy 6-9,10:00
2025-11-03 00:00:00-05:00,-1,26154.25,26110.25,close,110.75,0.2088307062590571,26265.75,26155.0,26265.75,25931.25,2025-11-03 09:50:00-05:00,2025-11-03 15:55:00-05:00,2025-11-03 09:45:00-05:00,44.0,1.0,88.0,2.24,85.76,111.5,0.39461883408071746,223.0,0,2025,11,5,short,normal 3-5,09:00
2025-11-04 00:00:00-05:00,1,25852.25,25663.0,stop,119.0,0.20897968985509005,25782.0,25663.0,25663.0,26230.75,2025-11-04 09:55:00-05:00,2025-11-04 12:15:00-05:00,2025-11-04 09:50:00-05:00,-189.25,1.0,-378.5,2.24,-380.74,189.25,-1.0,378.5,1,2025,11,13,long,chop 10+,09:00
2025-11-05 00:00:00-05:00,1,25608.5,25850.0,target,89.5,0.2211334377464155,25577.25,25487.75,25487.75,25850.0,2025-11-05 09:50:00-05:00,2025-11-05 13:35:00-05:00,2025-11-05 09:45:00-05:00,241.5,1.0,483.0,2.24,480.76,120.75,2.0,241.5,2,2025,11,1,long,calm 0-2,09:00
2025-11-06 00:00:00-05:00,-1,25555.75,25297.75,target,99.0,0.2209152593117784,25684.75,25585.75,25684.75,25297.75,2025-11-06 09:55:00-05:00,2025-11-06 10:55:00-05:00,2025-11-06 09:50:00-05:00,258.0,1.0,516.0,2.24,513.76,129.0,2.0,258.0,3,2025,11,1,short,calm 0-2,09:00
2025-11-07 00:00:00-05:00,-1,24891.0,25111.5,stop,194.0,0.22763528326219007,25111.5,24917.5,25111.5,24450.0,2025-11-07 10:40:00-05:00,2025-11-07 14:55:00-05:00,2025-11-07 10:35:00-05:00,-220.5,1.0,-441.0,2.24,-443.24,220.5,-1.0,441.0,4,2025,11,11,short,chop 10+,10:00
2025-11-10 00:00:00-05:00,1,25640.25,25524.0,stop,115.75,0.22728163163540235,25639.75,25524.0,25524.0,25872.75,2025-11-10 10:05:00-05:00,2025-11-10 10:55:00-05:00,2025-11-10 10:00:00-05:00,-116.25,1.0,-232.5,2.24,-234.74,116.25,-1.0,232.5,0,2025,11,11,long,chop 10+,10:00
2025-11-11 00:00:00-05:00,-1,25582.5,25646.0,stop,62.25,0.23423559969401284,25646.0,25583.75,25646.0,25455.5,2025-11-11 09:50:00-05:00,2025-11-11 13:15:00-05:00,2025-11-11 09:45:00-05:00,-63.5,1.0,-127.0,2.24,-129.24,63.5,-1.0,127.0,1,2025,11,9,short,busy 6-9,09:00
2025-11-12 00:00:00-05:00,-1,25578.5,25625.75,close,143.25,0.2336444393104532,25780.5,25637.25,25780.5,25174.5,2025-11-12 09:50:00-05:00,2025-11-12 15:55:00-05:00,2025-11-12 09:45:00-05:00,-47.25,1.0,-94.5,2.24,-96.74,202.0,-0.23391089108910892,404.0,2,2025,11,3,short,normal 3-5,09:00
2025-11-13 00:00:00-05:00,-1,25241.25,25100.0,close,217.5,0.2308853592499589,25501.5,25284.0,25501.5,24720.75,2025-11-13 10:50:00-05:00,2025-11-13 15:55:00-05:00,2025-11-13 10:45:00-05:00,141.25,1.0,282.5,2.24,280.26,260.25,0.542747358309318,520.5,3,2025,11,1,short,calm 0-2,10:00
2025-11-14 00:00:00-05:00,1,24895.25,25106.0,close,218.75,0.24080866569528137,24844.75,24626.0,24626.0,25433.75,2025-11-14 09:50:00-05:00,2025-11-14 15:55:00-05:00,2025-11-14 09:45:00-05:00,210.75,1.0,421.5,2.24,419.26,269.25,0.7827298050139275,538.5,4,2025,11,1,long,calm 0-2,09:00
2025-11-17 00:00:00-05:00,1,25218.5,24955.25,stop,244.0,0.1928693431234589,25199.25,24955.25,24955.25,25745.0,2025-11-17 09:50:00-05:00,2025-11-17 11:15:00-05:00,2025-11-17 09:45:00-05:00,-263.25,1.0,-526.5,2.24,-528.74,263.25,-1.0,526.5,0,2025,11,3,long,normal 3-5,09:00
2025-11-18 00:00:00-05:00,-1,24624.25,24585.0,close,185.25,0.1718222584423178,24832.0,24646.75,24832.0,24208.75,2025-11-18 09:50:00-05:00,2025-11-18 15:55:00-05:00,2025-11-18 09:45:00-05:00,39.25,1.0,78.5,2.24,76.26,207.75,0.18892900120336945,415.5,1,2025,11,9,short,busy 6-9,09:00
2025-11-19 00:00:00-05:00,1,24769.0,24572.75,stop,185.75,0.17754236224927253,24758.5,24572.75,24572.75,25161.5,2025-11-19 09:50:00-05:00,2025-11-19 12:30:00-05:00,2025-11-19 09:45:00-05:00,-196.25,1.0,-392.5,2.24,-394.74,196.25,-1.0,392.5,2,2025,11,6,long,busy 6-9,09:00
2025-11-20 00:00:00-05:00,1,25247.5,25145.0,stop,97.25,0.18489662254064157,25242.25,25145.0,25145.0,25452.5,2025-11-20 09:55:00-05:00,2025-11-20 11:00:00-05:00,2025-11-20 09:50:00-05:00,-102.5,1.0,-205.0,2.24,-207.24,102.5,-1.0,205.0,3,2025,11,5,long,normal 3-5,09:00
2025-11-21 00:00:00-05:00,1,24281.25,24152.75,stop,127.25,0.21652886935402552,24280.0,24152.75,24152.75,24538.25,2025-11-21 09:55:00-05:00,2025-11-21 10:00:00-05:00,2025-11-21 09:50:00-05:00,-128.5,1.0,-257.0,2.24,-259.24,128.5,-1.0,257.0,4,2025,11,11,long,chop 10+,09:00
2025-11-24 00:00:00-05:00,1,24734.25,24935.5,close,208.75,0.21750684427184358,24722.25,24513.5,24513.5,25175.75,2025-11-24 10:05:00-05:00,2025-11-24 15:55:00-05:00,2025-11-24 10:00:00-05:00,201.25,1.0,402.5,2.24,400.26,220.75,0.9116647791619479,441.5,0,2025,11,5,long,normal 3-5,10:00
2025-11-25 00:00:00-05:00,-1,24631.5,24882.0,stop,162.5,0.22984025596139562,24882.0,24719.5,24882.0,24130.5,2025-11-25 09:50:00-05:00,2025-11-25 11:20:00-05:00,2025-11-25 09:45:00-05:00,-250.5,1.0,-501.0,2.24,-503.24,250.5,-1.0,501.0,1,2025,11,7,short,busy 6-9,09:00
2025-11-26 00:00:00-05:00,-1,25167.5,25271.0,stop,81.75,0.23019703182223988,25271.0,25189.25,25271.0,24960.5,2025-11-26 10:00:00-05:00,2025-11-26 10:55:00-05:00,2025-11-26 09:55:00-05:00,-103.5,1.0,-207.0,2.24,-209.24,103.5,-1.0,207.0,2,2025,11,5,short,normal 3-5,10:00
2025-11-28 00:00:00-05:00,1,25435.0,25484.75,close,92.0,0.2286042808007221,25421.5,25329.5,25329.5,25646.0,2025-11-28 11:10:00-05:00,2025-11-28 13:10:00-05:00,2025-11-28 11:05:00-05:00,49.75,1.0,99.5,2.24,97.26,105.5,0.471563981042654,211.0,4,2025,11,5,long,normal 3-5,11:00
2025-12-01 00:00:00-05:00,1,25346.25,25401.75,close,110.75,0.22787682080188845,25319.75,25209.0,25209.0,25620.75,2025-12-01 09:55:00-05:00,2025-12-01 15:55:00-05:00,2025-12-01 09:50:00-05:00,55.5,1.0,111.0,2.24,108.76,137.25,0.40437158469945356,274.5,0,2025,12,3,long,normal 3-5,09:00
2025-12-02 00:00:00-05:00,1,25635.5,25471.25,stop,141.75,0.21876447448280037,25613.0,25471.25,25471.25,25964.0,2025-12-02 10:05:00-05:00,2025-12-02 11:20:00-05:00,2025-12-02 10:00:00-05:00,-164.25,1.0,-328.5,2.24,-330.74,164.25,-1.0,328.5,1,2025,12,8,long,busy 6-9,10:00
2025-12-03 00:00:00-05:00,1,25571.5,25657.25,close,86.5,0.21941686372153651,25538.0,25451.5,25451.5,25811.5,2025-12-03 10:05:00-05:00,2025-12-03 15:55:00-05:00,2025-12-03 10:00:00-05:00,85.75,1.0,171.5,2.24,169.26,120.0,0.7145833333333333,240.0,2,2025,12,5,long,normal 3-5,10:00
2025-12-04 00:00:00-05:00,-1,25533.5,25627.5,close,162.75,0.21936329090814677,25713.25,25550.5,25713.25,25174.0,2025-12-04 11:05:00-05:00,2025-12-04 15:55:00-05:00,2025-12-04 11:00:00-05:00,-94.0,1.0,-188.0,2.24,-190.24,179.75,-0.5229485396383866,359.5,3,2025,12,4,short,normal 3-5,11:00
2025-12-05 00:00:00-05:00,1,25795.0,25660.5,stop,117.25,0.2192576583788158,25777.75,25660.5,25660.5,26064.0,2025-12-05 09:55:00-05:00,2025-12-05 11:30:00-05:00,2025-12-05 09:50:00-05:00,-134.5,1.0,-269.0,2.24,-271.24,134.5,-1.0,269.0,4,2025,12,2,long,calm 0-2,09:00
2025-12-08 00:00:00-05:00,-1,25758.5,25668.75,close,92.75,0.2189285164220413,25860.75,25768.0,25860.75,25554.0,2025-12-08 09:50:00-05:00,2025-12-08 15:55:00-05:00,2025-12-08 09:45:00-05:00,89.75,1.0,179.5,2.24,177.26,102.25,0.8777506112469438,204.5,0,2025,12,3,short,normal 3-5,09:00
2025-12-09 00:00:00-05:00,1,25657.0,25703.0,close,93.25,0.21826708012767201,25653.25,25560.0,25560.0,25851.0,2025-12-09 10:30:00-05:00,2025-12-09 15:55:00-05:00,2025-12-09 10:25:00-05:00,46.0,1.0,92.0,2.24,89.76,97.0,0.4742268041237113,194.0,1,2025,12,5,long,normal 3-5,10:00
2025-12-10 00:00:00-05:00,-1,25566.75,25663.25,stop,96.25,0.20797470423847045,25663.25,25567.0,25663.25,25373.75,2025-12-10 11:00:00-05:00,2025-12-10 12:50:00-05:00,2025-12-10 10:55:00-05:00,-96.5,1.0,-193.0,2.24,-195.24,96.5,-1.0,193.0,2,2025,12,7,short,busy 6-9,11:00
2025-12-11 00:00:00-05:00,-1,25486.75,25649.75,stop,94.0,0.20766236750404538,25649.75,25555.75,25649.75,25160.75,2025-12-11 09:50:00-05:00,2025-12-11 13:35:00-05:00,2025-12-11 09:45:00-05:00,-163.0,1.0,-326.0,2.24,-328.24,163.0,-1.0,326.0,3,2025,12,9,short,busy 6-9,09:00
2025-12-12 00:00:00-05:00,-1,25507.5,25281.5,target,98.5,0.20029924963894394,25620.5,25522.0,25620.5,25281.5,2025-12-12 09:50:00-05:00,2025-12-12 10:55:00-05:00,2025-12-12 09:45:00-05:00,226.0,1.0,452.0,2.24,449.76,113.0,2.0,226.0,4,2025,12,3,short,normal 3-5,09:00
2025-12-15 00:00:00-05:00,-1,25258.5,25084.75,close,124.25,0.21587342991495442,25410.0,25285.75,25410.0,24955.5,2025-12-15 09:55:00-05:00,2025-12-15 15:55:00-05:00,2025-12-15 09:50:00-05:00,173.75,1.0,347.5,2.24,345.26,151.5,1.146864686468647,303.0,0,2025,12,1,short,calm 0-2,09:00
2025-12-16 00:00:00-05:00,1,25150.5,24966.0,stop,140.5,0.20608965500782114,25106.5,24966.0,24966.0,25519.5,2025-12-16 10:00:00-05:00,2025-12-16 10:25:00-05:00,2025-12-16 09:55:00-05:00,-184.5,1.0,-369.0,2.24,-371.24,184.5,-1.0,369.0,1,2025,12,11,long,chop 10+,10:00
2025-12-17 00:00:00-05:00,-1,25053.0,24747.5,target,146.25,0.20602873215924025,25205.75,25059.5,25205.75,24747.5,2025-12-17 09:55:00-05:00,2025-12-17 13:40:00-05:00,2025-12-17 09:50:00-05:00,305.5,1.0,611.0,2.24,608.76,152.75,2.0,305.5,2,2025,12,5,short,normal 3-5,09:00
2025-12-18 00:00:00-05:00,1,25129.5,25018.75,close,155.75,0.21033849601123045,25095.25,24939.5,24939.5,25509.5,2025-12-18 10:35:00-05:00,2025-12-18 15:55:00-05:00,2025-12-18 10:30:00-05:00,-110.75,1.0,-221.5,2.24,-223.74,190.0,-0.5828947368421052,380.0,3,2025,12,8,long,busy 6-9,10:00
2025-12-22 00:00:00-05:00,-1,25648.75,25688.25,close,124.0,0.20345704397813222,25795.0,25671.0,25795.0,25356.25,2025-12-22 10:40:00-05:00,2025-12-22 15:55:00-05:00,2025-12-22 10:35:00-05:00,-39.5,1.0,-79.0,2.24,-81.24,146.25,-0.27008547008547007,292.5,0,2025,12,2,short,calm 0-2,10:00
2025-12-23 00:00:00-05:00,-1,25637.75,25737.5,stop,99.5,0.21359879385373282,25737.5,25638.0,25737.5,25438.25,2025-12-23 10:05:00-05:00,2025-12-23 10:55:00-05:00,2025-12-23 10:00:00-05:00,-99.75,1.0,-199.5,2.24,-201.74,99.75,-1.0,199.5,1,2025,12,5,short,normal 3-5,10:00
2025-12-24 00:00:00-05:00,1,25828.25,25861.75,close,45.75,0.2066506187641109,25827.5,25781.75,25781.75,25921.25,2025-12-24 10:15:00-05:00,2025-12-24 13:10:00-05:00,2025-12-24 10:10:00-05:00,33.5,1.0,67.0,2.24,64.76,46.5,0.7204301075268817,93.0,2,2025,12,3,long,normal 3-5,10:00
2025-12-26 00:00:00-05:00,-1,25860.75,25866.75,close,68.0,0.20023861312211313,25932.5,25864.5,25932.5,25717.25,2025-12-26 10:05:00-05:00,2025-12-26 15:55:00-05:00,2025-12-26 10:00:00-05:00,-6.0,1.0,-12.0,2.24,-14.24,71.75,-0.08362369337979095,143.5,4,2025,12,10,short,chop 10+,10:00
2025-12-29 00:00:00-05:00,-1,25658.75,25741.25,close,154.5,0.1582817291014325,25818.75,25664.25,25818.75,25338.75,2025-12-29 12:30:00-05:00,2025-12-29 15:55:00-05:00,2025-12-29 12:25:00-05:00,-82.5,1.0,-165.0,2.24,-167.24,160.0,-0.515625,320.0,0,2025,12,2,short,calm 0-2,12:00
2025-12-30 00:00:00-05:00,1,25736.5,25675.5,stop,57.5,0.15730637106257359,25733.0,25675.5,25675.5,25858.5,2025-12-30 09:50:00-05:00,2025-12-30 15:55:00-05:00,2025-12-30 09:45:00-05:00,-61.0,1.0,-122.0,2.24,-124.24,61.0,-1.0,122.0,1,2025,12,14,long,chop 10+,09:00
2025-12-31 00:00:00-05:00,-1,25604.5,25455.0,close,83.5,0.1381137261995909,25692.25,25608.75,25692.25,25429.0,2025-12-31 09:50:00-05:00,2025-12-31 15:55:00-05:00,2025-12-31 09:45:00-05:00,149.5,2.0,598.0,4.48,593.52,87.75,1.7037037037037037,351.0,2,2025,12,7,short,busy 6-9,09:00
2026-01-02 00:00:00-05:00,1,25754.75,25638.0,stop,95.5,0.14178363181099893,25733.5,25638.0,25638.0,25988.25,2026-01-02 09:50:00-05:00,2026-01-02 10:10:00-05:00,2026-01-02 09:45:00-05:00,-116.75,2.0,-467.0,4.48,-471.48,116.75,-1.0,467.0,4,2026,1,5,long,normal 3-5,09:00
2026-01-05 00:00:00-05:00,1,25683.25,25587.0,close,134.75,0.13844039610693787,25673.25,25538.5,25538.5,25972.75,2026-01-05 10:35:00-05:00,2026-01-05 15:55:00-05:00,2026-01-05 10:30:00-05:00,-96.25,2.0,-385.0,4.48,-389.48,144.75,-0.6649395509499136,579.0,0,2026,1,6,long,busy 6-9,10:00
2026-01-06 00:00:00-05:00,1,25710.0,25813.25,close,70.25,0.14026184028915972,25679.0,25608.75,25608.75,25912.5,2026-01-06 09:50:00-05:00,2026-01-06 15:55:00-05:00,2026-01-06 09:45:00-05:00,103.25,2.0,413.0,4.48,408.52,101.25,1.019753086419753,405.0,1,2026,1,7,long,busy 6-9,09:00
2026-01-07 00:00:00-05:00,1,25866.25,25834.75,close,93.5,0.1418297280336107,25864.25,25770.75,25770.75,26057.25,2026-01-07 10:30:00-05:00,2026-01-07 15:55:00-05:00,2026-01-07 10:25:00-05:00,-31.5,2.0,-126.0,4.48,-130.48,95.5,-0.3298429319371728,382.0,2,2026,1,4,long,normal 3-5,10:00
2026-01-08 00:00:00-05:00,-1,25603.25,25682.75,close,189.5,0.14124503731132326,25802.75,25613.25,25802.75,25204.25,2026-01-08 10:00:00-05:00,2026-01-08 15:55:00-05:00,2026-01-08 09:55:00-05:00,-79.5,2.0,-318.0,4.48,-322.48,199.5,-0.39849624060150374,798.0,3,2026,1,2,short,calm 0-2,10:00
2026-01-09 00:00:00-05:00,-1,25643.0,25791.0,stop,142.75,0.14007840097260807,25791.0,25648.25,25791.0,25347.0,2026-01-09 10:10:00-05:00,2026-01-09 10:20:00-05:00,2026-01-09 10:05:00-05:00,-148.0,2.0,-592.0,4.48,-596.48,148.0,-1.0,592.0,4,2026,1,5,short,normal 3-5,10:00
2026-01-12 00:00:00-05:00,1,25893.5,25952.0,close,148.75,0.14257285321786292,25892.5,25743.75,25743.75,26193.0,2026-01-12 09:55:00-05:00,2026-01-12 15:55:00-05:00,2026-01-12 09:50:00-05:00,58.5,2.0,234.0,4.48,229.52,149.75,0.39065108514190316,599.0,0,2026,1,7,long,busy 6-9,09:00
2026-01-13 00:00:00-05:00,-1,25930.25,25904.0,close,112.25,0.1425336895797184,26043.0,25930.75,26043.0,25704.75,2026-01-13 10:05:00-05:00,2026-01-13 15:55:00-05:00,2026-01-13 10:00:00-05:00,26.25,2.0,105.0,4.48,100.52,112.75,0.2328159645232816,451.0,1,2026,1,5,short,normal 3-5,10:00
2026-01-14 00:00:00-05:00,-1,25585.75,25636.75,close,167.75,0.14221261338381616,25791.25,25623.5,25791.25,25174.75,2026-01-14 10:00:00-05:00,2026-01-14 15:55:00-05:00,2026-01-14 09:55:00-05:00,-51.0,2.0,-204.0,4.48,-208.48,205.5,-0.24817518248175183,822.0,2,2026,1,6,short,busy 6-9,10:00
2026-01-15 00:00:00-05:00,-1,25852.0,25719.0,close,93.75,0.14679078898908163,25946.75,25853.0,25946.75,25662.5,2026-01-15 10:45:00-05:00,2026-01-15 15:55:00-05:00,2026-01-15 10:40:00-05:00,133.0,2.0,532.0,4.48,527.52,94.75,1.403693931398417,379.0,3,2026,1,5,short,normal 3-5,10:00
2026-01-16 00:00:00-05:00,-1,25785.5,25684.75,close,73.75,0.1472472333981664,25891.25,25817.5,25891.25,25574.0,2026-01-16 09:55:00-05:00,2026-01-16 15:55:00-05:00,2026-01-16 09:50:00-05:00,100.75,2.0,403.0,4.48,398.52,105.75,0.9527186761229315,423.0,4,2026,1,1,short,calm 0-2,09:00
2026-01-19 00:00:00-05:00,1,25316.0,25397.75,close,58.0,0.14642315782815127,25298.0,25240.0,25240.0,25468.0,2026-01-19 10:00:00-05:00,2026-01-19 12:55:00-05:00,2026-01-19 09:55:00-05:00,81.75,2.0,327.0,4.48,322.52,76.0,1.075657894736842,304.0,0,2026,1,3,long,normal 3-5,10:00
2026-01-20 00:00:00-05:00,1,25361.5,25232.5,stop,124.75,0.15040303136636765,25357.25,25232.5,25232.5,25619.5,2026-01-20 10:30:00-05:00,2026-01-20 13:30:00-05:00,2026-01-20 10:25:00-05:00,-129.0,2.0,-516.0,4.48,-520.48,129.0,-1.0,516.0,1,2026,1,11,long,chop 10+,10:00
2026-01-21 00:00:00-05:00,1,25236.0,25451.0,target,94.5,0.13197362753645608,25223.0,25128.5,25128.5,25451.0,2026-01-21 09:50:00-05:00,2026-01-21 10:40:00-05:00,2026-01-21 09:45:00-05:00,215.0,2.0,860.0,4.48,855.52,107.5,2.0,430.0,2,2026,1,9,long,busy 6-9,09:00
2026-01-22 00:00:00-05:00,-1,25574.5,25661.5,close,120.0,0.13922157024233506,25732.25,25612.25,25732.25,25259.0,2026-01-22 09:50:00-05:00,2026-01-22 15:55:00-05:00,2026-01-22 09:45:00-05:00,-87.0,2.0,-348.0,4.48,-352.48,157.75,-0.5515055467511886,631.0,3,2026,1,8,short,busy 6-9,09:00
2026-01-23 00:00:00-05:00,1,25673.25,25735.0,close,90.25,0.13973434389652303,25652.75,25562.5,25562.5,25894.75,2026-01-23 10:00:00-05:00,2026-01-23 15:55:00-05:00,2026-01-23 09:55:00-05:00,61.75,2.0,247.0,4.48,242.52,110.75,0.5575620767494357,443.0,4,2026,1,1,long,calm 0-2,10:00
2026-01-26 00:00:00-05:00,1,25837.5,25844.5,close,123.0,0.13055308872447619,25827.25,25704.25,25704.25,26104.0,2026-01-26 10:00:00-05:00,2026-01-26 15:55:00-05:00,2026-01-26 09:55:00-05:00,7.0,2.0,28.0,4.48,23.52,133.25,0.0525328330206379,533.0,0,2026,1,3,long,normal 3-5,10:00
2026-01-27 00:00:00-05:00,1,26037.5,26076.0,close,95.25,0.1286793018595492,26012.5,25917.25,25917.25,26278.0,2026-01-27 09:55:00-05:00,2026-01-27 15:55:00-05:00,2026-01-27 09:50:00-05:00,38.5,2.0,154.0,4.48,149.52,120.25,0.3201663201663202,481.0,1,2026,1,1,long,calm 0-2,09:00
2026-01-28 00:00:00-05:00,-1,26195.5,26150.5,close,85.0,0.13075514674692656,26298.5,26213.5,26298.5,25989.5,2026-01-28 10:35:00-05:00,2026-01-28 15:55:00-05:00,2026-01-28 10:30:00-05:00,45.0,2.0,180.0,4.48,175.52,103.0,0.4368932038834951,412.0,2,2026,1,3,short,normal 3-5,10:00
2026-01-29 00:00:00-05:00,-1,25941.0,25992.25,close,231.25,0.11066031504933357,26177.25,25946.0,26177.25,25468.5,2026-01-29 09:55:00-05:00,2026-01-29 15:55:00-05:00,2026-01-29 09:50:00-05:00,-51.25,2.0,-205.0,4.48,-209.48,236.25,-0.21693121693121692,945.0,3,2026,1,2,short,calm 0-2,09:00
2026-01-30 00:00:00-05:00,-1,25794.5,25675.75,close,126.25,0.11620551213478379,25939.25,25813.0,25939.25,25505.0,2026-01-30 10:30:00-05:00,2026-01-30 15:55:00-05:00,2026-01-30 10:25:00-05:00,118.75,2.0,475.0,4.48,470.52,144.75,0.8203799654576857,579.0,4,2026,1,5,short,normal 3-5,10:00
2026-02-02 00:00:00-05:00,1,25744.75,25856.25,close,193.75,0.1237973190141406,25734.0,25540.25,25540.25,26153.75,2026-02-02 09:50:00-05:00,2026-02-02 15:55:00-05:00,2026-02-02 09:45:00-05:00,111.5,2.0,446.0,4.48,441.52,204.5,0.5452322738386308,818.0,0,2026,2,1,long,calm 0-2,09:00
2026-02-03 00:00:00-05:00,-1,25719.75,25254.25,target,230.75,0.12744379121726318,25952.5,25721.75,25952.5,25254.25,2026-02-03 09:55:00-05:00,2026-02-03 13:55:00-05:00,2026-02-03 09:50:00-05:00,465.5,2.0,1862.0,4.48,1857.52,232.75,2.0,931.0,1,2026,2,1,short,calm 0-2,09:00
2026-02-04 00:00:00-05:00,-1,25196.75,24817.25,target,156.5,0.13867397788947344,25386.5,25230.0,25386.5,24817.25,2026-02-04 10:00:00-05:00,2026-02-04 12:35:00-05:00,2026-02-04 09:55:00-05:00,379.5,2.0,1518.0,4.48,1513.52,189.75,2.0,759.0,2,2026,2,5,short,normal 3-5,10:00
