date,side,entry_ts,entry,exit_ts,exit,why,or_hi,or_lo,or_width,risk_pts,ann_vol,pts,contracts_raw,contracts,gross_$,cost_$,net_$
2024-12-16 00:00:00-05:00,-1,2024-12-16 10:25:00-05:00,2669.7,2024-12-16 15:55:00-05:00,2670.0,close,2678.6,2671.2,7.400000000000091,8.900000000000091,0.20500450438422052,-0.3000000000001819,2.192579660365963,2.0,-6.000000000003638,6.48,-12.480000000003638
2024-12-18 00:00:00-05:00,-1,2024-12-18 10:05:00-05:00,2652.7,2024-12-18 11:15:00-05:00,2656.1,stop,2656.1,2652.8,3.299999999999727,3.400000000000091,0.18671525345083978,-3.400000000000091,2.4227762636688497,2.0,-68.00000000000182,6.48,-74.48000000000182
2024-12-19 00:00:00-05:00,-1,2024-12-19 10:25:00-05:00,2605.8,2024-12-19 14:00:00-05:00,2615.3,stop,2615.3,2605.9,9.400000000000091,9.5,0.20022604447139025,-9.5,2.2999563748641623,2.0,-190.0,6.48,-196.48
2024-12-23 00:00:00-05:00,-1,2024-12-23 10:10:00-05:00,2626.3,2024-12-23 12:00:00-05:00,2632.9,stop,2632.9,2627.1,5.800000000000182,6.599999999999909,0.20314712676414193,-6.599999999999909,2.249190436147468,2.0,-131.99999999999818,6.48,-138.47999999999817
2024-12-30 00:00:00-05:00,-1,2024-12-30 10:10:00-05:00,2615.3,2024-12-30 15:55:00-05:00,2621.8,close,2625.1,2617.0,8.099999999999909,9.799999999999727,0.19341052212935556,-6.5,2.3723547671093965,2.0,-130.0,6.48,-136.48
2025-01-03 00:00:00-05:00,-1,2025-01-03 10:05:00-05:00,2659.8,2025-01-03 15:55:00-05:00,2652.0,close,2667.2,2660.4,6.799999999999727,7.399999999999636,0.15668849909102908,7.800000000000182,2.8793545416643322,3.0,234.00000000000546,9.72,224.28000000000546
2025-01-07 00:00:00-05:00,-1,2025-01-07 10:05:00-05:00,2659.5,2025-01-07 15:55:00-05:00,2664.8,close,2677.0,2670.9,6.099999999999909,17.5,0.1586126782389213,-5.300000000000182,2.8447450668103627,3.0,-159.00000000000546,9.72,-168.72000000000546
2025-01-08 00:00:00-05:00,-1,2025-01-08 12:40:00-05:00,2667.2,2025-01-08 15:55:00-05:00,2680.6,close,2683.7,2676.4,7.299999999999727,16.5,0.1544938748542692,-13.400000000000091,2.912154403666756,3.0,-402.00000000000273,9.72,-411.72000000000276
2025-01-09 00:00:00-05:00,-1,2025-01-09 11:00:00-05:00,2687.4,2025-01-09 15:55:00-05:00,2691.2,close,2695.0,2688.1,6.900000000000091,7.599999999999909,0.15502766772412738,-3.799999999999727,2.8803132335446326,3.0,-113.99999999999181,9.72,-123.71999999999181
2025-01-10 00:00:00-05:00,-1,2025-01-10 13:30:00-05:00,2715.3,2025-01-10 15:55:00-05:00,2716.7,close,2735.0,2716.6,18.40000000000009,19.699999999999818,0.1556598049222826,-1.3999999999996362,2.8391408901917976,3.0,-41.999999999989086,9.72,-51.719999999989085
2025-01-13 00:00:00-05:00,-1,2025-01-13 11:00:00-05:00,2681.0,2025-01-13 15:55:00-05:00,2680.2,close,2692.8,2682.8,10.0,11.800000000000182,0.15800444709546557,0.8000000000001819,2.8327948326999244,3.0,24.000000000005457,9.72,14.280000000005456
2025-01-15 00:00:00-05:00,-1,2025-01-15 10:05:00-05:00,2698.9,2025-01-15 12:05:00-05:00,2714.1,stop,2714.1,2699.6,14.5,15.199999999999818,0.1629004163827422,-15.199999999999818,2.7294318705603082,3.0,-455.99999999999454,9.72,-465.71999999999457
2025-01-20 00:00:00-05:00,-1,2025-01-20 10:05:00-05:00,2727.7,2025-01-20 14:25:00-05:00,2730.8,close,2735.4,2727.7,7.700000000000273,7.700000000000273,0.15475329652105554,-3.100000000000364,2.8427897004744844,3.0,-93.00000000001091,9.72,-102.72000000001091
2025-01-21 00:00:00-05:00,1,2025-01-21 11:20:00-05:00,2758.9,2025-01-21 15:55:00-05:00,2755.8,close,2755.3,2741.7,13.600000000000364,17.200000000000273,0.1440022928449499,-3.099999999999909,3.0204794112362072,3.0,-92.99999999999727,9.72,-102.71999999999727
2025-01-22 00:00:00-05:00,1,2025-01-22 10:50:00-05:00,2770.3,2025-01-22 15:55:00-05:00,2766.7,close,2769.0,2759.5,9.5,10.800000000000182,0.13831269014968398,-3.600000000000364,3.131788432622596,3.0,-108.00000000001091,9.72,-117.72000000001091
2025-01-23 00:00:00-05:00,1,2025-01-23 10:45:00-05:00,2755.7,2025-01-23 15:55:00-05:00,2762.0,close,2753.7,2745.1,8.599999999999909,10.599999999999909,0.13839230501382582,6.300000000000182,3.1465697773964685,3.0,189.00000000000546,9.72,179.28000000000546
2025-01-24 00:00:00-05:00,1,2025-01-24 10:15:00-05:00,2792.1,2025-01-24 11:45:00-05:00,2780.4,stop,2790.0,2780.4,9.599999999999909,11.699999999999818,0.1381627888570528,-11.699999999999818,3.1107075724117115,3.0,-350.99999999999454,9.72,-360.71999999999457
2025-01-28 00:00:00-05:00,1,2025-01-28 10:30:00-05:00,2761.5,2025-01-28 13:30:00-05:00,2770.1000000000004,target,2761.4,2757.2,4.200000000000273,4.300000000000182,0.11923820604360043,8.600000000000364,3.6443557528206134,4.0,344.00000000001455,12.96,331.0400000000146
2025-01-30 00:00:00-05:00,1,2025-01-30 10:05:00-05:00,2814.2,2025-01-30 15:55:00-05:00,2824.1,close,2812.4,2802.5,9.900000000000091,11.699999999999818,0.11661091255431343,9.900000000000091,3.656681152903085,4.0,396.00000000000364,12.96,383.04000000000366
2025-01-31 00:00:00-05:00,1,2025-01-31 10:30:00-05:00,2832.0,2025-01-31 12:10:00-05:00,2827.7,stop,2831.0,2827.7,3.300000000000182,4.300000000000182,0.1302309907333885,-4.300000000000182,3.2536711206228026,3.0,-129.00000000000546,9.72,-138.72000000000546
2025-02-04 00:00:00-05:00,1,2025-02-04 12:35:00-05:00,2876.2,2025-02-04 15:55:00-05:00,2874.2,close,2874.4,2865.9,8.5,10.299999999999727,0.13406358630530302,-2.0,3.112084146268093,3.0,-60.0,9.72,-69.72
2025-02-05 00:00:00-05:00,1,2025-02-05 10:05:00-05:00,2898.3,2025-02-05 11:15:00-05:00,2886.3,stop,2895.5,2886.3,9.199999999999818,12.0,0.13136979486294226,-12.0,3.1516819717187032,3.0,-360.0,9.72,-369.72
2025-02-07 00:00:00-05:00,1,2025-02-07 10:10:00-05:00,2904.6,2025-02-07 11:00:00-05:00,2895.2,stop,2904.0,2895.2,8.800000000000182,9.400000000000091,0.12876325587763188,-9.400000000000091,3.208506795158493,3.0,-282.00000000000273,9.72,-291.72000000000276
2025-02-10 00:00:00-05:00,1,2025-02-10 10:15:00-05:00,2935.4,2025-02-10 11:45:00-05:00,2927.6,stop,2933.8,2927.6,6.200000000000273,7.800000000000182,0.12450678416015197,-7.800000000000182,3.283378424969265,3.0,-234.00000000000546,9.72,-243.72000000000546
2025-02-11 00:00:00-05:00,1,2025-02-11 10:45:00-05:00,2931.3,2025-02-11 15:55:00-05:00,2926.0,close,2930.7,2921.4,9.299999999999727,9.900000000000091,0.1309940409445932,-5.300000000000182,3.1251397179905696,3.0,-159.00000000000546,9.72,-168.72000000000546
2025-02-12 00:00:00-05:00,1,2025-02-12 11:50:00-05:00,2925.3,2025-02-12 15:55:00-05:00,2924.6,close,2925.2,2916.3,8.899999999999636,9.0,0.13309967696002087,-0.7000000000002728,3.082008509414293,3.0,-21.000000000008185,9.72,-30.720000000008184
2025-02-13 00:00:00-05:00,1,2025-02-13 10:10:00-05:00,2945.7,2025-02-13 15:55:00-05:00,2957.3,close,2945.1,2935.5,9.599999999999909,10.199999999999818,0.1331853048422903,11.600000000000364,3.058696754131336,3.0,348.0000000000109,9.72,338.2800000000109
2025-02-18 00:00:00-05:00,1,2025-02-18 10:10:00-05:00,2945.8,2025-02-18 15:55:00-05:00,2951.3,close,2945.8,2938.3,7.5,7.5,0.14652284103703483,5.5,2.780178351562526,3.0,165.0,9.72,155.28
2025-02-20 00:00:00-05:00,1,2025-02-20 11:25:00-05:00,2959.4,2025-02-20 15:55:00-05:00,2953.2,close,2956.7,2945.0,11.699999999999818,14.400000000000091,0.15004480324002226,-6.200000000000273,2.702443470760901,3.0,-186.00000000000819,9.72,-195.72000000000818
2025-02-21 00:00:00-05:00,1,2025-02-21 12:45:00-05:00,2955.2,2025-02-21 15:55:00-05:00,2948.4,close,2954.4,2941.5,12.900000000000091,13.699999999999818,0.14884600781132043,-6.799999999999727,2.7280804729387276,3.0,-203.99999999999181,9.72,-213.7199999999918
2025-02-24 00:00:00-05:00,1,2025-02-24 13:20:00-05:00,2960.7,2025-02-24 15:55:00-05:00,2964.9,close,2960.4,2948.9,11.5,11.799999999999727,0.14866644549004468,4.200000000000273,2.7263015123335577,3.0,126.00000000000819,9.72,116.28000000000819
2025-02-26 00:00:00-05:00,1,2025-02-26 10:20:00-05:00,2921.3,2025-02-26 15:55:00-05:00,2930.8,close,2919.5,2903.2,16.300000000000182,18.100000000000364,0.15525251859927797,9.5,2.6458573946421065,3.0,285.0,9.72,275.28
2025-02-28 00:00:00-05:00,1,2025-02-28 10:55:00-05:00,2860.2,2025-02-28 15:55:00-05:00,2864.7,close,2859.6,2845.3,14.299999999999727,14.899999999999636,0.16452936436524834,4.5,2.5500073009012905,3.0,135.0,9.72,125.28
2025-03-03 00:00:00-05:00,1,2025-03-03 10:25:00-05:00,2897.5,2025-03-03 15:55:00-05:00,2901.3,close,2894.9,2884.3,10.599999999999909,13.199999999999818,0.1664811351078258,3.800000000000182,2.4876700243164516,2.0,76.00000000000364,6.48,69.52000000000363
2025-03-05 00:00:00-05:00,1,2025-03-05 10:10:00-05:00,2927.9,2025-03-05 15:55:00-05:00,2931.6,close,2928.0,2914.6,13.400000000000091,13.300000000000182,0.16307285586871975,3.699999999999818,2.5132942021642397,3.0,110.99999999999454,9.72,101.27999999999454
2025-03-06 00:00:00-05:00,1,2025-03-06 10:05:00-05:00,2928.8,2025-03-06 10:35:00-05:00,2916.6,stop,2925.5,2916.6,8.900000000000091,12.200000000000273,0.1630839430066895,-12.200000000000273,2.5123510723329616,3.0,-366.0000000000082,9.72,-375.7200000000082
2025-03-07 00:00:00-05:00,1,2025-03-07 10:05:00-05:00,2938.1,2025-03-07 10:40:00-05:00,2924.1,stop,2937.4,2924.1,13.300000000000182,14.0,0.15235190063949872,-14.0,2.6808147003901692,3.0,-420.0,9.72,-429.72
2025-03-10 00:00:00-04:00,1,2025-03-10 10:15:00-04:00,2914.3,2025-03-10 12:45:00-04:00,2903.4,stop,2911.3,2903.4,7.900000000000091,10.900000000000091,0.1504473757914333,-10.900000000000091,2.7369216995093177,3.0,-327.00000000000273,9.72,-336.72000000000276
2025-03-12 00:00:00-04:00,1,2025-03-12 10:35:00-04:00,2924.2,2025-03-12 12:05:00-04:00,2942.2,target,2923.5,2915.2,8.300000000000182,9.0,0.14902725236763914,18.0,2.7536483516649457,3.0,540.0,9.72,530.28
2025-03-13 00:00:00-04:00,1,2025-03-13 10:10:00-04:00,2963.6,2025-03-13 10:50:00-04:00,2983.4,target,2963.1,2953.7,9.400000000000091,9.900000000000091,0.15010508923744087,19.800000000000182,2.697529749151923,3.0,594.0000000000055,9.72,584.2800000000054
2025-03-17 00:00:00-04:00,1,2025-03-17 10:10:00-04:00,3000.5,2025-03-17 15:55:00-04:00,3008.4,close,2999.8,2993.3,6.5,7.199999999999818,0.1619827151315123,7.900000000000091,2.4689877813067316,2.0,158.00000000000182,6.48,151.52000000000183
2025-03-19 00:00:00-04:00,1,2025-03-19 12:20:00-04:00,3044.8,2025-03-19 15:55:00-04:00,3056.5,close,3043.4,3035.0,8.400000000000091,9.800000000000182,0.15570729716856996,11.699999999999818,2.5311245081699374,3.0,350.99999999999454,9.72,341.2799999999945
2025-03-20 00:00:00-04:00,1,2025-03-20 10:45:00-04:00,3046.6,2025-03-20 15:55:00-04:00,3052.6,close,3045.3,3037.7,7.600000000000364,8.900000000000091,0.156082961447965,6.0,2.5235406897770365,3.0,180.0,9.72,170.28
2025-03-25 00:00:00-04:00,1,2025-03-25 10:05:00-04:00,3039.6,2025-03-25 11:10:00-04:00,3028.1,stop,3036.8,3028.1,8.700000000000273,11.5,0.1383168340023303,-11.5,2.854235284128681,3.0,-345.0,9.72,-354.72
2025-03-27 00:00:00-04:00,1,2025-03-27 10:05:00-04:00,3054.6,2025-03-27 15:55:00-04:00,3069.1,close,3052.4,3041.0,11.400000000000091,13.599999999999909,0.1308733372285033,14.5,3.001758310712134,3.0,435.0,9.72,425.28
2025-03-28 00:00:00-04:00,1,2025-03-28 10:05:00-04:00,3092.0,2025-03-28 10:30:00-04:00,3076.6,stop,3089.6,3076.6,13.0,15.400000000000091,0.13749914551897924,-15.400000000000091,2.8225507640485743,3.0,-462.00000000000273,9.72,-471.72000000000276
2025-03-31 00:00:00-04:00,1,2025-03-31 10:40:00-04:00,3153.7,2025-03-31 15:55:00-04:00,3157.1,close,3153.1,3131.5,21.59999999999991,22.199999999999818,0.1379400106537532,3.400000000000091,2.7584849113286083,3.0,102.00000000000273,9.72,92.28000000000273
2025-04-02 00:00:00-04:00,1,2025-04-02 12:15:00-04:00,3171.7,2025-04-02 15:55:00-04:00,3163.1,close,3170.5,3152.5,18.0,19.199999999999818,0.14286721446087056,-8.599999999999909,2.648235278068361,3.0,-257.99999999999727,9.72,-267.7199999999973
2025-04-03 00:00:00-04:00,1,2025-04-03 10:05:00-04:00,3122.6,2025-04-03 15:55:00-04:00,3127.2,close,3115.7,3084.4,31.299999999999727,38.19999999999982,0.1464757818233912,4.599999999999909,2.6236087214052097,3.0,137.99999999999727,9.72,128.27999999999727
2025-04-07 00:00:00-04:00,1,2025-04-07 10:20:00-04:00,3046.4,2025-04-07 10:35:00-04:00,3018.6,stop,3044.5,3018.6,25.90000000000009,27.800000000000182,0.17320688764739808,-27.800000000000182,2.2742026508039235,2.0,-556.0000000000036,6.48,-562.4800000000037
2025-04-09 00:00:00-04:00,1,2025-04-09 10:20:00-04:00,3098.2,2025-04-09 13:25:00-04:00,3077.5,stop,3095.3,3077.5,17.800000000000182,20.699999999999818,0.1808756580746574,-20.699999999999818,2.1413697938702376,2.0,-413.99999999999636,6.48,-420.4799999999964
2025-04-10 00:00:00-04:00,1,2025-04-10 10:05:00-04:00,3153.0,2025-04-10 11:35:00-04:00,3192.0,target,3150.7,3133.5,17.199999999999818,19.5,0.20941891817907735,39.0,1.8173616675921367,2.0,780.0,6.48,773.52
2025-04-14 00:00:00-04:00,1,2025-04-14 10:50:00-04:00,3230.7,2025-04-14 15:55:00-04:00,3228.1,close,3225.7,3209.9,15.799999999999727,20.799999999999727,0.23133386251874843,-2.599999999999909,1.6056297454191317,2.0,-51.99999999999818,6.48,-58.479999999998185
2025-04-15 00:00:00-04:00,1,2025-04-15 10:25:00-04:00,3241.6,2025-04-15 15:55:00-04:00,3246.8,close,3241.0,3228.0,13.0,13.599999999999909,0.23139943059217222,5.200000000000273,1.5997773233520207,2.0,104.00000000000546,6.48,97.52000000000545
2025-04-16 00:00:00-04:00,1,2025-04-16 11:40:00-04:00,3333.7,2025-04-16 15:55:00-04:00,3351.9,close,3333.4,3312.6,20.800000000000182,21.09999999999991,0.23066459623233948,18.200000000000273,1.5605359913705474,2.0,364.00000000000546,6.48,357.52000000000544
2025-04-21 00:00:00-04:00,1,2025-04-21 10:10:00-04:00,3441.3,2025-04-21 15:55:00-04:00,3434.5,close,3438.8,3416.9,21.90000000000009,24.40000000000009,0.24698941599466911,-6.800000000000182,1.4118233758430176,1.0,-68.00000000000182,3.24,-71.24000000000181
2025-04-24 00:00:00-04:00,1,2025-04-24 12:15:00-04:00,3347.1,2025-04-24 15:55:00-04:00,3353.7,close,3345.1,3323.2,21.90000000000009,23.90000000000009,0.28126289286669387,6.599999999999909,1.2746769101817856,1.0,65.99999999999909,3.24,62.75999999999909
2025-04-25 00:00:00-04:00,1,2025-04-25 10:30:00-04:00,3297.0,2025-04-25 15:55:00-04:00,3315.8,close,3295.0,3274.8,20.199999999999818,22.199999999999818,0.2851272234993797,18.800000000000182,1.2765082144074062,1.0,188.00000000000182,3.24,184.7600000000018
2025-04-28 00:00:00-04:00,1,2025-04-28 10:20:00-04:00,3318.5,2025-04-28 14:25:00-04:00,3361.5,target,3312.6,3297.0,15.599999999999909,21.5,0.28768145066053225,43.0,1.2569776742126813,1.0,430.0,3.24,426.76
2025-04-29 00:00:00-04:00,1,2025-04-29 12:40:00-04:00,3333.7,2025-04-29 15:55:00-04:00,3330.3,close,3331.8,3309.1,22.700000000000273,24.59999999999991,0.28524785486212895,-3.399999999999636,1.2619215121863174,1.0,-33.99999999999636,3.24,-37.239999999996364
2025-05-02 00:00:00-04:00,1,2025-05-02 10:55:00-04:00,3269.3,2025-05-02 11:30:00-04:00,3251.2,stop,3267.9,3251.2,16.700000000000273,18.100000000000364,0.29609545455129377,-18.100000000000364,1.239637573092318,1.0,-181.00000000000364,3.24,-184.24000000000365
2025-05-05 00:00:00-04:00,1,2025-05-05 10:10:00-04:00,3329.6,2025-05-05 10:15:00-04:00,3320.7,stop,3328.8,3320.7,8.100000000000364,8.900000000000091,0.29384221366272606,-8.900000000000091,1.226521021598397,1.0,-89.00000000000091,3.24,-92.2400000000009
2025-05-06 00:00:00-04:00,1,2025-05-06 11:35:00-04:00,3407.0,2025-05-06 15:45:00-04:00,3429.2,target,3406.5,3395.9,10.599999999999909,11.099999999999909,0.30641114031717276,22.199999999999818,1.1494883164645673,1.0,221.99999999999818,3.24,218.75999999999817
2025-05-09 00:00:00-04:00,1,2025-05-09 11:10:00-04:00,3344.6,2025-05-09 15:25:00-04:00,3335.1,stop,3344.7,3335.1,9.599999999999909,9.5,0.32576551980158314,-9.5,1.1013667104736795,1.0,-95.0,3.24,-98.24
2025-05-13 00:00:00-04:00,1,2025-05-13 10:45:00-04:00,3252.4,2025-05-13 15:55:00-04:00,3254.1,close,3250.3,3231.5,18.800000000000182,20.90000000000009,0.3204100415427225,1.699999999999818,1.151519178159193,1.0,16.99999999999818,3.24,13.75999999999818
2025-05-15 00:00:00-04:00,1,2025-05-15 10:10:00-04:00,3201.3,2025-05-15 11:55:00-04:00,3223.3,target,3200.1,3190.3,9.799999999999727,11.0,0.3233413902682343,22.0,1.159293951830768,1.0,220.0,3.24,216.76
2025-05-16 00:00:00-04:00,1,2025-05-16 12:50:00-04:00,3190.8,2025-05-16 15:55:00-04:00,3194.4,close,3189.5,3172.6,16.90000000000009,18.200000000000273,0.31149891031333227,3.599999999999909,1.207327605634804,1.0,35.99999999999909,3.24,32.75999999999909
2025-05-19 00:00:00-04:00,1,2025-05-19 11:15:00-04:00,3238.1,2025-05-19 15:55:00-04:00,3235.4,close,3238.2,3227.1,11.099999999999909,11.0,0.29960733493853375,-2.699999999999818,1.2369112738453096,1.0,-26.99999999999818,3.24,-30.239999999998183
2025-05-20 00:00:00-04:00,1,2025-05-20 10:05:00-04:00,3274.0,2025-05-20 15:55:00-04:00,3296.7,close,3265.0,3239.0,26.0,35.0,0.2942906454241795,22.699999999999818,1.2454494738590767,1.0,226.99999999999818,3.24,223.75999999999817
2025-05-21 00:00:00-04:00,1,2025-05-21 11:15:00-04:00,3314.8,2025-05-21 15:55:00-04:00,3320.8,close,3311.9,3297.3,14.599999999999909,17.5,0.29884276269466375,6.0,1.2113821591473453,1.0,60.0,3.24,56.76
2025-05-23 00:00:00-04:00,1,2025-05-23 10:40:00-04:00,3353.8,2025-05-23 15:55:00-04:00,3360.4,close,3353.0,3337.1,15.900000000000091,16.700000000000273,0.2786573350470808,6.599999999999909,1.2840253746519266,1.0,65.99999999999909,3.24,62.75999999999909
2025-05-26 00:00:00-04:00,1,2025-05-26 10:05:00-04:00,3340.2,2025-05-26 14:25:00-04:00,3342.4,close,3339.0,3334.6,4.400000000000091,5.599999999999909,0.2852036611223508,2.200000000000273,1.259660984510628,1.0,22.00000000000273,3.24,18.760000000002726
2025-05-29 00:00:00-04:00,1,2025-05-29 12:05:00-04:00,3324.1,2025-05-29 15:50:00-04:00,3313.1,close,3320.7,3309.8,10.899999999999636,14.299999999999727,0.2567292490940875,-11.0,1.4061505309212663,1.0,-110.0,3.24,-113.24
2025-06-02 00:00:00-04:00,1,2025-06-02 10:20:00-04:00,3402.9,2025-06-02 15:55:00-04:00,3406.4,close,3401.3,3374.4,26.90000000000009,28.5,0.24978402003100686,3.5,1.4117812457076613,1.0,35.0,3.24,31.759999999999998
2025-06-04 00:00:00-04:00,1,2025-06-04 10:10:00-04:00,3389.0,2025-06-04 15:55:00-04:00,3397.3,close,3383.5,3375.2,8.300000000000182,13.800000000000182,0.2650433185373788,8.300000000000182,1.3359580358714862,1.0,83.00000000000182,3.24,79.76000000000182
2025-06-09 00:00:00-04:00,1,2025-06-09 10:10:00-04:00,3343.7,2025-06-09 15:55:00-04:00,3348.3,close,3342.8,3331.5,11.300000000000182,12.199999999999818,0.2633598573900114,4.600000000000364,1.3627128853932235,1.0,46.00000000000364,3.24,42.760000000003636
2025-06-11 00:00:00-04:00,1,2025-06-11 10:45:00-04:00,3361.2,2025-06-11 13:05:00-04:00,3348.2,stop,3360.5,3348.2,12.300000000000182,13.0,0.22602888809858115,-13.0,1.5795120467274577,2.0,-260.0,6.48,-266.48
2025-06-19 00:00:00-04:00,1,2025-06-19 13:15:00-04:00,3390.1,2025-06-19 14:25:00-04:00,3387.4,close,3389.8,3378.3,11.5,11.799999999999727,0.18636986063304314,-2.699999999999818,1.8992977621749205,2.0,-53.99999999999636,6.48,-60.479999999996366
2025-06-23 00:00:00-04:00,1,2025-06-23 11:25:00-04:00,3404.0,2025-06-23 15:55:00-04:00,3391.4,close,3403.6,3384.1,19.5,19.90000000000009,0.1720118409280014,-12.599999999999909,2.0494312343911103,2.0,-251.99999999999818,6.48,-258.4799999999982
2025-06-24 00:00:00-04:00,1,2025-06-24 11:40:00-04:00,3329.5,2025-06-24 15:55:00-04:00,3337.6,close,3327.3,3308.7,18.600000000000364,20.800000000000182,0.17096928396367153,8.099999999999909,2.1080656612256043,2.0,161.99999999999818,6.48,155.5199999999982
2025-06-25 00:00:00-04:00,1,2025-06-25 10:05:00-04:00,3332.3,2025-06-25 12:40:00-04:00,3345.9000000000005,target,3331.4,3325.5,5.900000000000091,6.800000000000182,0.1682258940224733,13.600000000000364,2.1406433099925795,2.0,272.0000000000073,6.48,265.52000000000726
2025-06-26 00:00:00-04:00,1,2025-06-26 12:25:00-04:00,3343.2,2025-06-26 15:55:00-04:00,3345.0,close,3341.7,3322.5,19.199999999999818,20.699999999999818,0.1668687732734634,1.800000000000182,2.151016860889657,2.0,36.00000000000364,6.48,29.520000000003638
2025-06-27 00:00:00-04:00,1,2025-06-27 10:10:00-04:00,3286.9,2025-06-27 15:55:00-04:00,3283.0,close,3286.4,3266.5,19.90000000000009,20.40000000000009,0.1654018798899344,-3.900000000000091,2.2072641692466406,2.0,-78.00000000000182,6.48,-84.48000000000182
2025-06-30 00:00:00-04:00,1,2025-06-30 10:05:00-04:00,3300.3,2025-06-30 15:55:00-04:00,3320.5,close,3299.0,3289.3,9.699999999999818,11.0,0.162417251995122,20.199999999999818,2.238698810154911,2.0,403.99999999999636,6.48,397.51999999999634
2025-07-02 00:00:00-04:00,1,2025-07-02 12:10:00-04:00,3357.4,2025-07-02 15:55:00-04:00,3368.7,close,3356.5,3345.1,11.400000000000091,12.300000000000182,0.1629160869213262,11.299999999999727,2.1938866717054464,2.0,225.99999999999454,6.48,219.51999999999455
2025-07-07 00:00:00-04:00,1,2025-07-07 10:20:00-04:00,3327.9,2025-07-07 15:55:00-04:00,3347.1,close,3326.8,3315.3,11.5,12.599999999999909,0.16412422580498165,19.199999999999818,2.197041638899048,2.0,383.99999999999636,6.48,377.51999999999634
2025-07-09 00:00:00-04:00,1,2025-07-09 10:10:00-04:00,3313.6,2025-07-09 15:55:00-04:00,3324.5,close,3313.5,3299.7,13.800000000000182,13.900000000000091,0.13711130807922192,10.900000000000091,2.641240149429884,3.0,327.00000000000273,9.72,317.2800000000027
2025-07-11 00:00:00-04:00,1,2025-07-11 10:45:00-04:00,3373.2,2025-07-11 15:55:00-04:00,3371.7,close,3371.5,3362.1,9.400000000000091,11.099999999999909,0.1353290301846832,-1.5,2.6287433368100754,3.0,-45.0,9.72,-54.72
2025-07-15 00:00:00-04:00,1,2025-07-15 10:35:00-04:00,3359.3,2025-07-15 11:25:00-04:00,3341.5,stop,3356.3,3341.5,14.800000000000182,17.800000000000182,0.13397385595139194,-17.800000000000182,2.666320789771018,3.0,-534.0000000000055,9.72,-543.7200000000055
2025-07-16 00:00:00-04:00,1,2025-07-16 10:55:00-04:00,3342.6,2025-07-16 11:15:00-04:00,3371.7999999999997,target,3341.6,3328.0,13.599999999999909,14.599999999999909,0.13559460517224614,29.199999999999818,2.64761252156617,3.0,875.9999999999945,9.72,866.2799999999945
2025-07-17 00:00:00-04:00,1,2025-07-17 10:10:00-04:00,3328.1,2025-07-17 15:55:00-04:00,3345.3,close,3326.7,3318.7,8.0,9.400000000000091,0.1341369626837728,17.200000000000273,2.68804423139791,3.0,516.0000000000082,9.72,506.28000000000816
2025-07-21 00:00:00-04:00,1,2025-07-21 10:10:00-04:00,3407.2,2025-07-21 15:55:00-04:00,3409.9,close,3405.4,3392.7,12.700000000000273,14.5,0.12241700931513484,2.700000000000273,2.877013194422349,3.0,81.00000000000819,9.72,71.28000000000819
2025-07-22 00:00:00-04:00,1,2025-07-22 10:25:00-04:00,3433.9,2025-07-22 15:55:00-04:00,3443.9,close,3433.2,3421.8,11.399999999999636,12.099999999999909,0.12653741870485036,10.0,2.761688118293538,3.0,300.0,9.72,290.28
2025-07-23 00:00:00-04:00,1,2025-07-23 10:05:00-04:00,3426.6,2025-07-23 11:55:00-04:00,3414.5,stop,3424.2,3414.5,9.699999999999818,12.099999999999909,0.1303725670297964,-12.099999999999909,2.686158397918856,3.0,-362.99999999999727,9.72,-372.7199999999973
2025-07-24 00:00:00-04:00,1,2025-07-24 10:20:00-04:00,3378.1,2025-07-24 15:55:00-04:00,3374.3,close,3376.0,3360.0,16.0,18.09999999999991,0.13650944621208266,-3.799999999999727,2.6022321586451476,3.0,-113.99999999999181,9.72,-123.71999999999181
2025-07-29 00:00:00-04:00,1,2025-07-29 10:25:00-04:00,3321.4,2025-07-29 15:55:00-04:00,3323.3,close,3319.7,3309.9,9.799999999999727,11.5,0.1437437283379036,1.900000000000091,2.51345526277026,3.0,57.00000000000273,9.72,47.28000000000273
2025-08-05 00:00:00-04:00,1,2025-08-05 10:25:00-04:00,3436.8,2025-08-05 15:55:00-04:00,3433.5,close,3434.4,3423.4,11.0,13.400000000000091,0.16601343626927667,-3.300000000000182,2.1032153723198497,2.0,-66.00000000000364,6.48,-72.48000000000364
2025-08-06 00:00:00-04:00,1,2025-08-06 10:05:00-04:00,3429.2,2025-08-06 15:55:00-04:00,3433.8,close,3429.0,3419.4,9.599999999999909,9.799999999999727,0.16326038251436245,4.600000000000364,2.1434216905885366,2.0,92.00000000000728,6.48,85.52000000000727
2025-08-13 00:00:00-04:00,1,2025-08-13 10:05:00-04:00,3417.2,2025-08-13 11:20:00-04:00,3405.8,stop,3415.8,3405.8,10.0,11.399999999999636,0.1748027201753368,-11.399999999999636,2.008920089403072,2.0,-227.99999999999272,6.48,-234.4799999999927
2025-08-15 00:00:00-04:00,1,2025-08-15 10:20:00-04:00,3388.3,2025-08-15 15:55:00-04:00,3383.8,close,3387.2,3379.3,7.899999999999636,9.0,0.17647962813151707,-4.5,2.00680331744786,2.0,-90.0,6.48,-96.48
