sess,entry,exit,high,low,bars,prior_day_ret,trend,mfe,mae,pnl,mfe_usd,mae_usd,prior_night,vol20,dow,year,month
2020-03-09,7894.5,8323.5,8333.0,7815.5,144,-1.1125654450261813,,438.5,79.0,857.5,877.0,158.0,-650.5,256.091800974408,0,2020,3
2020-03-10,8324.25,8184.75,8334.5,8085.0,144,1.5630690785480184,,10.25,239.25,-279.5,20.5,478.5,857.5,329.70502266978616,1,2020,3
2020-03-11,7999.0,7636.75,8108.25,7601.5,144,-2.0241923135813855,-11.80448238543046,109.25,397.5,-725.0,218.5,795.0,-279.5,332.5694416999728,2,2020,3
2020-03-12,7167.75,7557.75,7611.25,6942.5,144,-3.5050998372038955,-19.648093841642233,443.5,225.25,779.5,887.0,450.5,-725.0,364.1154386064658,3,2020,3
2020-03-16,7059.75,7098.0,7294.25,6986.25,110,-6.124725367584927,-22.68780213778402,234.5,73.5,76.0,469.0,147.0,779.5,412.17693170083623,0,2020,3
2020-03-17,7368.0,7077.25,7394.5,7077.25,119,3.654970760233911,-16.843899540237082,26.5,290.75,-582.0,53.0,581.5,76.0,412.08670204217947,1,2020,3
2020-03-18,7249.5,7200.0,7441.5,6896.25,144,3.8179728467782503,-18.973422273352647,192.0,353.25,-99.5,384.0,706.5,-582.0,428.57884108564645,2,2020,3
2020-03-19,7197.5,7646.25,7649.0,7150.25,143,1.2467875251788607,-17.962158980010155,451.5,47.25,897.0,903.0,94.5,-99.5,427.58149346368066,3,2020,3
2020-03-22,6852.75,6787.5,6852.75,6628.75,143,1.2467875251788607,-17.962158980010155,0.0,224.0,-131.0,0.0,448.0,897.0,480.18147542580743,6,2020,3
2020-03-23,7005.25,7359.5,7359.5,7005.25,144,-0.05716123039548604,-20.92301986719024,354.25,0.0,708.0,708.5,0.0,-131.0,480.59812720028475,0,2020,3
2020-03-24,7550.75,7679.5,7757.75,7377.25,144,2.2638563622170205,-14.53141771755485,207.0,173.5,257.0,414.0,347.0,708.0,498.01283736888803,1,2020,3
2020-03-25,7486.0,7370.25,7549.75,7321.75,144,-1.2179381102101594,-15.027834384133298,63.75,164.25,-232.0,127.5,328.5,257.0,500.7751695069723,2,2020,3
2020-03-26,7875.5,7678.75,7900.25,7652.75,144,4.5095304509530365,-10.159213904540165,24.75,222.75,-394.0,49.5,445.5,-232.0,503.13363820632867,3,2020,3
2020-03-29,7446.25,7554.75,7689.75,7391.25,144,-1.0744611365120837,-13.22032771781294,243.5,55.0,216.5,487.0,110.0,-394.0,511.03147176233574,6,2020,3
2020-03-30,7855.25,7929.5,7957.0,7812.75,144,2.686118998661846,-9.592733395976483,101.75,42.5,148.0,203.5,85.0,216.5,512.1031782088244,0,2020,3
2020-03-31,7778.75,7596.5,7778.75,7526.5,144,-0.5736503282554706,-10.066820024099021,0.0,252.25,-365.0,0.0,504.5,148.0,510.2987360360596,1,2020,3
2020-04-01,7473.0,7525.0,7596.25,7459.0,144,-1.2824326557593801,-13.562174921193904,123.25,14.0,103.5,246.5,28.0,-365.0,516.7475326501327,2,2020,4
2020-04-02,7624.5,7548.75,7651.25,7509.25,144,2.499327233584503,-11.489798277724105,26.75,115.25,-152.0,53.5,230.5,103.5,509.1456588970235,3,2020,4
2020-04-05,7531.0,7835.0,7869.0,7531.0,144,-1.0305883902406943,-12.340512401755642,338.0,0.0,607.5,676.0,0.0,-152.0,504.4236751768769,6,2020,4
2020-04-06,8034.25,8216.25,8265.25,7947.75,144,3.273590047773256,-5.823064314572601,231.0,86.5,363.5,462.0,173.0,607.5,506.44057166816617,0,2020,4
2020-04-07,8012.75,8012.75,8143.25,7953.0,144,-2.921823121038336,-5.760444820545752,130.5,59.75,-0.5,261.0,119.5,363.5,482.6066939575451,1,2020,4
2020-04-08,8193.75,8161.75,8273.0,8135.0,144,1.1859655607922903,-3.549987638378216,79.25,58.75,-64.5,158.5,117.5,-0.5,448.93993268353256,2,2020,4
2020-04-12,8276.0,8135.75,8309.0,8075.0,144,-0.7061379684953795,-3.184632414081645,33.0,201.0,-281.0,66.0,402.0,-64.5,442.9214585240284,6,2020,4
2020-04-13,8335.75,8445.75,8487.75,8319.0,144,1.5569191317886144,-1.9255805397144443,152.0,16.75,219.5,304.0,33.5,-281.0,410.9193639684196,0,2020,4
2020-04-14,8705.75,8581.5,8706.0,8555.25,144,2.2947535864730417,2.451386778619913,0.25,150.5,-249.0,0.5,301.0,219.5,379.5426437451431,1,2020,4
2020-04-15,8577.75,8665.5,8696.5,8500.5,144,0.45357445936851093,1.4086371043119161,118.75,77.25,175.0,237.5,154.5,-249.0,385.93911436909315,2,2020,4
2020-04-16,8879.75,8917.25,8967.75,8858.0,144,0.748977357838343,3.4630264784172526,88.0,21.75,74.5,176.0,43.5,175.0,356.87610632144856,3,2020,4
2020-04-19,8800.75,8746.5,8838.0,8733.0,144,-0.36448915009041905,4.456345938516404,37.25,67.75,-109.0,74.5,135.5,74.5,354.2179636741672,6,2020,4
2020-04-20,8698.25,8662.25,8763.0,8602.25,144,-0.27470169113228415,3.4173329004866027,64.75,96.0,-72.5,129.5,192.0,-109.0,301.91038666953364,0,2020,4
2020-04-21,8444.75,8547.75,8567.5,8399.5,144,-2.783490224475016,-0.1600342675606492,122.75,45.25,205.5,245.5,90.5,-72.5,300.3976432646357,1,2020,4
2020-04-22,8634.25,8656.5,8678.0,8582.25,144,0.9365973215067269,3.118965674506047,43.75,52.0,44.0,87.5,104.0,205.5,260.64600413910847,2,2020,4
2020-04-23,8587.0,8622.0,8636.75,8498.0,144,-0.5589811559960856,3.0951240116764644,49.75,89.0,69.5,99.5,178.0,44.0,254.84931564399085,3,2020,4
2020-04-26,8766.75,8889.0,8898.0,8728.75,144,1.4662926222633432,5.017013929631053,131.25,38.0,244.0,262.5,76.0,69.5,248.50084586322194,6,2020,4
2020-04-27,8818.5,8937.5,8946.0,8777.0,144,-0.3922675321010316,5.849428468266149,127.5,41.5,237.5,255.0,83.0,244.0,232.0195587830791,0,2020,4
2020-04-28,8757.75,8815.5,8859.5,8733.5,144,-2.6618745437187674,4.200983515888956,101.75,24.25,115.0,203.5,48.5,237.5,232.81657988300793,1,2020,4
2020-04-29,9109.75,9095.5,9144.75,9044.0,144,1.1625282167042839,7.948414074844856,35.0,65.75,-29.0,70.0,131.5,115.0,232.27583845845635,2,2020,4
2020-04-30,8847.25,8762.0,8861.5,8725.0,144,-0.3743345164152645,8.350879647863408,14.25,122.25,-171.0,28.5,244.5,-29.0,211.24937091155155,3,2020,4
2020-05-03,8654.25,8649.25,8696.5,8556.75,144,-0.8986974574825113,5.343286217158449,42.25,97.5,-10.5,84.5,195.0,-171.0,218.1111558719302,6,2020,5
2020-05-04,8805.5,8878.25,8917.25,8796.75,144,1.7011706360648082,6.8421116401924165,111.75,8.75,145.0,223.5,17.5,-10.5,213.06289379083887,0,2020,5
2020-05-05,8930.0,9001.25,9009.75,8877.75,144,0.123494905835142,8.196721311475418,79.75,52.25,142.0,159.5,104.5,145.0,172.76188358851786,1,2020,5
2020-05-06,8949.75,9094.0,9100.25,8930.0,144,-0.1724617524339389,8.878672243280494,150.5,19.75,288.0,301.0,39.5,142.0,157.736161708488,2,2020,5
2020-05-07,9115.0,9203.5,9238.0,9102.75,144,0.04677139791453566,10.25541514056323,123.0,12.25,176.5,246.0,24.5,288.0,167.29544461662323,3,2020,5
2020-05-10,9199.0,9215.5,9285.0,9173.0,144,0.5513702369254192,11.60331531950758,86.0,26.0,32.5,172.0,52.0,176.5,167.39587494131504,6,2020,5
2020-05-11,9281.25,9278.5,9311.25,9223.75,144,1.4114114114114118,12.306863455872087,30.0,57.5,-6.0,60.0,115.0,32.5,147.17129967275682,0,2020,5
2020-05-12,9047.75,9136.0,9159.75,8998.0,144,-2.3363733905579442,9.909184325270083,112.0,49.75,176.0,224.0,99.5,-6.0,144.237888299339,1,2020,5
2020-05-13,9011.5,9032.5,9038.25,8943.5,144,-1.4415303242072963,8.532882176802081,26.75,68.0,41.5,53.5,136.0,176.0,125.63429593781086,2,2020,5
