session,year,confirm_brackets,direction,side,prior_val,prior_vah,va_width,open,trigger_bracket,entry_time,entry,target,stop,distance_points,distance_rel,traversed,traversed_bars,traversed_before_trigger,outcome,exit_price,gross_points,net_points,net_dollars
2024-01-30,2024,2,short,-1,20010.0,20080.0,70.0,20140.5,7,2024-01-30 18:29:00+00:00,20075.75,20010.0,20085.0,65.75,0.9392857142857143,False,,False,stop,20085.0,-9.25,-11.0,-22.0
2024-02-16,2024,2,short,-1,20312.0,20402.0,90.0,20406.0,5,2024-02-16 17:29:00+00:00,20358.75,20312.0,20407.0,46.75,0.5194444444444445,True,34.0,True,target,20312.0,46.75,45.0,90.0
2024-02-23,2024,2,short,-1,20410.0,20566.0,156.0,20585.0,3,2024-02-23 16:29:00+00:00,20485.5,20410.0,20571.0,75.5,0.483974358974359,False,,False,session_close,20465.25,20.25,18.5,37.0
2024-03-25,2024,2,long,1,20737.0,20811.0,74.0,20692.0,4,2024-03-25 15:59:00+00:00,20772.0,20811.0,20732.0,39.0,0.527027027027027,False,,False,session_close,20743.0,-29.0,-30.75,-61.5
2024-03-26,2024,2,short,-1,20740.0,20798.0,58.0,20802.0,7,2024-03-26 17:29:00+00:00,20782.25,20740.0,20803.0,42.25,0.728448275862069,True,120.0,False,target,20740.0,42.25,40.5,81.0
2024-04-05,2024,2,long,1,20521.0,20801.0,280.0,20371.5,6,2024-04-05 16:59:00+00:00,20633.75,20801.0,20516.0,167.25,0.5973214285714286,False,,False,stop,20516.0,-117.75,-119.5,-239.0
2024-04-15,2024,2,short,-1,20360.0,20498.0,138.0,20568.5,3,2024-04-15 15:29:00+00:00,20428.5,20360.0,20503.0,68.5,0.4963768115942029,True,58.0,False,target,20360.0,68.5,66.75,133.5
2024-04-24,2024,2,short,-1,19762.0,19884.0,122.0,19964.25,6,2024-04-24 16:59:00+00:00,19855.5,19762.0,19889.0,93.5,0.7663934426229508,False,,False,stop,19889.0,-33.5,-35.25,-70.5
2024-05-02,2024,2,short,-1,19647.0,19797.0,150.0,19816.0,3,2024-05-02 15:29:00+00:00,19753.5,19647.0,19802.0,106.5,0.71,False,,True,stop,19802.0,-48.5,-50.25,-100.5
2024-05-21,2024,2,long,1,20966.0,21006.0,40.0,20919.5,6,2024-05-21 16:59:00+00:00,20980.5,21006.0,20961.0,25.5,0.6375,True,57.0,False,target,21006.0,25.5,23.75,47.5
2024-08-14,2024,2,short,-1,20858.0,21068.0,210.0,21095.25,2,2024-08-14 14:59:00+00:00,21024.75,20858.0,21073.0,166.75,0.794047619047619,False,,False,stop,21073.0,-48.25,-50.0,-100.0
2024-09-04,2024,2,long,1,20870.0,21258.0,388.0,20836.25,3,2024-09-04 15:29:00+00:00,20974.25,21258.0,20865.0,283.75,0.7313144329896907,False,,False,session_close,20915.5,-58.75,-60.5,-121.0
2024-09-05,2024,2,long,1,20896.0,21012.0,116.0,20844.75,10,2024-09-05 18:59:00+00:00,20947.75,21012.0,20891.0,64.25,0.5538793103448276,False,,True,stop,20891.0,-56.75,-58.5,-117.0
2024-09-27,2024,2,short,-1,21930.0,22078.0,148.0,22097.25,3,2024-09-27 15:29:00+00:00,21990.25,21930.0,22083.0,60.25,0.40709459459459457,True,180.0,False,target,21930.0,60.25,58.5,117.0
2024-10-03,2024,2,long,1,21690.0,21798.0,108.0,21632.5,5,2024-10-03 16:29:00+00:00,21753.5,21798.0,21685.0,44.5,0.41203703703703703,False,,True,stop,21685.0,-68.5,-70.25,-140.5
2024-10-22,2024,2,long,1,22136.0,22228.0,92.0,22123.0,5,2024-10-22 16:29:00+00:00,22157.25,22228.0,22131.0,70.75,0.7690217391304348,True,57.0,True,target,22228.0,70.75,69.0,138.0
2024-11-04,2024,2,long,1,21860.0,21960.0,100.0,21840.5,3,2024-11-04 16:29:00+00:00,21898.0,21960.0,21855.0,62.0,0.62,False,,False,stop,21855.0,-43.0,-44.75,-89.5
2024-11-13,2024,2,long,1,22884.0,22960.0,76.0,22879.0,7,2024-11-13 18:29:00+00:00,22948.0,22960.0,22879.0,12.0,0.15789473684210525,True,17.0,False,target,22960.0,12.0,10.25,20.5
2024-11-19,2024,2,long,1,22318.0,22424.0,106.0,22242.25,4,2024-11-19 16:59:00+00:00,22389.5,22424.0,22313.0,34.5,0.32547169811320753,True,35.0,False,target,22424.0,34.5,32.75,65.5
2024-12-03,2024,2,long,1,22880.0,22958.0,78.0,22878.25,2,2024-12-03 15:59:00+00:00,22927.75,22958.0,22875.0,30.25,0.38782051282051283,True,27.0,False,target,22958.0,30.25,28.5,57.0
2025-01-16,2025,2,short,-1,22724.0,22842.0,118.0,22931.25,11,2025-01-16 20:29:00+00:00,22767.75,22724.0,22847.0,43.75,0.3707627118644068,True,26.0,True,target,22724.0,43.75,42.0,84.0
2025-02-12,2025,2,long,1,23200.0,23270.0,70.0,22986.75,8,2025-02-12 18:59:00+00:00,23229.0,23270.0,23195.0,41.0,0.5857142857142857,True,50.0,False,target,23270.0,41.0,39.25,78.5
2025-03-05,2025,2,short,-1,21537.0,21837.0,300.0,21857.5,4,2025-03-05 16:59:00+00:00,21774.5,21537.0,21842.0,237.5,0.7916666666666666,False,,False,stop,21842.0,-67.5,-69.25,-138.5
2025-03-11,2025,2,long,1,20869.0,21167.0,298.0,20856.25,11,2025-03-11 19:29:00+00:00,20988.25,21167.0,20864.0,178.75,0.5998322147651006,False,,False,stop,20864.0,-124.25,-126.0,-252.0
2025-03-21,2025,2,long,1,21038.0,21240.0,202.0,20895.0,7,2025-03-21 17:29:00+00:00,21059.0,21240.0,21033.0,181.0,0.8960396039603961,False,,False,session_close,21190.0,131.0,129.25,258.5
2025-03-27,2025,2,long,1,21284.0,21532.0,248.0,21266.0,3,2025-03-27 15:29:00+00:00,21371.25,21532.0,21279.0,160.75,0.6481854838709677,False,,False,stop,21279.0,-92.25,-94.0,-188.0
2025-04-08,2025,2,short,-1,18490.0,18982.0,492.0,19386.25,10,2025-04-08 18:59:00+00:00,18677.25,18490.0,18987.0,187.25,0.38058943089430897,True,14.0,False,target,18490.0,187.25,185.5,371.0
2025-04-10,2025,2,short,-1,18434.0,20026.0,1592.0,20028.25,4,2025-04-10 15:59:00+00:00,19516.0,18434.0,20031.0,1082.0,0.6796482412060302,False,,False,session_close,19720.5,-204.5,-206.25,-412.5
2025-04-28,2025,2,short,-1,20484.0,20696.0,212.0,20785.5,5,2025-04-28 16:29:00+00:00,20519.25,20484.0,20701.0,35.25,0.16627358490566038,False,,False,stop,20701.0,-181.75,-183.5,-367.0
2025-04-30,2025,2,long,1,20682.0,20848.0,166.0,20538.5,9,2025-04-30 18:29:00+00:00,20732.0,20848.0,20677.0,116.0,0.6987951807228916,True,81.0,False,target,20848.0,116.0,114.25,228.5
2025-05-22,2025,2,long,1,22411.0,22715.0,304.0,22408.25,4,2025-05-22 15:59:00+00:00,22509.25,22715.0,22406.0,205.75,0.6768092105263158,False,,False,stop,22406.0,-103.25,-105.0,-210.0
2025-06-12,2025,2,long,1,23118.0,23298.0,180.0,23066.5,3,2025-06-12 15:29:00+00:00,23154.75,23298.0,23113.0,143.25,0.7958333333333333,False,,False,session_close,23174.0,19.25,17.5,35.0
2025-06-25,2025,2,short,-1,23322.0,23446.0,124.0,23503.5,10,2025-06-25 18:59:00+00:00,23424.75,23322.0,23451.0,102.75,0.8286290322580645,False,,False,stop,23451.0,-26.25,-28.0,-56.0
2025-06-27,2025,2,short,-1,23566.0,23696.0,130.0,23711.5,11,2025-06-27 19:29:00+00:00,23675.5,23566.0,23701.0,109.5,0.8423076923076923,False,,False,stop,23701.0,-25.5,-27.25,-54.5
2025-07-08,2025,2,short,-1,23856.0,23938.0,82.0,23939.25,4,2025-07-08 15:59:00+00:00,23910.5,23856.0,23943.0,54.5,0.6646341463414634,False,,True,stop,23943.0,-32.5,-34.25,-68.5
2025-07-10,2025,2,short,-1,23945.0,24043.0,98.0,24076.5,5,2025-07-10 16:29:00+00:00,24012.25,23945.0,24048.0,67.25,0.6862244897959183,False,,True,stop,24048.0,-35.75,-37.5,-75.0
2025-07-11,2025,2,long,1,23966.0,24048.0,82.0,23919.5,7,2025-07-11 17:29:00+00:00,24011.75,24048.0,23961.0,36.25,0.4420731707317073,False,,False,stop,23961.0,-50.75,-52.5,-105.0
2025-07-18,2025,2,short,-1,24162.0,24282.0,120.0,24304.75,3,2025-07-18 15:29:00+00:00,24220.75,24162.0,24287.0,58.75,0.4895833333333333,False,,False,session_close,24231.0,-10.25,-12.0,-24.0
2025-07-23,2025,2,short,-1,24176.0,24254.0,78.0,24265.75,7,2025-07-23 17:29:00+00:00,24238.25,24176.0,24259.0,62.25,0.7980769230769231,False,,True,stop,24259.0,-20.75,-22.5,-45.0
2025-08-07,2025,2,short,-1,24230.0,24446.0,216.0,24605.25,9,2025-08-07 18:29:00+00:00,24373.75,24230.0,24451.0,143.75,0.6655092592592593,False,,False,stop,24451.0,-77.25,-79.0,-158.0
2025-08-11,2025,2,short,-1,24649.0,24717.0,68.0,24720.0,10,2025-08-11 18:59:00+00:00,24690.25,24649.0,24722.0,41.25,0.6066176470588235,True,38.0,False,target,24649.0,41.25,39.5,79.0
2025-08-13,2025,2,short,-1,24746.0,24950.0,204.0,25048.75,6,2025-08-13 16:59:00+00:00,24904.0,24746.0,24955.0,158.0,0.7745098039215687,False,,False,stop,24955.0,-51.0,-52.75,-105.5
2025-08-25,2025,2,long,1,24530.0,24638.0,108.0,24500.25,3,2025-08-25 15:29:00+00:00,24603.0,24638.0,24525.0,35.0,0.32407407407407407,False,,False,stop,24525.0,-78.0,-79.75,-159.5
2025-08-26,2025,2,long,1,24537.0,24613.0,76.0,24474.5,11,2025-08-26 19:29:00+00:00,24571.5,24613.0,24532.0,41.5,0.5460526315789473,False,,False,session_close,24591.25,19.75,18.0,36.0
2025-09-23,2025,2,short,-1,25590.0,25754.0,164.0,25769.25,2,2025-09-23 14:59:00+00:00,25713.0,25590.0,25759.0,123.0,0.75,True,160.0,False,target,25590.0,123.0,121.25,242.5
2025-10-09,2025,2,short,-1,25941.0,26061.0,120.0,26097.25,2,2025-10-09 14:59:00+00:00,26018.75,25941.0,26066.0,77.75,0.6479166666666667,True,150.0,False,target,25941.0,77.75,76.0,152.0
2025-10-14,2025,2,long,1,25594.0,25718.0,124.0,25406.75,7,2025-10-14 17:29:00+00:00,25695.25,25718.0,25589.0,22.75,0.18346774193548387,False,,False,stop,25589.0,-106.25,-108.0,-216.0
2025-10-15,2025,2,short,-1,25456.0,25710.0,254.0,25770.5,9,2025-10-15 18:29:00+00:00,25660.0,25456.0,25715.0,204.0,0.8031496062992126,False,,True,stop,25715.0,-55.0,-56.75,-113.5
2025-10-17,2025,2,long,1,25581.0,25915.0,334.0,25503.75,6,2025-10-17 16:59:00+00:00,25671.5,25915.0,25576.0,243.5,0.7290419161676647,False,,False,session_close,25756.75,85.25,83.5,167.0
2025-11-03,2025,2,short,-1,26768.0,26950.0,182.0,27004.0,2,2025-11-03 15:59:00+00:00,26856.75,26768.0,26955.0,88.75,0.4876373626373626,False,,False,session_close,26878.5,-21.75,-23.5,-47.0
2025-11-05,2025,2,long,1,26426.0,26654.0,228.0,26310.5,3,2025-11-05 16:29:00+00:00,26510.75,26654.0,26421.0,143.25,0.6282894736842105,False,,False,session_close,26509.5,-1.25,-3.0,-6.0
2025-11-12,2025,2,short,-1,26270.0,26398.0,128.0,26546.75,6,2025-11-12 17:59:00+00:00,26377.0,26270.0,26403.0,107.0,0.8359375,False,,True,stop,26403.0,-26.0,-27.75,-55.5
2025-11-14,2025,2,long,1,25784.0,26036.0,252.0,25491.0,8,2025-11-14 18:59:00+00:00,25941.0,26036.0,25779.0,95.0,0.376984126984127,False,,True,session_close,25874.25,-66.75,-68.5,-137.0
2025-11-21,2025,2,long,1,25168.0,26078.0,910.0,24971.0,10,2025-11-21 19:59:00+00:00,25227.25,26078.0,25163.0,850.75,0.9348901098901099,False,,False,stop,25163.0,-64.25,-66.0,-132.0
2025-12-03,2025,2,long,1,26302.0,26408.0,106.0,26263.25,6,2025-12-03 17:59:00+00:00,26393.75,26408.0,26297.0,14.25,0.13443396226415094,True,36.0,False,target,26408.0,14.25,12.5,25.0
2025-12-04,2025,2,short,-1,26242.0,26388.0,146.0,26480.0,10,2025-12-04 19:59:00+00:00,26357.0,26242.0,26393.0,115.0,0.7876712328767124,False,,False,stop,26393.0,-36.0,-37.75,-75.5
2026-01-12,2026,2,long,1,26288.0,26508.0,220.0,26278.0,2,2026-01-12 15:59:00+00:00,26448.25,26508.0,26283.0,59.75,0.2715909090909091,True,72.0,False,target,26508.0,59.75,58.0,116.0
2026-02-27,2026,2,long,1,25432.0,25612.0,180.0,25348.25,3,2026-02-27 16:29:00+00:00,25500.5,25612.0,25427.0,111.5,0.6194444444444445,False,,False,stop,25427.0,-73.5,-75.25,-150.5
2026-05-27,2026,2,short,-1,30262.0,30392.0,130.0,30519.25,9,2026-05-27 18:29:00+00:00,30385.5,30262.0,30397.0,123.5,0.95,False,,True,stop,30397.0,-11.5,-13.25,-26.5
2026-06-03,2026,2,short,-1,30920.0,31034.0,114.0,31086.5,10,2026-06-03 18:59:00+00:00,30983.5,30920.0,31039.0,63.5,0.5570175438596491,False,,True,session_close,30967.5,16.0,14.25,28.5
2026-06-25,2026,2,short,-1,29482.0,29870.0,388.0,30152.75,7,2026-06-25 17:29:00+00:00,29765.0,29482.0,29875.0,283.0,0.729381443298969,False,,True,stop,29875.0,-110.0,-111.75,-223.5
2026-07-08,2026,2,long,1,29254.0,29516.0,262.0,29201.75,8,2026-07-08 17:59:00+00:00,29352.75,29516.0,29249.0,163.25,0.6230916030534351,False,,False,session_close,29457.25,104.5,102.75,205.5
2026-07-22,2026,2,long,1,29162.0,29360.0,198.0,29090.25,2,2026-07-22 14:59:00+00:00,29240.5,29360.0,29157.0,119.5,0.6035353535353535,False,,False,session_close,29161.0,-79.5,-81.25,-162.5
2026-08-05,2026,2,short,-1,29530.0,29952.0,422.0,29974.75,3,2026-08-05 15:29:00+00:00,29809.75,29530.0,29957.0,279.75,0.6629146919431279,False,,False,session_close,29606.75,203.0,201.25,402.5
2026-08-17,2026,2,short,-1,30034.0,30196.0,162.0,30218.75,8,2026-08-17 17:59:00+00:00,30102.0,30034.0,30201.0,68.0,0.41975308641975306,False,,False,session_close,30091.0,11.0,9.25,18.5
