session,year,confirm_brackets,direction,side,prior_val,prior_vah,va_width,open,trigger_bracket,entry_time,entry,target,stop,distance_points,distance_rel,traversed,traversed_bars,traversed_before_trigger,outcome,exit_price,gross_points,net_points,net_dollars
2025-02-12,2025,1,long,1,23200.0,23270.0,70.0,22986.75,4,2025-02-12 16:59:00+00:00,23216.75,23270.0,23195.0,53.25,0.7607142857142857,True,170.0,False,stop,23195.0,-21.75,-23.5,-47.0
2025-02-19,2025,1,short,-1,23582.0,23640.0,58.0,23643.75,0,2025-02-19 14:59:00+00:00,23604.0,23582.0,23645.0,22.0,0.3793103448275862,True,4.0,False,target,23582.0,22.0,20.25,40.5
2025-02-21,2025,1,short,-1,23450.0,23548.0,98.0,23622.75,0,2025-02-21 14:59:00+00:00,23532.0,23450.0,23553.0,82.0,0.8367346938775511,True,27.0,False,target,23450.0,82.0,80.25,160.5
2025-03-03,2025,1,short,-1,22018.0,22200.0,182.0,22492.0,7,2025-03-03 18:29:00+00:00,22121.25,22018.0,22205.0,103.25,0.5673076923076923,True,91.0,False,stop,22205.0,-83.75,-85.5,-171.0
2025-03-05,2025,1,short,-1,21537.0,21837.0,300.0,21857.5,0,2025-03-05 14:59:00+00:00,21751.0,21537.0,21842.0,214.0,0.7133333333333334,False,,False,stop,21842.0,-91.0,-92.75,-185.5
2025-03-06,2025,1,long,1,21806.0,22156.0,350.0,21747.25,1,2025-03-06 15:29:00+00:00,21894.0,22156.0,21801.0,262.0,0.7485714285714286,False,,False,stop,21801.0,-93.0,-94.75,-189.5
2025-03-11,2025,1,long,1,20869.0,21167.0,298.0,20856.25,0,2025-03-11 13:59:00+00:00,20958.25,21167.0,20864.0,208.75,0.700503355704698,False,,False,stop,20864.0,-94.25,-96.0,-192.0
2025-03-12,2025,1,short,-1,20762.0,20976.0,214.0,21132.75,2,2025-03-12 14:59:00+00:00,20911.25,20762.0,20981.0,149.25,0.697429906542056,False,,False,stop,20981.0,-69.75,-71.5,-143.0
2025-03-21,2025,1,long,1,21038.0,21240.0,202.0,20895.0,5,2025-03-21 16:29:00+00:00,21082.75,21240.0,21033.0,157.25,0.7784653465346535,False,,False,session_close,21190.0,107.25,105.5,211.0
2025-03-27,2025,1,long,1,21284.0,21532.0,248.0,21266.0,0,2025-03-27 13:59:00+00:00,21314.0,21532.0,21279.0,218.0,0.8790322580645161,False,,False,stop,21279.0,-35.0,-36.75,-73.5
2025-04-02,2025,1,long,1,20644.0,20854.0,210.0,20565.25,0,2025-04-02 13:59:00+00:00,20768.5,20854.0,20639.0,85.5,0.40714285714285714,True,4.0,False,target,20854.0,85.5,83.75,167.5
2025-04-07,2025,1,long,1,18885.0,19269.0,384.0,18165.25,2,2025-04-07 14:59:00+00:00,18895.5,19269.0,18880.0,373.5,0.97265625,False,,True,stop,18880.0,-15.5,-17.25,-34.5
2025-04-08,2025,1,short,-1,18490.0,18982.0,492.0,19386.25,6,2025-04-08 16:59:00+00:00,18900.5,18490.0,18987.0,410.5,0.834349593495935,True,134.0,False,stop,18987.0,-86.5,-88.25,-176.5
2025-04-10,2025,1,short,-1,18434.0,20026.0,1592.0,20028.25,0,2025-04-10 13:59:00+00:00,19899.0,18434.0,20031.0,1465.0,0.9202261306532663,False,,False,stop,20031.0,-132.0,-133.75,-267.5
2025-04-14,2025,1,short,-1,19714.0,20092.0,378.0,20470.0,4,2025-04-14 15:59:00+00:00,20065.75,19714.0,20097.0,351.75,0.9305555555555556,False,,False,stop,20097.0,-31.25,-33.0,-66.0
2025-04-25,2025,1,short,-1,20326.0,20524.0,198.0,20539.5,0,2025-04-25 13:59:00+00:00,20496.5,20326.0,20529.0,170.5,0.8611111111111112,False,,False,stop,20529.0,-32.5,-34.25,-68.5
2025-04-28,2025,1,short,-1,20484.0,20696.0,212.0,20785.5,3,2025-04-28 15:29:00+00:00,20557.5,20484.0,20701.0,73.5,0.3466981132075472,False,,False,stop,20701.0,-143.5,-145.25,-290.5
2025-04-30,2025,1,long,1,20682.0,20848.0,166.0,20538.5,7,2025-04-30 17:29:00+00:00,20695.0,20848.0,20677.0,153.0,0.9216867469879518,True,141.0,False,target,20848.0,153.0,151.25,302.5
2025-05-05,2025,1,long,1,21380.0,21494.0,114.0,21247.5,8,2025-05-05 17:59:00+00:00,21380.75,21494.0,21375.0,113.25,0.993421052631579,False,,False,stop,21375.0,-5.75,-7.5,-15.0
2025-05-15,2025,1,long,1,22556.0,22618.0,62.0,22540.0,2,2025-05-15 14:59:00+00:00,22572.5,22618.0,22551.0,45.5,0.7338709677419355,True,16.0,False,target,22618.0,45.5,43.75,87.5
2025-05-19,2025,1,long,1,22618.0,22694.0,76.0,22439.5,1,2025-05-19 14:29:00+00:00,22641.75,22694.0,22613.0,52.25,0.6875,True,71.0,True,target,22694.0,52.25,50.5,101.0
2025-05-21,2025,1,long,1,22616.0,22680.0,64.0,22516.25,1,2025-05-21 14:29:00+00:00,22620.5,22680.0,22611.0,59.5,0.9296875,True,27.0,False,stop,22611.0,-9.5,-11.25,-22.5
2025-05-22,2025,1,long,1,22411.0,22715.0,304.0,22408.25,0,2025-05-22 13:59:00+00:00,22523.75,22715.0,22406.0,191.25,0.6291118421052632,False,,False,stop,22406.0,-117.75,-119.5,-239.0
2025-05-28,2025,1,short,-1,22585.0,22703.0,118.0,22742.0,1,2025-05-28 14:29:00+00:00,22692.5,22585.0,22708.0,107.5,0.9110169491525424,False,,False,stop,22708.0,-15.5,-17.25,-34.5
2025-05-29,2025,1,short,-1,22676.0,22730.0,54.0,22911.5,1,2025-05-29 14:29:00+00:00,22693.75,22676.0,22735.0,17.75,0.3287037037037037,True,4.0,True,target,22676.0,17.75,16.0,32.0
2025-06-05,2025,1,short,-1,22966.0,23028.0,62.0,23049.5,7,2025-06-05 17:29:00+00:00,23010.5,22966.0,23033.0,44.5,0.717741935483871,True,29.0,True,target,22966.0,44.5,42.75,85.5
2025-06-11,2025,1,short,-1,23068.0,23152.0,84.0,23254.25,9,2025-06-11 18:29:00+00:00,23088.25,23068.0,23157.0,20.25,0.24107142857142858,True,1.0,True,target,23068.0,20.25,18.5,37.0
2025-06-12,2025,1,long,1,23118.0,23298.0,180.0,23066.5,1,2025-06-12 14:29:00+00:00,23157.75,23298.0,23113.0,140.25,0.7791666666666667,False,,False,session_close,23174.0,16.25,14.5,29.0
2025-06-25,2025,1,short,-1,23322.0,23446.0,124.0,23503.5,5,2025-06-25 16:29:00+00:00,23438.75,23322.0,23451.0,116.75,0.9415322580645161,False,,False,stop,23451.0,-12.25,-14.0,-28.0
2025-06-27,2025,1,short,-1,23566.0,23696.0,130.0,23711.5,9,2025-06-27 18:29:00+00:00,23670.25,23566.0,23701.0,104.25,0.801923076923077,False,,False,stop,23701.0,-30.75,-32.5,-65.0
2025-07-08,2025,1,short,-1,23856.0,23938.0,82.0,23939.25,0,2025-07-08 13:59:00+00:00,23885.5,23856.0,23943.0,29.5,0.3597560975609756,True,27.0,False,target,23856.0,29.5,27.75,55.5
2025-07-10,2025,1,short,-1,23945.0,24043.0,98.0,24076.5,0,2025-07-10 13:59:00+00:00,23964.25,23945.0,24048.0,19.25,0.19642857142857142,True,1.0,True,target,23945.0,19.25,17.5,35.0
2025-07-11,2025,1,long,1,23966.0,24048.0,82.0,23919.5,0,2025-07-11 13:59:00+00:00,23968.25,24048.0,23961.0,79.75,0.9725609756097561,False,,False,stop,23961.0,-7.25,-9.0,-18.0
