level_type,session,year,price,distance_from_close,lag,revisited
random_in_range,2020-06-25,2020,13342.810815006636,139.1891849933636,1,True
random_in_range,2020-06-26,2020,13328.336335908994,92.58633590899444,1,True
random_in_range,2020-06-29,2020,13228.531175487447,116.9688245125526,60,False
random_in_range,2020-06-30,2020,13346.645595234038,196.6044047659616,60,False
random_in_range,2020-07-01,2020,13550.069220330017,109.18077966998317,60,False
random_in_range,2020-07-02,2020,13810.039508895143,80.03950889514272,2,True
random_in_range,2020-07-06,2020,13881.547230872642,104.7027691273579,6,True
random_in_range,2020-07-07,2020,13939.090659988535,27.840659988534753,1,True
random_in_range,2020-07-08,2020,13952.539528650397,96.46047134960281,4,True
random_in_range,2020-07-09,2020,13994.59486348782,141.15513651217952,2,True
random_in_range,2020-07-10,2020,14026.193701710314,189.5562982896863,1,True
random_in_range,2020-07-13,2020,14128.033394827344,134.28339482734373,2,True
random_in_range,2020-07-14,2020,13887.499329079777,180.25067092022255,2,True
random_in_range,2020-07-15,2020,14136.472316818572,54.472316818571926,3,True
random_in_range,2020-07-16,2020,13993.349045897372,14.90095410262802,1,True
random_in_range,2020-07-17,2020,14057.605381246953,32.855381246952675,1,True
random_in_range,2020-07-20,2020,14150.784018727143,180.46598127285688,3,True
random_in_range,2020-07-21,2020,14305.597298119945,87.34729811994475,1,True
random_in_range,2020-07-22,2020,14218.548217968651,35.20178203134856,1,True
random_in_range,2020-07-23,2020,14222.330756187615,255.3307561876154,5,True
random_in_range,2020-07-24,2020,13833.047054876986,31.202945123013706,1,True
random_in_range,2020-07-27,2020,14003.001470358979,52.49852964102138,1,True
random_in_range,2020-07-28,2020,13992.711507795126,72.46150779512573,1,True
random_in_range,2020-07-29,2020,14076.747350515854,31.747350515854123,1,True
random_in_range,2020-07-30,2020,14036.3452043965,63.154795603499224,60,False
random_in_range,2020-07-31,2020,14291.108369336122,1.141630663878459,1,True
random_in_range,2020-08-03,2020,14441.656030575517,8.906030575517434,1,True
random_in_range,2020-08-04,2020,14420.031031813625,58.968968186374696,4,True
random_in_range,2020-08-05,2020,14471.442274325396,34.30772567460372,1,True
random_in_range,2020-08-06,2020,14487.583966671578,161.4160333284217,1,True
random_in_range,2020-08-07,2020,14580.6443549797,57.89435497970044,4,True
random_in_range,2020-08-10,2020,14539.043620295595,65.79362029559525,1,True
random_in_range,2020-08-11,2020,14317.65584755451,54.15584755450982,1,True
random_in_range,2020-08-12,2020,14397.75658769521,143.49341230478967,20,True
random_in_range,2020-08-13,2020,14580.645576333378,15.895576333377903,1,True
random_in_range,2020-08-14,2020,14501.220223765922,53.02977623407787,17,True
random_in_range,2020-08-17,2020,14627.236891627334,51.763108372666466,3,True
random_in_range,2020-08-18,2020,14705.859282961308,82.89071703869195,1,True
random_in_range,2020-08-19,2020,14736.646476901635,22.646476901634742,1,True
random_in_range,2020-08-20,2020,14844.438923677897,23.811076322102963,1,True
random_in_range,2020-08-21,2020,14942.148414027766,6.851585972233806,1,True
random_in_range,2020-08-24,2020,14931.965227124878,89.03477287512214,9,True
random_in_range,2020-08-25,2020,15052.844790971978,57.405209028022,7,True
random_in_range,2020-08-26,2020,15207.394245442276,152.35575455772414,6,True
random_in_range,2020-08-27,2020,15283.506225972978,39.24377402702157,5,True
random_in_range,2020-08-28,2020,15343.480979700738,42.26902029926168,4,True
random_in_range,2020-08-31,2020,15470.260617823113,16.989382176887375,3,True
random_in_range,2020-09-01,2020,15636.903664609577,51.84633539042261,1,True
random_in_range,2020-09-02,2020,15568.49139427205,237.00860572794954,1,True
random_in_range,2020-09-03,2020,15434.344351072732,266.094351072732,27,True
random_in_range,2020-09-04,2020,14701.325443958738,313.1745560412619,2,True
random_in_range,2020-09-08,2020,14641.852373743846,178.60237374384633,1,True
random_in_range,2020-09-09,2020,14778.909096099807,2.090903900192643,1,True
random_in_range,2020-09-10,2020,14786.299969681171,234.7999696811712,3,True
random_in_range,2020-09-11,2020,14399.960270600479,78.7897293995211,4,True
random_in_range,2020-09-14,2020,14724.79616979205,55.04616979204911,1,True
random_in_range,2020-09-15,2020,14866.177691610394,33.177691610393595,1,True
random_in_range,2020-09-16,2020,14804.656094847596,154.90609484759625,8,True
random_in_range,2020-09-17,2020,14334.192160529892,146.80783947010787,1,True
random_in_range,2020-09-18,2020,14482.515256826036,150.76525682603642,2,True
random_in_range,2020-09-21,2020,14364.167259262194,14.08274073780558,1,True
random_in_range,2020-09-22,2020,14356.472552755627,222.77744724437252,1,True
random_in_range,2020-09-23,2020,14240.664760760501,5.41476076050094,1,True
random_in_range,2020-09-24,2020,14263.381686643528,28.868313356471845,1,True
random_in_range,2020-09-25,2020,14478.926504109539,69.07349589046134,25,True
random_in_range,2020-09-28,2020,14769.130478350546,5.369521649454327,1,True
random_in_range,2020-09-29,2020,14784.711602777152,60.21160277715171,1,True
random_in_range,2020-09-30,2020,14778.021717862874,39.47828213712637,2,True
random_in_range,2020-10-01,2020,14997.492878304201,10.24287830420144,1,True
random_in_range,2020-10-02,2020,14826.960679913545,168.4606799135454,1,True
random_in_range,2020-10-05,2020,14869.433419064922,34.56658093507758,1,True
random_in_range,2020-10-06,2020,14881.867746016405,191.86774601640536,1,True
random_in_range,2020-10-07,2020,14825.760759265238,68.48924073476155,13,True
random_in_range,2020-10-08,2020,14925.662132248885,25.087867751115482,10,True
random_in_range,2020-10-09,2020,15070.909142766182,55.09085723381759,6,True
random_in_range,2020-10-12,2020,15341.920553211348,147.5794467886517,2,True
random_in_range,2020-10-13,2020,15549.663133306702,60.91313330670164,1,True
random_in_range,2020-10-14,2020,15508.349829980876,116.59982998087617,16,True
random_in_range,2020-10-15,2020,15240.255554192012,64.49444580798809,1,True
random_in_range,2020-10-16,2020,15297.893090073167,57.143090073166604,1,True
random_in_range,2020-10-19,2020,15013.156485911915,30.593514088084703,1,True
random_in_range,2020-10-20,2020,15023.67029420184,54.07970579815992,1,True
random_in_range,2020-10-21,2020,15151.425807838577,84.42580783857738,10,True
random_in_range,2020-10-22,2020,14987.959389656593,80.54061034340702,1,True
random_in_range,2020-10-23,2020,15026.976494895234,67.52350510476572,1,True
random_in_range,2020-10-26,2020,14783.567556173877,125.93244382612284,2,True
random_in_range,2020-10-27,2020,14999.90175319609,0.3482468039092055,6,True
random_in_range,2020-10-28,2020,14757.512577194402,206.01257719440218,1,True
random_in_range,2020-10-29,2020,14623.457548158289,116.04245184171123,1,True
random_in_range,2020-10-30,2020,14517.581776713776,48.08177671377598,1,True
random_in_range,2020-11-02,2020,14507.60048701385,24.100487013849488,1,True
random_in_range,2020-11-03,2020,14750.24872877004,78.74872877004054,1,True
random_in_range,2020-11-04,2020,14997.629545692624,176.87045430737635,4,True
random_in_range,2020-11-05,2020,15471.469503948338,9.28049605166234,1,True
random_in_range,2020-11-06,2020,15474.612104917787,20.387895082212708,1,True
random_in_range,2020-11-09,2020,15623.167065978625,383.16706597862503,13,True
random_in_range,2020-11-10,2020,14986.845060508924,47.40493949107622,60,False
random_in_range,2020-11-11,2020,15128.767420947526,166.23257905247374,60,False
random_in_range,2020-11-12,2020,15224.31697111062,14.933028889379784,1,True
random_in_range,2020-11-13,2020,15290.268118198208,57.23188180179204,1,True
random_in_range,2020-11-16,2020,15302.570109402817,125.42989059718275,2,True
random_in_range,2020-11-17,2020,15401.586391274595,9.836391274595371,1,True
random_in_range,2020-11-18,2020,15389.427033848617,82.6770338486167,1,True
random_in_range,2020-11-19,2020,15261.502113671364,134.247886328636,2,True
random_in_range,2020-11-20,2020,15333.212076550677,13.962076550677011,1,True
random_in_range,2020-11-23,2020,15352.243625004201,33.49362500420102,1,True
random_in_range,2020-11-24,2020,15475.143490141265,14.85650985873508,60,False
random_in_range,2020-11-25,2020,15523.249152895443,45.00084710455667,3,True
random_in_range,2020-11-30,2020,15569.699080217937,118.55091978206292,60,False
random_in_range,2020-12-01,2020,15782.469857281894,82.53014271810571,1,True
random_in_range,2020-12-02,2020,15736.784683397189,135.21531660281107,5,True
random_in_range,2020-12-03,2020,15952.738531466108,65.73853146610782,2,True
random_in_range,2020-12-04,2020,15908.707604442565,35.04239555743516,1,True
random_in_range,2020-12-07,2020,15956.921731419065,54.8282685809354,1,True
random_in_range,2020-12-08,2020,15938.195574198679,113.30442580132149,1,True
random_in_range,2020-12-09,2020,15756.027311343303,13.722688656696846,1,True
random_in_range,2020-12-10,2020,15858.956754170958,46.20675417095845,2,True
random_in_range,2020-12-11,2020,15666.49937400016,124.00062599984085,58,True
random_in_range,2020-12-14,2020,15863.4549482275,8.045051772500301,1,True
random_in_range,2020-12-15,2020,15934.187032172844,75.81296782715617,4,True
random_in_range,2020-12-16,2020,16077.187990979019,8.06200902098135,2,True
random_in_range,2020-12-17,2020,16159.913261950885,3.0867380491145013,1,True
random_in_range,2020-12-18,2020,16153.66648856719,38.166488567190754,1,True
random_in_range,2020-12-21,2020,15979.069670340832,118.18032965916791,8,True
random_in_range,2020-12-22,2020,16029.80244363769,96.44755636230911,7,True
random_in_range,2020-12-23,2020,16139.996279823597,77.74627982359743,2,True
random_in_range,2020-12-28,2020,16217.172456789576,28.827543210423755,3,True
random_in_range,2020-12-29,2020,16229.119994121083,30.130005878916563,2,True
random_in_range,2020-12-30,2020,16249.936179508504,5.81382049149579,1,True
random_in_range,2020-12-31,2020,16233.751622016662,48.74837798333829,1,True
random_in_range,2021-01-04,2021,16150.254194270277,49.50419427027737,1,True
random_in_range,2021-01-05,2021,16078.328631041317,125.67136895868316,1,True
random_in_range,2021-01-06,2021,16171.546654215603,140.79665421560276,1,True
random_in_range,2021-01-07,2021,16245.422866290855,92.82713370914462,3,True
random_in_range,2021-01-08,2021,16455.508227070488,48.49177292951208,1,True
random_in_range,2021-01-11,2021,16333.621626388825,24.87162638882546,1,True
random_in_range,2021-01-12,2021,16201.13146358687,93.86853641313064,3,True
random_in_range,2021-01-13,2021,16288.626105305748,91.87389469425216,2,True
random_in_range,2021-01-14,2021,16383.321372132687,73.32137213268652,3,True
random_in_range,2021-01-15,2021,16220.68497856499,8.93497856499016,1,True
random_in_range,2021-01-19,2021,16352.262827919682,44.98717208031849,6,True
random_in_range,2021-01-20,2021,16691.646632873733,6.853367126266676,3,True
random_in_range,2021-01-21,2021,16700.50786148277,109.49213851723107,2,True
random_in_range,2021-01-22,2021,16739.115875993015,28.884124006985076,1,True
random_in_range,2021-01-25,2021,16658.547395968282,228.20260403171778,2,True
random_in_range,2021-01-26,2021,16892.926816646035,4.5731833539648505,1,True
random_in_range,2021-01-27,2021,16726.06950429763,193.31950429762946,1,True
random_in_range,2021-01-28,2021,16545.947344276898,51.80265572310236,1,True
random_in_range,2021-01-29,2021,16286.422275145953,40.32772485404712,1,True
random_in_range,2021-02-01,2021,16639.572844685048,3.4271553149519605,15,True
random_in_range,2021-02-02,2021,16766.798286837544,94.20171316245614,2,True
random_in_range,2021-02-03,2021,16941.849703524633,140.5997035246328,1,True
random_in_range,2021-02-04,2021,16861.94233731081,100.55766268918887,12,True
random_in_range,2021-02-05,2021,16989.038911694508,20.211088305492012,3,True
random_in_range,2021-02-08,2021,17072.723460160494,24.77653983950586,1,True
random_in_range,2021-02-09,2021,17096.168333669153,3.1683336691530712,1,True
random_in_range,2021-02-10,2021,16953.117227593422,109.88277240657771,6,True
random_in_range,2021-02-11,2021,17133.471248410526,5.278751589474268,1,True
random_in_range,2021-02-12,2021,17172.86946347776,43.38053652223971,2,True
random_in_range,2021-02-16,2021,17161.281910027777,15.718089972222515,1,True
random_in_range,2021-02-17,2021,17066.3515997448,45.648400255198794,1,True
random_in_range,2021-02-18,2021,16919.01497416227,131.48502583773006,2,True
random_in_range,2021-02-19,2021,16962.52453271608,27.975467283918988,1,True
random_in_range,2021-02-22,2021,16821.904861309467,182.65486130946738,29,True
random_in_range,2021-02-23,2021,16367.762698700502,232.98730129949763,2,True
random_in_range,2021-02-24,2021,16406.006086029265,300.99391397073487,1,True
random_in_range,2021-02-25,2021,16500.378650389153,261.62865038915334,1,True
random_in_range,2021-02-26,2021,16245.731834898168,60.51816510183198,3,True
random_in_range,2021-03-01,2021,16532.42735013801,154.57264986199152,1,True
random_in_range,2021-03-02,2021,16675.567219325058,205.06721932505752,10,True
random_in_range,2021-03-03,2021,16136.287408903241,43.53740890324116,1,True
random_in_range,2021-03-04,2021,16052.34471386811,168.34471386810947,1,True
random_in_range,2021-03-05,2021,15711.248450123196,362.75154987680435,1,True
random_in_range,2021-03-08,2021,15824.176664018663,111.17666401866336,1,True
random_in_range,2021-03-09,2021,16089.86430185619,109.38569814380935,12,True
random_in_range,2021-03-10,2021,16245.957674038555,81.20767403855461,1,True
random_in_range,2021-03-11,2021,16505.798301789808,47.04830178980774,1,True
random_in_range,2021-03-12,2021,16224.365090412968,125.38490958703187,4,True
random_in_range,2021-03-15,2021,16310.347121675826,179.9028783241738,3,True
random_in_range,2021-03-16,2021,16619.06254851812,57.312548518119,1,True
random_in_range,2021-03-17,2021,16508.32361296576,107.17638703424018,1,True
random_in_range,2021-03-18,2021,16413.345384619075,208.84538461907505,2,True
random_in_range,2021-03-19,2021,16282.562423681406,23.062423681405562,1,True
random_in_range,2021-03-22,2021,16472.60411768322,20.645882316781353,1,True
random_in_range,2021-03-23,2021,16475.77306257262,47.77306257262171,1,True
random_in_range,2021-03-24,2021,16261.359886813354,48.609886813354024,1,True
random_in_range,2021-03-25,2021,16143.871915172964,51.12808482703622,1,True
random_in_range,2021-03-26,2021,16390.536352738938,6.036352738938149,1,True
random_in_range,2021-03-29,2021,16254.865032635958,123.63496736404159,1,True
random_in_range,2021-03-30,2021,16243.857978351418,74.14202164858216,60,False
random_in_range,2021-03-31,2021,16384.677003178214,122.57299682178564,29,True
random_in_range,2021-04-01,2021,16684.288024386427,52.46197561357258,27,True
random_in_range,2021-04-05,2021,16845.04179050162,159.45820949838162,21,True
random_in_range,2021-04-06,2021,17056.013335035394,61.51333503539354,1,True
random_in_range,2021-04-07,2021,16985.966612834927,41.03338716507278,19,True
random_in_range,2021-04-08,2021,17128.52941207795,43.47058792204916,1,True
random_in_range,2021-04-09,2021,17106.16925904974,145.5807409502595,17,True
random_in_range,2021-04-12,2021,17246.506394455497,12.256394455496775,1,True
random_in_range,2021-04-13,2021,17375.81330023111,21.936699768888502,1,True
random_in_range,2021-04-14,2021,17361.87557718698,130.87557718698008,1,True
random_in_range,2021-04-15,2021,17422.078432928647,16.42156707135291,1,True
random_in_range,2021-04-16,2021,17444.62945801551,8.870541984488227,1,True
random_in_range,2021-04-19,2021,17328.76691583168,2.2669158316784888,1,True
random_in_range,2021-04-20,2021,17266.814578764966,45.06457876496643,1,True
random_in_range,2021-04-21,2021,17164.339956250577,176.6600437494235,1,True
random_in_range,2021-04-22,2021,17137.465764417426,35.53423558257418,8,True
random_in_range,2021-04-23,2021,17207.563481562447,139.43651843755288,6,True
random_in_range,2021-04-26,2021,17407.457258147017,28.542741852983454,1,True
random_in_range,2021-04-27,2021,17336.433526565484,37.5664734345155,1,True
random_in_range,2021-04-28,2021,17387.497699452655,68.99769945265507,1,True
random_in_range,2021-04-29,2021,17286.326390931743,90.92360906825706,1,True
random_in_range,2021-04-30,2021,17361.814573704298,78.5645737042978,1,True
random_in_range,2021-05-03,2021,17255.717446358016,42.96744635801588,26,True
random_in_range,2021-05-04,2021,16850.50946307275,115.2405369272492,2,True
random_in_range,2021-05-05,2021,16968.77492116688,52.27492116688154,1,True
random_in_range,2021-05-06,2021,17018.126596376063,0.8734036239366105,1,True
random_in_range,2021-05-07,2021,17091.367873488474,37.63212651152571,1,True
random_in_range,2021-05-10,2021,16778.150736136722,0.5992638632778835,1,True
random_in_range,2021-05-11,2021,16784.854629920388,18.354629920388106,3,True
random_in_range,2021-05-12,2021,16437.71066624175,16.960666241750005,1,True
random_in_range,2021-05-13,2021,16497.80376739918,22.69623260082153,1,True
random_in_range,2021-05-14,2021,16749.86829892857,57.13170107143014,1,True
random_in_range,2021-05-17,2021,16627.77373242917,100.4762675708298,1,True
random_in_range,2021-05-18,2021,16802.60528870527,167.60528870526832,2,True
random_in_range,2021-05-19,2021,16494.300212009126,158.94978799087403,60,False
random_in_range,2021-05-20,2021,16858.260756405518,51.239243594482105,1,True
random_in_range,2021-05-21,2021,16900.59975769101,69.09975769100856,1,True
random_in_range,2021-05-24,2021,16922.195360687514,138.05463931248596,8,True
random_in_range,2021-05-25,2021,17047.22522822807,31.7747717719285,2,True
random_in_range,2021-05-26,2021,17104.956409851777,19.293590148223302,1,True
random_in_range,2021-05-27,2021,17127.97987425739,53.2298742573912,1,True
random_in_range,2021-05-28,2021,17166.525771261622,53.52577126162214,2,True
random_in_range,2021-06-01,2021,17189.298751247155,115.79875124715545,3,True
random_in_range,2021-06-02,2021,17080.236480349806,16.513519650194212,1,True
random_in_range,2021-06-03,2021,16928.79128912247,21.708710877530393,1,True
random_in_range,2021-06-04,2021,17193.64522997917,4.645229979170836,1,True
random_in_range,2021-06-07,2021,17163.501246662683,60.998753337316884,1,True
random_in_range,2021-06-08,2021,17279.39942803663,47.899428036631434,1,True
random_in_range,2021-06-09,2021,17323.703067003153,85.45306700315268,1,True
random_in_range,2021-06-10,2021,17295.70755446356,86.79244553644094,4,True
random_in_range,2021-06-11,2021,17385.075974857074,32.17402514292553,1,True
random_in_range,2021-06-14,2021,17523.424249348212,25.32575065178753,1,True
random_in_range,2021-06-15,2021,17469.231678882963,16.481678882963024,1,True
random_in_range,2021-06-16,2021,17370.029760547637,31.220239452362875,1,True
random_in_range,2021-06-17,2021,17471.182344966757,110.56765503324277,1,True
random_in_range,2021-06-18,2021,17510.84298769792,43.59298769792076,1,True
random_in_range,2021-06-21,2021,17415.236473590914,138.5135264090859,60,False
random_in_range,2021-06-22,2021,17663.130852392267,20.369147607732884,1,True
random_in_range,2021-06-23,2021,17690.69672108528,1.9467210852817516,60,False
random_in_range,2021-06-24,2021,17770.689560843348,9.060439156652137,1,True
random_in_range,2021-06-25,2021,17798.583944756894,33.8339447568942,1,True
random_in_range,2021-06-28,2021,17903.870808379517,32.87919162048274,1,True
random_in_range,2021-06-29,2021,17938.27857287852,51.22142712147979,2,True
random_in_range,2021-06-30,2021,17985.682566706804,16.43256670680421,1,True
random_in_range,2021-07-01,2021,17956.749224367555,16.500775632444856,1,True
random_in_range,2021-07-02,2021,18123.35511350096,16.894886499041604,1,True
random_in_range,2021-07-06,2021,18208.695533703518,6.945533703517867,1,True
random_in_range,2021-07-07,2021,18228.159658185792,0.6596581857920683,1,True
random_in_range,2021-07-08,2021,17985.85250808107,163.14749191893134,7,True
random_in_range,2021-07-09,2021,18173.698441472217,62.05155852778262,4,True
random_in_range,2021-07-12,2021,18282.99065167975,11.009348320250865,1,True
random_in_range,2021-07-13,2021,18354.628252402585,63.62825240258462,1,True
random_in_range,2021-07-14,2021,18349.096945772868,29.09694577286791,1,True
random_in_range,2021-07-15,2021,18210.397174074933,5.352825925067009,1,True
random_in_range,2021-07-16,2021,18228.84250005883,130.0925000588286,3,True
random_in_range,2021-07-19,2021,17968.294875176634,10.955124823365622,1,True
random_in_range,2021-07-20,2021,18052.821972785572,90.92802721442786,53,True
random_in_range,2021-07-21,2021,18148.885983674725,104.86401632527486,21,True
random_in_range,2021-07-22,2021,18315.172914262235,39.07708573776472,3,True
random_in_range,2021-07-23,2021,18533.848447368393,9.598447368392954,1,True
random_in_range,2021-07-26,2021,18477.380104943968,64.86989505603196,1,True
random_in_range,2021-07-27,2021,18283.927875503763,91.57212449623694,3,True
random_in_range,2021-07-28,2021,18361.62890961446,69.87109038553899,1,True
random_in_range,2021-07-29,2021,18501.903802133937,41.40380213393655,4,True
random_in_range,2021-07-30,2021,18354.09064314981,26.409356850188487,2,True
random_in_range,2021-08-02,2021,18456.11591131146,75.61591131145906,1,True
random_in_range,2021-08-03,2021,18451.820910783114,17.429089216886496,1,True
random_in_range,2021-08-04,2021,18516.87566769586,22.875667695858283,1,True
random_in_range,2021-08-05,2021,18504.448153274596,87.55184672540418,1,True
random_in_range,2021-08-06,2021,18537.361383898206,16.11138389820553,1,True
random_in_range,2021-08-09,2021,18558.03783126217,9.787831262168766,1,True
random_in_range,2021-08-10,2021,18569.84483092436,98.0948309243613,9,True
random_in_range,2021-08-11,2021,18408.49456611813,39.255433881869976,1,True
random_in_range,2021-08-12,2021,18416.17553729102,85.57446270898072,2,True
random_in_range,2021-08-13,2021,18513.16318403618,38.58681596381939,1,True
random_in_range,2021-08-16,2021,18402.419821216925,157.3301787830751,1,True
random_in_range,2021-08-17,2021,18465.80518391406,40.55518391406076,3,True
random_in_range,2021-08-18,2021,18458.68045996617,177.18045996617002,2,True
random_in_range,2021-08-19,2021,18384.396415444746,30.1464154447458,1,True
random_in_range,2021-08-20,2021,18488.61096878603,20.139031213970156,21,True
random_in_range,2021-08-23,2021,18624.423920565176,107.57607943482435,20,True
random_in_range,2021-08-24,2021,18739.17916971073,42.570830289270816,2,True
random_in_range,2021-08-25,2021,18797.16305304406,9.16305304405978,2,True
random_in_range,2021-08-26,2021,18683.77773092214,15.47226907786171,17,True
random_in_range,2021-08-27,2021,18778.95310072346,71.04689927654181,11,True
random_in_range,2021-08-30,2021,18943.218405992462,81.53159400753793,1,True
random_in_range,2021-08-31,2021,18987.65660109354,22.093398906461516,2,True
random_in_range,2021-09-01,2021,19030.76598349174,6.234016508260538,1,True
random_in_range,2021-09-02,2021,19010.955970823677,19.79402917632251,1,True
random_in_range,2021-09-03,2021,18989.82554530139,88.17445469860832,3,True
random_in_range,2021-09-07,2021,19105.235810917162,5.985810917161871,1,True
random_in_range,2021-09-08,2021,19073.288270635534,25.03827063553399,1,True
random_in_range,2021-09-09,2021,19092.28278539733,102.53278539732855,1,True
random_in_range,2021-09-10,2021,18890.052141181575,18.30214118157528,1,True
random_in_range,2021-09-13,2021,18978.703653567965,112.70365356796538,30,True
random_in_range,2021-09-14,2021,18820.15371446977,2.4037144697686017,1,True
random_in_range,2021-09-15,2021,18744.794110766208,187.45588923379182,2,True
random_in_range,2021-09-16,2021,18898.127583001537,47.12241699846345,1,True
random_in_range,2021-09-17,2021,18828.67548615377,71.67548615377018,6,True
random_in_range,2021-09-20,2021,18321.816094879476,117.93390512052429,6,True
random_in_range,2021-09-21,2021,18550.564673367975,97.06467336797505,1,True
random_in_range,2021-09-22,2021,18600.377739777054,3.627739777053648,3,True
random_in_range,2021-09-23,2021,18649.676799666497,84.82320033350334,1,True
random_in_range,2021-09-24,2021,18738.088436452992,12.161563547007972,1,True
random_in_range,2021-09-27,2021,18641.800525299448,12.550525299448054,15,True
random_in_range,2021-09-28,2021,18343.448258823868,143.94825882386795,1,True
random_in_range,2021-09-29,2021,18298.16816964927,120.66816964927057,1,True
random_in_range,2021-09-30,2021,18230.4170676165,119.1670676165013,1,True
random_in_range,2021-10-01,2021,17995.676141779353,210.0738582206468,1,True
random_in_range,2021-10-04,2021,18099.994886923083,197.74488692308296,1,True
random_in_range,2021-10-05,2021,17959.49481685863,133.50518314136934,1,True
random_in_range,2021-10-06,2021,18082.405816988117,106.0941830118827,4,True
random_in_range,2021-10-07,2021,18301.68698565209,19.56301434791021,1,True
random_in_range,2021-10-08,2021,18260.12611349607,13.626113496069593,1,True
random_in_range,2021-10-11,2021,18270.79363354524,135.79363354523957,3,True
random_in_range,2021-10-12,2021,18147.301222967973,62.051222967973445,1,True
random_in_range,2021-10-13,2021,18132.47781095506,69.0221890449393,60,False
random_in_range,2021-10-14,2021,18478.315927471725,6.565927471725445,1,True
random_in_range,2021-10-15,2021,18554.400361011187,16.09963898881324,1,True
random_in_range,2021-10-18,2021,18551.579694726286,169.6703052737139,60,False
random_in_range,2021-10-19,2021,18801.751411899153,33.49858810084697,1,True
random_in_range,2021-10-20,2021,18780.369674783262,37.38032521673813,1,True
random_in_range,2021-10-21,2021,18780.708061367877,129.54193863212276,1,True
random_in_range,2021-10-22,2021,18816.06557916248,39.0655791624813,1,True
random_in_range,2021-10-25,2021,18833.12978538128,103.12021461872064,54,True
random_in_range,2021-10-26,2021,19074.586875914432,94.58687591443231,1,True
random_in_range,2021-10-27,2021,19149.099945224418,129.09994522441775,1,True
random_in_range,2021-10-28,2021,19078.710961331893,117.78903866810651,1,True
random_in_range,2021-10-29,2021,19192.391474557335,82.35852544266527,25,True
random_in_range,2021-11-01,2021,19256.4863498954,72.26365010459995,23,True
random_in_range,2021-11-02,2021,19350.334665482576,46.66533451742362,6,True
random_in_range,2021-11-03,2021,19469.284545057286,95.46545494271413,5,True
random_in_range,2021-11-04,2021,19715.422600809394,54.32739919060623,2,True
random_in_range,2021-11-05,2021,19808.936309381414,22.686309381413594,1,True
random_in_range,2021-11-08,2021,19796.69720687931,32.447206879311125,1,True
random_in_range,2021-11-09,2021,19816.427699234362,164.17769923436208,6,True
random_in_range,2021-11-10,2021,19337.350956523685,75.89904347631455,15,True
random_in_range,2021-11-11,2021,19544.32025534351,86.57025534351123,1,True
random_in_range,2021-11-12,2021,19524.16971519214,100.58028480786015,1,True
random_in_range,2021-11-15,2021,19684.347577819513,60.84757781951339,1,True
random_in_range,2021-11-16,2021,19609.008564892134,130.74143510786598,5,True
random_in_range,2021-11-17,2021,19830.95614125116,82.70614125116117,1,True
random_in_range,2021-11-18,2021,19852.122492026367,64.12750797363333,2,True
random_in_range,2021-11-19,2021,19988.868715173816,18.131284826184128,1,True
random_in_range,2021-11-22,2021,20054.968889366875,236.21888936687537,25,True
random_in_range,2021-11-23,2021,19620.931341983767,119.5686580162328,1,True
random_in_range,2021-11-24,2021,19793.115010913054,4.134989086946007,1,True
random_in_range,2021-11-29,2021,19732.18246417568,93.56753582432066,1,True
random_in_range,2021-11-30,2021,19623.388569761602,38.38856976160241,1,True
random_in_range,2021-12-01,2021,19655.553512315342,345.05351231534223,4,True
random_in_range,2021-12-02,2021,19471.41690056269,44.91690056268999,1,True
random_in_range,2021-12-03,2021,19391.629884490234,239.87988449023396,2,True
random_in_range,2021-12-06,2021,19282.81711137974,4.817111379739799,1,True
random_in_range,2021-12-07,2021,19634.853720210376,121.1462797896238,2,True
random_in_range,2021-12-08,2021,19824.430534085994,1.1805340859937132,1,True
random_in_range,2021-12-09,2021,19652.682726019968,69.43272601996796,1,True
random_in_range,2021-12-10,2021,19636.834942930236,123.91505706976386,1,True
random_in_range,2021-12-13,2021,19624.705854520533,110.45585452053274,2,True
random_in_range,2021-12-14,2021,19323.944980290402,30.055019709598128,1,True
random_in_range,2021-12-15,2021,19405.12741386077,303.8725861392304,1,True
random_in_range,2021-12-16,2021,19627.258863401585,337.0088634015847,5,True
random_in_range,2021-12-17,2021,19211.141759126236,3.8917591262361384,1,True
random_in_range,2021-12-20,2021,19032.512058439774,19.987941560226318,1,True
random_in_range,2021-12-21,2021,19323.924543098175,76.82545690182451,1,True
random_in_range,2021-12-22,2021,19402.605452596355,192.64454740364454,9,True
random_in_range,2021-12-23,2021,19635.231262388053,86.26873761194656,7,True
random_in_range,2021-12-27,2021,19782.531702970715,204.96829702928517,4,True
random_in_range,2021-12-28,2021,20003.1366963819,81.38669638189822,60,False
random_in_range,2021-12-29,2021,19953.110698503744,36.61069850374406,1,True
random_in_range,2021-12-30,2021,19916.87934445164,61.12934445164137,2,True
random_in_range,2021-12-31,2021,19867.96575292095,115.96575292095076,1,True
random_in_range,2022-01-03,2022,19916.281664646973,0.4683353530272143,1,True
random_in_range,2022-01-04,2022,19592.28982717661,107.96017282339017,1,True
random_in_range,2022-01-05,2022,19506.399005488598,315.14900548859805,60,False
random_in_range,2022-01-06,2022,19044.15173158185,141.34826841815084,1,True
random_in_range,2022-01-07,2022,19252.976211339803,240.72621133980283,2,True
random_in_range,2022-01-10,2022,18814.83616443446,216.66383556554138,4,True
