session,year,confirm_brackets,direction,side,prior_val,prior_vah,va_width,open,trigger_bracket,entry_time,entry,target,stop,distance_points,distance_rel,traversed,traversed_bars,traversed_before_trigger,outcome,exit_price,gross_points,net_points,net_dollars
2022-03-21,2022,2,short,-1,17567.0,17767.0,200.0,17801.5,1,2022-03-21 14:29:00+00:00,17663.25,17567.0,17772.0,96.25,0.48125,False,,False,stop,17772.0,-108.75,-110.5,-221.0
2022-03-23,2022,2,long,1,18013.0,18111.0,98.0,17961.5,3,2022-03-23 15:29:00+00:00,18057.5,18111.0,18008.0,53.5,0.5459183673469388,True,34.0,False,target,18111.0,53.5,51.75,103.5
2022-04-12,2022,2,short,-1,17474.0,17548.0,74.0,17629.5,6,2022-04-12 16:59:00+00:00,17532.25,17474.0,17553.0,58.25,0.7871621621621622,True,46.0,False,stop,17553.0,-20.75,-22.5,-45.0
2022-04-13,2022,2,long,1,17456.0,17708.0,252.0,17383.25,2,2022-04-13 14:59:00+00:00,17497.25,17708.0,17451.0,210.75,0.8363095238095238,False,,False,session_close,17651.75,154.5,152.75,305.5
2022-04-18,2022,2,long,1,17370.0,17524.0,154.0,17280.0,9,2022-04-18 18:29:00+00:00,17396.75,17524.0,17365.0,127.25,0.8262987012987013,False,,False,stop,17365.0,-31.75,-33.5,-67.0
2022-04-20,2022,2,short,-1,17506.0,17670.0,164.0,17681.0,1,2022-04-20 14:29:00+00:00,17538.75,17506.0,17675.0,32.75,0.19969512195121952,True,41.0,True,target,17506.0,32.75,31.0,62.0
2022-04-21,2022,2,short,-1,17435.0,17545.0,110.0,17603.0,3,2022-04-21 15:29:00+00:00,17509.75,17435.0,17550.0,74.75,0.6795454545454546,True,19.0,False,target,17435.0,74.75,73.0,146.0
2022-04-25,2022,2,long,1,16806.0,17062.0,256.0,16718.75,10,2022-04-25 18:59:00+00:00,16866.25,17062.0,16801.0,195.75,0.7646484375,False,,False,stop,16801.0,-65.25,-67.0,-134.0
2022-04-27,2022,2,long,1,16528.0,16650.0,122.0,16451.75,6,2022-04-27 16:59:00+00:00,16619.0,16650.0,16523.0,31.0,0.2540983606557377,False,,True,stop,16523.0,-96.0,-97.75,-195.5
2022-04-28,2022,2,short,-1,16462.0,16614.0,152.0,16642.0,1,2022-04-28 14:29:00+00:00,16495.5,16462.0,16619.0,33.5,0.22039473684210525,False,,False,stop,16619.0,-123.5,-125.25,-250.5
2022-05-05,2022,2,short,-1,16347.0,16641.0,294.0,16772.5,1,2022-05-05 14:29:00+00:00,16443.5,16347.0,16646.0,96.5,0.3282312925170068,True,37.0,False,target,16347.0,96.5,94.75,189.5
