session_date,asia_start_ts,reference_ts,side,ny_close,entry_price,gap_points,gap_bps,exit_ts,exit_price,exit_reason,filled,minutes_held,gross_points,mae_points,mfe_points,asia_bars,cost_points,net_points,gross_pnl_dollars,net_pnl_dollars
2025-07-15,2025-07-15 18:00:00-04:00,2025-07-15 17:00:00-04:00,Short,23018.0,23018.75,0.75,0.3258319575984012,2025-07-15 18:05:00-04:00,23018.0,target,True,5.0,0.75,14.75,2.75,72,0.75,0.0,1.5,0.0
2025-07-16,2025-07-16 18:00:00-04:00,2025-07-16 17:00:00-04:00,Short,23063.0,23069.25,6.25,2.7099683475697005,2025-07-16 18:05:00-04:00,23063.0,target,True,5.0,6.25,1.75,17.25,72,0.75,5.5,12.5,11.0
2025-08-04,2025-08-04 18:00:00-04:00,2025-08-04 17:00:00-04:00,Short,23351.5,23352.5,1.0,0.4282380146885639,2025-08-04 18:05:00-04:00,23351.5,target,True,5.0,1.0,10.75,17.5,72,0.75,0.25,2.0,0.5
2025-08-05,2025-08-05 18:00:00-04:00,2025-08-05 17:00:00-04:00,Short,23090.75,23092.0,1.25,0.5413423123978216,2025-08-05 18:05:00-04:00,23090.75,target,True,5.0,1.25,21.25,17.0,72,0.75,0.5,2.5,1.0
2025-08-06,2025-08-06 18:00:00-04:00,2025-08-06 17:00:00-04:00,Short,23413.0,23416.75,3.75,1.6016742835177038,2025-08-06 18:05:00-04:00,23413.0,target,True,5.0,3.75,20.25,31.5,72,0.75,3.0,7.5,6.0
2025-08-11,2025-08-11 18:00:00-04:00,2025-08-11 17:00:00-04:00,Short,23630.0,23632.0,2.0,0.8463817181548878,2025-08-11 18:05:00-04:00,23630.0,target,True,5.0,2.0,18.0,4.0,72,0.75,1.25,4.0,2.5
2025-08-13,2025-08-13 18:00:00-04:00,2025-08-13 17:00:00-04:00,Short,23927.75,23930.0,2.25,0.9403307874747939,2025-08-13 18:05:00-04:00,23927.75,target,True,5.0,2.25,11.5,10.25,72,0.75,1.5,4.5,3.0
2025-08-14,2025-08-14 18:00:00-04:00,2025-08-14 17:00:00-04:00,Short,23891.0,23891.25,0.25,0.10464191536561884,2025-08-14 18:05:00-04:00,23891.0,target,True,5.0,0.25,0.25,19.25,72,0.75,-0.5,0.5,-1.0
2025-08-20,2025-08-20 18:00:00-04:00,2025-08-20 17:00:00-04:00,Short,23318.75,23322.0,3.25,1.3937282229965158,2025-08-20 18:05:00-04:00,23318.75,target,True,5.0,3.25,17.75,3.25,72,0.75,2.5,6.5,5.0
2025-08-21,2025-08-21 18:00:00-04:00,2025-08-21 17:00:00-04:00,Short,23222.5,23228.0,5.5,2.3683927225750887,2025-08-21 20:10:00-04:00,23222.5,target,True,130.0,5.5,25.0,15.75,72,0.75,4.75,11.0,9.5
2025-08-27,2025-08-27 18:00:00-04:00,2025-08-27 17:00:00-04:00,Short,23542.25,23543.0,0.75,0.3185761768734934,2025-08-27 18:05:00-04:00,23542.25,target,True,5.0,0.75,7.75,44.5,72,0.75,0.0,1.5,0.0
2025-09-02,2025-09-02 18:00:00-04:00,2025-09-02 17:00:00-04:00,Short,23379.25,23381.5,2.25,0.9623918645807714,2025-09-02 18:05:00-04:00,23379.25,target,True,5.0,2.25,6.0,15.5,72,0.75,1.5,4.5,3.0
2025-09-03,2025-09-03 18:00:00-04:00,2025-09-03 17:00:00-04:00,Short,23455.5,23456.0,0.5,0.21316961906589074,2025-09-03 18:05:00-04:00,23455.5,target,True,5.0,0.5,4.25,17.0,72,0.75,-0.25,1.0,-0.5
2025-09-08,2025-09-08 18:00:00-04:00,2025-09-08 17:00:00-04:00,Short,23798.5,23799.75,1.25,0.5252431875958569,2025-09-08 18:05:00-04:00,23798.5,target,True,5.0,1.25,19.0,1.25,72,0.75,0.5,2.5,1.0
2025-09-16,2025-09-16 18:00:00-04:00,2025-09-16 17:00:00-04:00,Short,24292.5,24294.0,1.5,0.6174745291756716,2025-09-16 18:05:00-04:00,24292.5,target,True,5.0,1.5,3.5,7.5,72,0.75,0.75,3.0,1.5
2025-09-17,2025-09-17 18:00:00-04:00,2025-09-17 17:00:00-04:00,Short,24259.5,24260.0,0.5,0.20610482491395124,2025-09-17 18:05:00-04:00,24259.5,target,True,5.0,0.5,5.5,11.25,72,0.75,-0.25,1.0,-0.5
2025-09-18,2025-09-18 18:00:00-04:00,2025-09-18 17:00:00-04:00,Short,24465.0,24470.5,5.5,2.2481095442468835,2025-09-18 20:25:00-04:00,24465.0,target,True,145.0,5.5,34.25,13.25,72,0.75,4.75,11.0,9.5
2025-09-22,2025-09-22 18:00:00-04:00,2025-09-22 17:00:00-04:00,Short,24996.5,24999.75,3.25,1.3001820254835679,2025-09-22 18:05:00-04:00,24996.5,target,True,5.0,3.25,0.25,12.25,72,0.75,2.5,6.5,5.0
2025-09-23,2025-09-23 18:00:00-04:00,2025-09-23 17:00:00-04:00,Short,24834.25,24839.75,5.5,2.2146833506145747,2025-09-23 20:10:00-04:00,24834.25,target,True,130.0,5.5,23.25,29.0,72,0.75,4.75,11.0,9.5
2025-09-25,2025-09-25 18:00:00-04:00,2025-09-25 17:00:00-04:00,Short,24635.25,24640.0,4.75,1.9281314376756882,2025-09-25 18:05:00-04:00,24635.25,target,True,5.0,4.75,6.5,13.75,72,0.75,4.0,9.5,8.0
2025-09-29,2025-09-29 18:00:00-04:00,2025-09-29 17:00:00-04:00,Short,24811.5,24812.0,0.5,0.20151945670354474,2025-09-29 18:15:00-04:00,24811.5,target,True,15.0,0.5,13.0,1.75,72,0.75,-0.25,1.0,-0.5
2025-09-30,2025-09-30 18:00:00-04:00,2025-09-30 17:00:00-04:00,Short,24838.5,24844.5,6.0,2.4156048070535663,2025-09-30 18:05:00-04:00,24838.5,target,True,5.0,6.0,24.5,8.0,72,0.75,5.25,12.0,10.5
2025-10-01,2025-10-01 18:00:00-04:00,2025-10-01 17:00:00-04:00,Short,25009.0,25009.5,0.5,0.19992802591067216,2025-10-01 18:05:00-04:00,25009.0,target,True,5.0,0.5,8.25,8.5,72,0.75,-0.25,1.0,-0.5
2025-10-28,2025-10-28 18:00:00-04:00,2025-10-28 17:00:00-04:00,Short,26172.5,26180.25,7.75,2.9611233164581146,2025-10-28 18:05:00-04:00,26172.5,target,True,5.0,7.75,4.5,8.5,72,0.75,7.0,15.5,14.0
2025-10-30,2025-10-30 18:00:00-04:00,2025-10-30 17:00:00-04:00,Short,26149.0,26156.0,7.0,2.6769666144020805,2025-10-30 18:50:00-04:00,26149.0,target,True,50.0,7.0,30.25,15.0,72,0.75,6.25,14.0,12.5
2025-11-05,2025-11-05 18:00:00-05:00,2025-11-05 17:00:00-05:00,Short,25728.75,25732.0,3.25,1.2631783510664139,2025-11-05 18:05:00-05:00,25728.75,target,True,5.0,3.25,23.5,15.75,72,0.75,2.5,6.5,5.0
2025-11-06,2025-11-06 18:00:00-05:00,2025-11-06 17:00:00-05:00,Short,25310.5,25311.0,0.5,0.19754647280772802,2025-11-06 18:05:00-05:00,25310.5,target,True,5.0,0.5,0.0,30.75,72,0.75,-0.25,1.0,-0.5
2025-11-12,2025-11-12 18:00:00-05:00,2025-11-12 17:00:00-05:00,Short,25625.5,25626.25,0.75,0.2926772160543209,2025-11-12 18:05:00-05:00,25625.5,target,True,5.0,0.75,10.5,99.75,72,0.75,0.0,1.5,0.0
2025-11-25,2025-11-25 18:00:00-05:00,2025-11-25 17:00:00-05:00,Short,25064.5,25070.0,5.5,2.1943386063954997,2025-11-25 18:05:00-05:00,25064.5,target,True,5.0,5.5,14.75,5.5,72,0.75,4.75,11.0,9.5
2025-11-26,2025-11-26 18:00:00-05:00,2025-11-26 17:00:00-05:00,Short,25314.5,25316.75,2.25,0.8888186612415809,2025-11-26 18:05:00-05:00,25314.5,target,True,5.0,2.25,19.25,2.75,72,0.75,1.5,4.5,3.0
2025-12-02,2025-12-02 18:00:00-05:00,2025-12-02 17:00:00-05:00,Short,25606.75,25613.5,6.75,2.6360237046872403,2025-12-02 19:25:00-05:00,25606.75,target,True,85.0,6.75,25.25,29.5,72,0.75,6.0,13.5,12.0
2025-12-03,2025-12-03 18:00:00-05:00,2025-12-03 17:00:00-05:00,Short,25645.75,25649.75,4.0,1.5597126229492217,2025-12-03 18:05:00-05:00,25645.75,target,True,5.0,4.0,9.0,15.5,72,0.75,3.25,8.0,6.5
2025-12-08,2025-12-08 18:00:00-05:00,2025-12-08 17:00:00-05:00,Short,25706.5,25713.0,6.5,2.5285433645187014,2025-12-08 18:05:00-05:00,25706.5,target,True,5.0,6.5,11.75,13.75,72,0.75,5.75,13.0,11.5
2025-12-09,2025-12-09 18:00:00-05:00,2025-12-09 17:00:00-05:00,Short,25676.5,25681.0,4.5,1.752575312055771,2025-12-09 18:10:00-05:00,25676.5,target,True,10.0,4.5,8.25,4.5,72,0.75,3.75,9.0,7.5
2025-12-18,2025-12-18 18:00:00-05:00,2025-12-18 17:00:00-05:00,Short,24986.25,24987.5,1.25,0.5002751513332333,2025-12-18 18:10:00-05:00,24986.25,target,True,10.0,1.25,32.5,11.0,72,0.75,0.5,2.5,1.0
2025-12-22,2025-12-22 18:00:00-05:00,2025-12-22 17:00:00-05:00,Short,25700.5,25701.25,0.75,0.2918231162817844,2025-12-22 18:05:00-05:00,25700.5,target,True,5.0,0.75,10.75,1.75,72,0.75,0.0,1.5,0.0
2025-12-23,2025-12-23 18:00:00-05:00,2025-12-23 17:00:00-05:00,Short,25811.5,25812.0,0.5,0.1937121050694458,2025-12-23 18:05:00-05:00,25811.5,target,True,5.0,0.5,4.5,10.0,72,0.75,-0.25,1.0,-0.5
2025-12-29,2025-12-29 18:00:00-05:00,2025-12-29 17:00:00-05:00,Short,25744.5,25747.5,3.0,1.1652974421721143,2025-12-29 18:05:00-05:00,25744.5,target,True,5.0,3.0,0.25,17.0,72,0.75,2.25,6.0,4.5
2025-12-30,2025-12-30 18:00:00-05:00,2025-12-30 17:00:00-05:00,Short,25676.5,25678.25,1.75,0.6815570657994664,2025-12-30 18:05:00-05:00,25676.5,target,True,5.0,1.75,12.25,2.25,72,0.75,1.0,3.5,2.0
2026-01-05,2026-01-05 18:00:00-05:00,2026-01-05 17:00:00-05:00,Short,25578.5,25581.0,2.5,0.9773833492972615,2026-01-05 18:20:00-05:00,25578.5,target,True,20.0,2.5,16.5,3.0,72,0.75,1.75,5.0,3.5
2026-01-06,2026-01-06 18:00:00-05:00,2026-01-06 17:00:00-05:00,Short,25831.25,25834.5,3.25,1.2581659811275103,2026-01-06 18:05:00-05:00,25831.25,target,True,5.0,3.25,10.25,12.75,72,0.75,2.5,6.5,5.0
2026-01-07,2026-01-07 18:00:00-05:00,2026-01-07 17:00:00-05:00,Short,25836.5,25839.25,2.75,1.064385655951851,2026-01-07 18:05:00-05:00,25836.5,target,True,5.0,2.75,11.0,3.25,72,0.75,2.0,5.5,4.0
2026-01-12,2026-01-12 18:00:00-05:00,2026-01-12 17:00:00-05:00,Short,25942.25,25948.0,5.75,2.216461563665449,2026-01-12 18:05:00-05:00,25942.25,target,True,5.0,5.75,6.0,33.0,72,0.75,5.0,11.5,10.0
2026-01-13,2026-01-13 18:00:00-05:00,2026-01-13 17:00:00-05:00,Short,25898.25,25900.0,1.75,0.6757213325224677,2026-01-13 18:05:00-05:00,25898.25,target,True,5.0,1.75,14.0,5.0,72,0.75,1.0,3.5,2.0
2026-01-20,2026-01-20 18:00:00-05:00,2026-01-20 17:00:00-05:00,Short,25143.25,25147.0,3.75,1.491453968759011,2026-01-20 18:05:00-05:00,25143.25,target,True,5.0,3.75,28.5,8.75,72,0.75,3.0,7.5,6.0
2026-01-27,2026-01-27 18:00:00-05:00,2026-01-27 17:00:00-05:00,Short,26109.5,26112.0,2.5,0.9575058886612152,2026-01-27 18:05:00-05:00,26109.5,target,True,5.0,2.5,35.0,2.5,72,0.75,1.75,5.0,3.5
2026-02-02,2026-02-02 18:00:00-05:00,2026-02-02 17:00:00-05:00,Short,25873.0,25873.25,0.25,0.0966258261508136,2026-02-02 18:05:00-05:00,25873.0,target,True,5.0,0.25,34.5,7.25,72,0.75,-0.5,0.5,-1.0
2026-02-11,2026-02-11 18:00:00-05:00,2026-02-11 17:00:00-05:00,Short,25277.75,25281.75,4.0,1.5824193213399136,2026-02-11 18:05:00-05:00,25277.75,target,True,5.0,4.0,12.75,16.5,72,0.75,3.25,8.0,6.5
2026-02-18,2026-02-18 18:00:00-05:00,2026-02-18 17:00:00-05:00,Short,24937.0,24940.25,3.25,1.3032842763764687,2026-02-18 19:25:00-05:00,24937.0,target,True,85.0,3.25,54.5,13.5,72,0.75,2.5,6.5,5.0
2026-02-24,2026-02-24 18:00:00-05:00,2026-02-24 17:00:00-05:00,Short,25017.0,25020.5,3.5,1.3990486469200942,2026-02-24 18:05:00-05:00,25017.0,target,True,5.0,3.5,0.75,24.25,72,0.75,2.75,7.0,5.5
2026-03-02,2026-03-02 18:00:00-05:00,2026-03-02 17:00:00-05:00,Short,24997.5,25002.75,5.25,2.1002100210021,2026-03-02 18:05:00-05:00,24997.5,target,True,5.0,5.25,8.5,35.0,72,0.75,4.5,10.5,9.0
2026-03-05,2026-03-05 18:00:00-05:00,2026-03-05 17:00:00-05:00,Short,25010.5,25015.75,5.25,2.0991183702844807,2026-03-05 18:05:00-05:00,25010.5,target,True,5.0,5.25,17.0,15.0,72,0.75,4.5,10.5,9.0
2026-03-10,2026-03-10 18:00:00-04:00,2026-03-10 17:00:00-04:00,Short,25008.75,25015.0,6.25,2.49912530614285,2026-03-10 18:05:00-04:00,25008.75,target,True,5.0,6.25,0.0,35.75,72,0.75,5.5,12.5,11.0
2026-03-16,2026-03-16 18:00:00-04:00,2026-03-16 17:00:00-04:00,Short,24659.5,24660.0,0.5,0.2027616131713944,2026-03-16 18:05:00-04:00,24659.5,target,True,5.0,0.5,6.5,30.25,72,0.75,-0.25,1.0,-0.5
2026-03-17,2026-03-17 18:00:00-04:00,2026-03-17 17:00:00-04:00,Short,24804.0,24810.0,6.0,2.4189646831156266,2026-03-17 18:05:00-04:00,24804.0,target,True,5.0,6.0,0.0,22.0,72,0.75,5.25,12.0,10.5
2026-03-18,2026-03-18 18:00:00-04:00,2026-03-18 17:00:00-04:00,Short,24391.25,24393.25,2.0,0.8199661763952236,2026-03-18 18:05:00-04:00,24391.25,target,True,5.0,2.0,18.5,11.0,72,0.75,1.25,4.0,2.5
2026-03-30,2026-03-30 18:00:00-04:00,2026-03-30 17:00:00-04:00,Short,23106.0,23112.0,6.0,2.596728122565567,2026-03-30 18:35:00-04:00,23106.0,target,True,35.0,6.0,35.25,10.0,72,0.75,5.25,12.0,10.5
2026-04-20,2026-04-20 18:00:00-04:00,2026-04-20 17:00:00-04:00,Short,26774.25,26776.5,2.25,0.8403596739404465,2026-04-20 18:05:00-04:00,26774.25,target,True,5.0,2.25,26.25,25.0,72,0.75,1.5,4.5,3.0
2026-04-27,2026-04-27 18:00:00-04:00,2026-04-27 17:00:00-04:00,Short,27418.25,27425.75,7.5,2.7354043383512803,2026-04-27 22:00:00-04:00,27418.25,target,True,240.0,7.5,86.75,8.25,72,0.75,6.75,15.0,13.5
2026-04-28,2026-04-28 18:00:00-04:00,2026-04-28 17:00:00-04:00,Short,27191.0,27196.0,5.0,1.8388437350593947,2026-04-29 00:00:00-04:00,27283.75,deadline,False,360.0,-87.75,98.0,4.5,72,1.0,-88.75,-175.5,-177.5
2026-05-11,2026-05-11 18:00:00-04:00,2026-05-11 17:00:00-04:00,Short,29398.75,29399.75,1.0,0.34015051660359713,2026-05-11 18:05:00-04:00,29398.75,target,True,5.0,1.0,26.0,7.75,72,0.75,0.25,2.0,0.5
2026-05-14,2026-05-14 18:00:00-04:00,2026-05-14 17:00:00-04:00,Short,29689.0,29695.25,6.25,2.105156792077874,2026-05-14 18:05:00-04:00,29689.0,target,True,5.0,6.25,17.75,20.5,72,0.75,5.5,12.5,11.0
2026-06-30,2026-06-30 18:00:00-04:00,2026-06-30 17:00:00-04:00,Short,30501.0,30502.5,1.5,0.491787154519524,2026-06-30 18:05:00-04:00,30501.0,target,True,5.0,1.5,23.75,10.5,72,0.75,0.75,3.0,1.5
2026-07-09,2026-07-09 18:00:00-04:00,2026-07-09 17:00:00-04:00,Short,29930.75,29936.5,5.75,1.9211012086232386,2026-07-09 18:05:00-04:00,29930.75,target,True,5.0,5.75,10.0,12.0,72,0.75,5.0,11.5,10.0
2026-07-14,2026-07-14 18:00:00-04:00,2026-07-14 17:00:00-04:00,Short,29794.75,29798.0,3.25,1.0907961973166413,2026-07-14 18:05:00-04:00,29794.75,target,True,5.0,3.25,8.75,18.75,72,0.75,2.5,6.5,5.0
2026-07-16,2026-07-16 18:00:00-04:00,2026-07-16 17:00:00-04:00,Short,29178.5,29186.75,8.25,2.8274243021402743,2026-07-16 18:15:00-04:00,29178.5,target,True,15.0,8.25,33.25,15.75,72,0.75,7.5,16.5,15.0
2026-07-20,2026-07-20 18:00:00-04:00,2026-07-20 17:00:00-04:00,Short,28777.75,28783.25,5.5,1.9111987559833552,2026-07-20 18:05:00-04:00,28777.75,target,True,5.0,5.5,18.5,55.0,72,0.75,4.75,11.0,9.5
2026-07-27,2026-07-27 18:00:00-04:00,2026-07-27 17:00:00-04:00,Short,28210.25,28210.5,0.25,0.08862027100078872,2026-07-27 18:05:00-04:00,28210.25,target,True,5.0,0.25,18.5,22.5,72,0.75,-0.5,0.5,-1.0
2026-07-28,2026-07-28 18:00:00-04:00,2026-07-28 17:00:00-04:00,Short,27959.75,27962.25,2.5,0.894142472661594,2026-07-28 18:05:00-04:00,27959.75,target,True,5.0,2.5,36.5,6.25,72,0.75,1.75,5.0,3.5
2026-08-03,2026-08-03 18:00:00-04:00,2026-08-03 17:00:00-04:00,Short,28929.25,28930.0,0.75,0.2592531780118738,2026-08-03 18:05:00-04:00,28929.25,target,True,5.0,0.75,14.25,12.0,72,0.75,0.0,1.5,0.0
