reference_close,reference_ts,reference_age_hours,asia_start_ts,asia_end_ts,side,ny_close,entry_price,raw_gap_points,gap_points,gap_bps,filled,fill_bar_ts,fill_minutes_upper_bound,exit_ts,exit_price,gross_points,net_points,gross_pnl_dollars,net_pnl_dollars,mae_points_bar_based,mfe_points_bar_based,asia_bars
17:00,2023-08-15 17:00:00-04:00,1.0,2023-08-15 18:00:00-04:00,2023-08-16 00:00:00-04:00,Short,15110.0,15113.0,3.0,3.0,1.985440105890139,True,2023-08-15 18:00:00-04:00,5.0,2023-08-15 18:05:00-04:00,15110.0,3.0,2.75,6.0,5.5,6.75,4.0,72
17:00,2023-08-16 17:00:00-04:00,1.0,2023-08-16 18:00:00-04:00,2023-08-17 00:00:00-04:00,Short,14938.0,14942.5,4.5,4.5,3.0124514660597135,True,2023-08-16 18:00:00-04:00,5.0,2023-08-16 18:05:00-04:00,14938.0,4.5,4.25,9.0,8.5,6.25,4.5,72
17:00,2023-08-17 17:00:00-04:00,1.0,2023-08-17 18:00:00-04:00,2023-08-18 00:00:00-04:00,Short,14744.25,14750.0,5.75,5.75,3.8998253556471165,True,2023-08-17 18:00:00-04:00,5.0,2023-08-17 18:05:00-04:00,14744.25,5.75,5.5,11.5,11.0,9.75,7.25,72
17:00,2023-08-21 17:00:00-04:00,1.0,2023-08-21 18:00:00-04:00,2023-08-22 00:00:00-04:00,Long,14972.25,14972.0,-0.25,0.25,0.16697557147389336,True,2023-08-21 18:00:00-04:00,5.0,2023-08-21 18:05:00-04:00,14972.25,0.25,0.0,0.5,0.0,6.75,6.0,72
17:00,2023-08-22 17:00:00-04:00,1.0,2023-08-22 18:00:00-04:00,2023-08-23 00:00:00-04:00,Short,14963.25,14964.0,0.75,0.75,0.5012280086211217,True,2023-08-22 18:00:00-04:00,5.0,2023-08-22 18:05:00-04:00,14963.25,0.75,0.5,1.5,1.0,11.0,4.0,72
17:00,2023-08-23 17:00:00-04:00,1.0,2023-08-23 18:00:00-04:00,2023-08-24 00:00:00-04:00,Long,15355.0,15341.25,-13.75,13.75,8.954737870400521,True,2023-08-23 21:35:00-04:00,220.0,2023-08-23 21:40:00-04:00,15355.0,13.75,13.5,27.5,27.0,45.75,17.75,72
17:00,2023-08-24 17:00:00-04:00,1.0,2023-08-24 18:00:00-04:00,2023-08-25 00:00:00-04:00,Short,14832.0,14838.0,6.0,6.0,4.045307443365696,True,2023-08-24 18:00:00-04:00,5.0,2023-08-24 18:05:00-04:00,14832.0,6.0,5.75,12.0,11.5,14.75,8.0,72
17:00,2023-08-28 17:00:00-04:00,1.0,2023-08-28 18:00:00-04:00,2023-08-29 00:00:00-04:00,Long,15098.5,15096.0,-2.5,2.5,1.6557936218829685,True,2023-08-28 18:00:00-04:00,5.0,2023-08-28 18:05:00-04:00,15098.5,2.5,2.25,5.0,4.5,0.0,16.0,72
17:00,2023-08-29 17:00:00-04:00,1.0,2023-08-29 18:00:00-04:00,2023-08-30 00:00:00-04:00,Long,15426.0,15424.25,-1.75,1.75,1.1344483339815894,True,2023-08-29 18:00:00-04:00,5.0,2023-08-29 18:05:00-04:00,15426.0,1.75,1.5,3.5,3.0,1.25,15.25,72
17:00,2023-08-31 17:00:00-04:00,1.0,2023-08-31 18:00:00-04:00,2023-09-01 00:00:00-04:00,Long,15536.5,15534.75,-1.75,1.75,1.1263798152737103,True,2023-08-31 19:30:00-04:00,95.0,2023-08-31 19:35:00-04:00,15536.5,1.75,1.5,3.5,3.0,12.25,5.0,72
17:00,2023-09-05 17:00:00-04:00,1.0,2023-09-05 18:00:00-04:00,2023-09-06 00:00:00-04:00,Long,15517.5,15512.5,-5.0,5.0,3.2221685194135654,True,2023-09-05 18:05:00-04:00,10.0,2023-09-05 18:10:00-04:00,15517.5,5.0,4.75,10.0,9.5,2.75,7.25,72
17:00,2023-09-06 17:00:00-04:00,1.0,2023-09-06 18:00:00-04:00,2023-09-07 00:00:00-04:00,Short,15387.5,15388.75,1.25,1.25,0.8123476848090982,True,2023-09-06 18:00:00-04:00,5.0,2023-09-06 18:05:00-04:00,15387.5,1.25,1.0,2.5,2.0,3.25,1.5,72
17:00,2023-09-07 17:00:00-04:00,1.0,2023-09-07 18:00:00-04:00,2023-09-08 00:00:00-04:00,Short,15285.25,15287.0,1.75,1.75,1.1448945879197265,True,2023-09-07 18:00:00-04:00,5.0,2023-09-07 18:05:00-04:00,15285.25,1.75,1.5,3.5,3.0,3.0,1.75,72
17:00,2023-09-11 17:00:00-04:00,1.0,2023-09-11 18:00:00-04:00,2023-09-12 00:00:00-04:00,Long,15472.5,15464.0,-8.5,8.5,5.493617708838261,True,2023-09-11 23:45:00-04:00,350.0,2023-09-11 23:50:00-04:00,15472.5,8.5,8.25,17.0,16.5,21.0,8.75,72
17:00,2023-09-12 17:00:00-04:00,1.0,2023-09-12 18:00:00-04:00,2023-09-13 00:00:00-04:00,Long,15309.25,15308.0,-1.25,1.25,0.816499828535036,True,2023-09-12 18:00:00-04:00,5.0,2023-09-12 18:05:00-04:00,15309.25,1.25,1.0,2.5,2.0,2.0,5.25,72
17:00,2023-09-13 17:00:00-04:00,1.0,2023-09-13 18:00:00-04:00,2023-09-14 00:00:00-04:00,Long,15378.25,15373.25,-5.0,5.0,3.251345244094744,True,2023-09-13 18:00:00-04:00,5.0,2023-09-13 18:05:00-04:00,15378.25,5.0,4.75,10.0,9.5,3.25,5.25,72
17:00,2023-09-14 17:00:00-04:00,1.0,2023-09-14 18:00:00-04:00,2023-09-15 00:00:00-04:00,Long,15484.75,15476.0,-8.75,8.75,5.650720870533912,True,2023-09-14 18:10:00-04:00,15.0,2023-09-14 18:15:00-04:00,15484.75,8.75,8.5,17.5,17.0,3.5,8.75,72
17:00,2023-09-19 17:00:00-04:00,1.0,2023-09-19 18:00:00-04:00,2023-09-20 00:00:00-04:00,Long,15383.25,15378.75,-4.5,4.5,2.92525961679099,True,2023-09-19 18:00:00-04:00,5.0,2023-09-19 18:05:00-04:00,15383.25,4.5,4.25,9.0,8.5,0.75,6.75,72
17:00,2023-09-20 17:00:00-04:00,1.0,2023-09-20 18:00:00-04:00,2023-09-21 00:00:00-04:00,Short,15131.5,15133.0,1.5,1.5,0.9913095198757559,True,2023-09-20 18:10:00-04:00,15.0,2023-09-20 18:15:00-04:00,15131.5,1.5,1.25,3.0,2.5,15.0,7.75,72
17:00,2023-09-21 17:00:00-04:00,1.0,2023-09-21 18:00:00-04:00,2023-09-22 00:00:00-04:00,Short,14849.25,14850.0,0.75,0.75,0.5050760139400979,True,2023-09-21 19:50:00-04:00,115.0,2023-09-21 19:55:00-04:00,14849.25,0.75,0.5,1.5,1.0,21.25,6.0,72
17:00,2023-09-25 17:00:00-04:00,1.0,2023-09-25 18:00:00-04:00,2023-09-26 00:00:00-04:00,Short,14951.0,14952.5,1.5,1.5,1.0032773727509865,True,2023-09-25 18:00:00-04:00,5.0,2023-09-25 18:05:00-04:00,14951.0,1.5,1.25,3.0,2.5,0.0,9.5,72
17:00,2023-09-26 17:00:00-04:00,1.0,2023-09-26 18:00:00-04:00,2023-09-27 00:00:00-04:00,Short,14725.0,14726.5,1.5,1.5,1.0186757215619693,True,2023-09-26 18:00:00-04:00,5.0,2023-09-26 18:05:00-04:00,14725.0,1.5,1.25,3.0,2.5,3.25,7.25,72
17:00,2023-09-27 17:00:00-04:00,1.0,2023-09-27 18:00:00-04:00,2023-09-28 00:00:00-04:00,Short,14767.5,14771.0,3.5,3.5,2.3700694091755543,True,2023-09-27 18:00:00-04:00,5.0,2023-09-27 18:05:00-04:00,14767.5,3.5,3.25,7.0,6.5,4.0,12.0,72
17:00,2023-09-28 17:00:00-04:00,1.0,2023-09-28 18:00:00-04:00,2023-09-29 00:00:00-04:00,Short,14876.25,14877.0,0.75,0.75,0.5041593143433325,True,2023-09-28 18:00:00-04:00,5.0,2023-09-28 18:05:00-04:00,14876.25,0.75,0.5,1.5,1.0,13.25,4.25,72
17:00,2023-10-02 17:00:00-04:00,1.0,2023-10-02 18:00:00-04:00,2023-10-03 00:00:00-04:00,Long,14993.0,14992.0,-1.0,1.0,0.6669779230307477,True,2023-10-02 18:10:00-04:00,15.0,2023-10-02 18:15:00-04:00,14993.0,1.0,0.75,2.0,1.5,5.5,7.0,72
17:00,2023-10-03 17:00:00-04:00,1.0,2023-10-03 18:00:00-04:00,2023-10-04 00:00:00-04:00,Short,14714.5,14715.0,0.5,0.5,0.33980087668626185,True,2023-10-03 18:00:00-04:00,5.0,2023-10-03 18:05:00-04:00,14714.5,0.5,0.25,1.0,0.5,3.5,10.0,72
17:00,2023-10-04 17:00:00-04:00,1.0,2023-10-04 18:00:00-04:00,2023-10-05 00:00:00-04:00,Short,14902.75,14904.25,1.5,1.5,1.0065256412407106,True,2023-10-04 18:00:00-04:00,5.0,2023-10-04 18:05:00-04:00,14902.75,1.5,1.25,3.0,2.5,1.75,10.0,72
17:00,2023-10-05 17:00:00-04:00,1.0,2023-10-05 18:00:00-04:00,2023-10-06 00:00:00-04:00,Long,14860.0,14856.0,-4.0,4.0,2.6917900403768504,True,2023-10-05 18:00:00-04:00,5.0,2023-10-05 18:05:00-04:00,14860.0,4.0,3.75,8.0,7.5,1.0,4.25,72
17:00,2023-10-09 17:00:00-04:00,1.0,2023-10-09 18:00:00-04:00,2023-10-10 00:00:00-04:00,Short,15195.25,15199.0,3.75,3.75,2.4678764745561934,True,2023-10-09 18:00:00-04:00,5.0,2023-10-09 18:05:00-04:00,15195.25,3.75,3.5,7.5,7.0,0.0,10.0,72
17:00,2023-10-10 17:00:00-04:00,1.0,2023-10-10 18:00:00-04:00,2023-10-11 00:00:00-04:00,Long,15282.75,15278.75,-4.0,4.0,2.617329996237588,True,2023-10-10 18:00:00-04:00,5.0,2023-10-10 18:05:00-04:00,15282.75,4.0,3.75,8.0,7.5,2.5,4.5,72
17:00,2023-10-11 17:00:00-04:00,1.0,2023-10-11 18:00:00-04:00,2023-10-12 00:00:00-04:00,Long,15410.75,15408.25,-2.5,2.5,1.6222442126437715,True,2023-10-11 19:25:00-04:00,90.0,2023-10-11 19:30:00-04:00,15410.75,2.5,2.25,5.0,4.5,11.25,4.25,72
17:00,2023-10-12 17:00:00-04:00,1.0,2023-10-12 18:00:00-04:00,2023-10-13 00:00:00-04:00,Short,15323.75,15326.0,2.25,2.25,1.4683089974712458,True,2023-10-12 18:00:00-04:00,5.0,2023-10-12 18:05:00-04:00,15323.75,2.25,2.0,4.5,4.0,0.75,12.5,72
17:00,2023-10-16 17:00:00-04:00,1.0,2023-10-16 18:00:00-04:00,2023-10-17 00:00:00-04:00,Short,15304.0,15304.75,0.75,0.75,0.49006795608991116,True,2023-10-16 18:00:00-04:00,5.0,2023-10-16 18:05:00-04:00,15304.0,0.75,0.5,1.5,1.0,0.75,7.5,72
17:00,2023-10-17 17:00:00-04:00,1.0,2023-10-17 18:00:00-04:00,2023-10-18 00:00:00-04:00,Short,15242.25,15243.0,0.75,0.75,0.49205333858190226,True,2023-10-17 18:00:00-04:00,5.0,2023-10-17 18:05:00-04:00,15242.25,0.75,0.5,1.5,1.0,0.0,20.5,72
17:00,2023-10-18 17:00:00-04:00,1.0,2023-10-18 18:00:00-04:00,2023-10-19 00:00:00-04:00,Long,15062.5,15048.0,-14.5,14.5,9.62655601659751,False,,,2023-10-19 00:00:00-04:00,14996.0,-52.0,-52.25,-104.0,-104.5,67.0,9.25,72
17:00,2023-10-19 17:00:00-04:00,1.0,2023-10-19 18:00:00-04:00,2023-10-20 00:00:00-04:00,Short,14849.75,14850.25,0.5,0.5,0.3367060051516019,True,2023-10-19 18:00:00-04:00,5.0,2023-10-19 18:05:00-04:00,14849.75,0.5,0.25,1.0,0.5,5.25,10.0,72
17:00,2023-10-23 17:00:00-04:00,1.0,2023-10-23 18:00:00-04:00,2023-10-24 00:00:00-04:00,Long,14749.0,14746.0,-3.0,3.0,2.034036205844464,True,2023-10-23 18:00:00-04:00,5.0,2023-10-23 18:05:00-04:00,14749.0,3.0,2.75,6.0,5.5,8.0,6.0,72
17:00,2023-10-24 17:00:00-04:00,1.0,2023-10-24 18:00:00-04:00,2023-10-25 00:00:00-04:00,Short,14829.0,14831.5,2.5,2.5,1.6858857643806056,True,2023-10-24 18:00:00-04:00,5.0,2023-10-24 18:05:00-04:00,14829.0,2.5,2.25,5.0,4.5,23.0,49.5,72
17:00,2023-10-25 17:00:00-04:00,1.0,2023-10-25 18:00:00-04:00,2023-10-26 00:00:00-04:00,Long,14464.25,14430.75,-33.5,33.5,23.160551013706208,False,,,2023-10-26 00:00:00-04:00,14320.75,-110.0,-110.25,-220.0,-220.5,128.5,0.0,72
17:00,2023-10-26 17:00:00-04:00,1.0,2023-10-26 18:00:00-04:00,2023-10-27 00:00:00-04:00,Short,14212.25,14244.0,31.75,31.75,22.339882847543493,False,,,2023-10-27 00:00:00-04:00,14307.0,-63.0,-63.25,-126.0,-126.5,74.25,0.0,72
17:00,2023-10-31 17:00:00-04:00,1.0,2023-10-31 18:00:00-04:00,2023-11-01 00:00:00-04:00,Short,14452.25,14458.0,5.75,5.75,3.9786192461381447,True,2023-10-31 19:00:00-04:00,65.0,2023-10-31 19:05:00-04:00,14452.25,5.75,5.5,11.5,11.0,20.0,11.5,72
17:00,2023-11-01 17:00:00-04:00,1.0,2023-11-01 18:00:00-04:00,2023-11-02 00:00:00-04:00,Long,14760.25,14760.0,-0.25,0.25,0.16937382496908926,True,2023-11-01 18:00:00-04:00,5.0,2023-11-01 18:05:00-04:00,14760.25,0.25,0.0,0.5,0.0,0.25,3.75,72
17:00,2023-11-02 17:00:00-04:00,1.0,2023-11-02 18:00:00-04:00,2023-11-03 00:00:00-04:00,Long,14970.0,14931.25,-38.75,38.75,25.88510354041416,False,,,2023-11-03 00:00:00-04:00,14957.25,26.0,25.75,52.0,51.5,7.0,36.5,72
17:00,2023-11-06 17:00:00-05:00,1.0,2023-11-06 18:00:00-05:00,2023-11-07 00:00:00-05:00,Long,15223.0,15216.75,-6.25,6.25,4.105629639361493,True,2023-11-06 20:45:00-05:00,170.0,2023-11-06 20:50:00-05:00,15223.0,6.25,6.0,12.5,12.0,17.75,6.25,72
17:00,2023-11-07 17:00:00-05:00,1.0,2023-11-07 18:00:00-05:00,2023-11-08 00:00:00-05:00,Long,15375.75,15372.0,-3.75,3.75,2.4389054192478414,True,2023-11-07 19:15:00-05:00,80.0,2023-11-07 19:20:00-05:00,15375.75,3.75,3.5,7.5,7.0,9.25,4.5,72
17:00,2023-11-09 17:00:00-05:00,1.0,2023-11-09 18:00:00-05:00,2023-11-10 00:00:00-05:00,Long,15255.25,15254.75,-0.5,0.5,0.3277560184198883,False,,,2023-11-10 00:00:00-05:00,15248.25,-6.5,-6.75,-13.0,-13.5,47.75,0.0,72
17:00,2023-11-13 17:00:00-05:00,1.0,2023-11-13 18:00:00-05:00,2023-11-14 00:00:00-05:00,Short,15557.0,15559.5,2.5,2.5,1.6069936363052002,True,2023-11-13 18:00:00-05:00,5.0,2023-11-13 18:05:00-05:00,15557.0,2.5,2.25,5.0,4.5,0.0,7.25,72
17:00,2023-11-14 17:00:00-05:00,1.0,2023-11-14 18:00:00-05:00,2023-11-15 00:00:00-05:00,Short,15893.25,15894.25,1.0,1.0,0.6291979299388105,False,,,2023-11-15 00:00:00-05:00,15921.25,-27.0,-27.25,-54.0,-54.5,39.0,0.0,72
17:00,2023-11-15 17:00:00-05:00,1.0,2023-11-15 18:00:00-05:00,2023-11-16 00:00:00-05:00,Long,15845.0,15844.0,-1.0,1.0,0.6311139160618491,True,2023-11-15 18:00:00-05:00,5.0,2023-11-15 18:05:00-05:00,15845.0,1.0,0.75,2.0,1.5,0.0,12.0,72
17:00,2023-11-20 17:00:00-05:00,1.0,2023-11-20 18:00:00-05:00,2023-11-21 00:00:00-05:00,Long,16090.0,16089.75,-0.25,0.25,0.15537600994406464,True,2023-11-20 18:00:00-05:00,5.0,2023-11-20 18:05:00-05:00,16090.0,0.25,0.0,0.5,0.0,7.25,5.0,72
17:00,2023-11-21 17:00:00-05:00,1.0,2023-11-21 18:00:00-05:00,2023-11-22 00:00:00-05:00,Short,15968.25,15970.0,1.75,1.75,1.095924725627417,True,2023-11-21 18:00:00-05:00,5.0,2023-11-21 18:05:00-05:00,15968.25,1.75,1.5,3.5,3.0,0.0,13.5,72
17:00,2023-11-22 17:00:00-05:00,1.0,2023-11-22 18:00:00-05:00,2023-11-23 00:00:00-05:00,Long,16045.0,16039.75,-5.25,5.25,3.272047366780929,True,2023-11-22 18:20:00-05:00,25.0,2023-11-22 18:25:00-05:00,16045.0,5.25,5.0,10.5,10.0,5.75,6.0,72
17:00,2023-11-27 17:00:00-05:00,1.0,2023-11-27 18:00:00-05:00,2023-11-28 00:00:00-05:00,Short,16003.5,16004.0,0.5,0.5,0.31243165557534286,True,2023-11-27 18:00:00-05:00,5.0,2023-11-27 18:05:00-05:00,16003.5,0.5,0.25,1.0,0.5,8.25,2.0,72
17:00,2023-11-28 17:00:00-05:00,1.0,2023-11-28 18:00:00-05:00,2023-11-29 00:00:00-05:00,Short,16051.75,16054.75,3.0,3.0,1.868955098353762,True,2023-11-28 18:00:00-05:00,5.0,2023-11-28 18:05:00-05:00,16051.75,3.0,2.75,6.0,5.5,3.0,14.0,72
17:00,2023-11-29 17:00:00-05:00,1.0,2023-11-29 18:00:00-05:00,2023-11-30 00:00:00-05:00,Short,16041.25,16041.5,0.25,0.25,0.15584820384945064,True,2023-11-29 18:00:00-05:00,5.0,2023-11-29 18:05:00-05:00,16041.25,0.25,0.0,0.5,0.0,2.5,4.5,72
17:00,2023-11-30 17:00:00-05:00,1.0,2023-11-30 18:00:00-05:00,2023-12-01 00:00:00-05:00,Long,15957.25,15955.0,-2.25,2.25,1.4100173902144792,True,2023-11-30 18:00:00-05:00,5.0,2023-11-30 18:05:00-05:00,15957.25,2.25,2.0,4.5,4.0,5.0,5.0,72
17:00,2023-12-04 17:00:00-05:00,1.0,2023-12-04 18:00:00-05:00,2023-12-05 00:00:00-05:00,Short,15857.5,15860.75,3.25,3.25,2.049503389563298,True,2023-12-04 18:00:00-05:00,5.0,2023-12-04 18:05:00-05:00,15857.5,3.25,3.0,6.5,6.0,1.75,7.75,72
17:00,2023-12-05 17:00:00-05:00,1.0,2023-12-05 18:00:00-05:00,2023-12-06 00:00:00-05:00,Long,15900.5,15898.75,-1.75,1.75,1.100594320933304,True,2023-12-05 18:10:00-05:00,15.0,2023-12-05 18:15:00-05:00,15900.5,1.75,1.5,3.5,3.0,7.75,5.25,72
17:00,2023-12-06 17:00:00-05:00,1.0,2023-12-06 18:00:00-05:00,2023-12-07 00:00:00-05:00,Short,15814.0,15816.25,2.25,2.25,1.4227899329707854,True,2023-12-06 18:00:00-05:00,5.0,2023-12-06 18:05:00-05:00,15814.0,2.25,2.0,4.5,4.0,0.0,16.25,72
17:00,2023-12-07 17:00:00-05:00,1.0,2023-12-07 18:00:00-05:00,2023-12-08 00:00:00-05:00,Short,16016.0,16018.5,2.5,2.5,1.560939060939061,True,2023-12-07 18:45:00-05:00,50.0,2023-12-07 18:50:00-05:00,16016.0,2.5,2.25,5.0,4.5,10.0,2.5,72
17:00,2023-12-11 17:00:00-05:00,1.0,2023-12-11 18:00:00-05:00,2023-12-12 00:00:00-05:00,Long,16245.0,16238.25,-6.75,6.75,4.155124653739612,True,2023-12-11 19:00:00-05:00,65.0,2023-12-11 19:05:00-05:00,16245.0,6.75,6.5,13.5,13.0,9.25,7.25,72
17:00,2023-12-12 17:00:00-05:00,1.0,2023-12-12 18:00:00-05:00,2023-12-13 00:00:00-05:00,Long,16385.75,16380.5,-5.25,5.25,3.204003478632348,True,2023-12-12 18:00:00-05:00,5.0,2023-12-12 18:05:00-05:00,16385.75,5.25,5.0,10.5,10.0,2.75,11.5,72
17:00,2023-12-13 17:00:00-05:00,1.0,2023-12-13 18:00:00-05:00,2023-12-14 00:00:00-05:00,Short,16550.0,16563.25,13.25,13.25,8.006042296072508,False,,,2023-12-14 00:00:00-05:00,16664.75,-101.5,-101.75,-203.0,-203.5,111.25,1.25,72
17:00,2023-12-14 17:00:00-05:00,1.0,2023-12-14 18:00:00-05:00,2023-12-15 00:00:00-05:00,Long,16525.25,16525.0,-0.25,0.25,0.151283641699823,True,2023-12-14 18:00:00-05:00,5.0,2023-12-14 18:05:00-05:00,16525.25,0.25,0.0,0.5,0.0,4.25,19.0,72
17:00,2023-12-19 17:00:00-05:00,1.0,2023-12-19 18:00:00-05:00,2023-12-20 00:00:00-05:00,Long,17026.0,17023.0,-3.0,3.0,1.7620110419358628,True,2023-12-19 18:00:00-05:00,5.0,2023-12-19 18:05:00-05:00,17026.0,3.0,2.75,6.0,5.5,3.0,3.0,72
17:00,2023-12-21 17:00:00-05:00,1.0,2023-12-21 18:00:00-05:00,2023-12-22 00:00:00-05:00,Short,16950.25,16954.5,4.25,4.25,2.5073376498871696,True,2023-12-21 18:00:00-05:00,5.0,2023-12-21 18:05:00-05:00,16950.25,4.25,4.0,8.5,8.0,0.0,22.75,72
17:00,2023-12-26 17:00:00-05:00,1.0,2023-12-26 18:00:00-05:00,2023-12-27 00:00:00-05:00,Long,17090.0,17085.0,-5.0,5.0,2.925687536571094,True,2023-12-26 18:00:00-05:00,5.0,2023-12-26 18:05:00-05:00,17090.0,5.0,4.75,10.0,9.5,0.0,14.75,72
17:00,2023-12-27 17:00:00-05:00,1.0,2023-12-27 18:00:00-05:00,2023-12-28 00:00:00-05:00,Long,17130.0,17129.0,-1.0,1.0,0.5837711617046117,True,2023-12-27 19:45:00-05:00,110.0,2023-12-27 19:50:00-05:00,17130.0,1.0,0.75,2.0,1.5,11.25,7.75,72
17:00,2023-12-28 17:00:00-05:00,1.0,2023-12-28 18:00:00-05:00,2023-12-29 00:00:00-05:00,Short,17089.5,17089.75,0.25,0.25,0.14628865677755346,True,2023-12-28 18:00:00-05:00,5.0,2023-12-28 18:05:00-05:00,17089.5,0.25,0.0,0.5,0.0,6.75,7.75,72
17:00,2024-01-02 17:00:00-05:00,1.0,2024-01-02 18:00:00-05:00,2024-01-03 00:00:00-05:00,Short,16731.5,16740.0,8.5,8.5,5.080237874667544,True,2024-01-02 18:00:00-05:00,5.0,2024-01-02 18:05:00-05:00,16731.5,8.5,8.25,17.0,16.5,0.0,12.0,72
17:00,2024-01-03 17:00:00-05:00,1.0,2024-01-03 18:00:00-05:00,2024-01-04 00:00:00-05:00,Short,16542.25,16543.25,1.0,1.0,0.6045126872100228,True,2024-01-03 19:00:00-05:00,65.0,2024-01-03 19:05:00-05:00,16542.25,1.0,0.75,2.0,1.5,19.75,4.0,72
17:00,2024-01-04 17:00:00-05:00,1.0,2024-01-04 18:00:00-05:00,2024-01-05 00:00:00-05:00,Short,16450.5,16454.0,3.5,3.5,2.127594905929911,True,2024-01-04 18:00:00-05:00,5.0,2024-01-04 18:05:00-05:00,16450.5,3.5,3.25,7.0,6.5,9.75,3.75,72
17:00,2024-01-08 17:00:00-05:00,1.0,2024-01-08 18:00:00-05:00,2024-01-09 00:00:00-05:00,Short,16788.0,16790.0,2.0,2.0,1.1913271384322135,True,2024-01-08 18:00:00-05:00,5.0,2024-01-08 18:05:00-05:00,16788.0,2.0,1.75,4.0,3.5,0.0,9.0,72
17:00,2024-01-09 17:00:00-05:00,1.0,2024-01-09 18:00:00-05:00,2024-01-10 00:00:00-05:00,Short,16829.25,16829.5,0.25,0.25,0.14855088610603562,True,2024-01-09 18:00:00-05:00,5.0,2024-01-09 18:05:00-05:00,16829.25,0.25,0.0,0.5,0.0,1.5,10.5,72
17:00,2024-01-11 17:00:00-05:00,1.0,2024-01-11 18:00:00-05:00,2024-01-12 00:00:00-05:00,Long,16958.75,16958.0,-0.75,0.75,0.4422495761774895,True,2024-01-11 18:25:00-05:00,30.0,2024-01-11 18:30:00-05:00,16958.75,0.75,0.5,1.5,1.0,17.0,5.25,72
17:00,2024-01-16 17:00:00-05:00,1.0,2024-01-16 18:00:00-05:00,2024-01-17 00:00:00-05:00,Short,16978.5,16979.5,1.0,1.0,0.5889801808169155,True,2024-01-16 18:00:00-05:00,5.0,2024-01-16 18:05:00-05:00,16978.5,1.0,0.75,2.0,1.5,1.75,8.25,72
17:00,2024-01-18 17:00:00-05:00,1.0,2024-01-18 18:00:00-05:00,2024-01-19 00:00:00-05:00,Short,17117.0,17117.75,0.75,0.75,0.438160892679792,True,2024-01-18 18:00:00-05:00,5.0,2024-01-18 18:05:00-05:00,17117.0,0.75,0.5,1.5,1.0,0.25,10.5,72
17:00,2024-01-22 17:00:00-05:00,1.0,2024-01-22 18:00:00-05:00,2024-01-23 00:00:00-05:00,Short,17455.5,17457.0,1.5,1.5,0.8593280054996992,True,2024-01-22 18:00:00-05:00,5.0,2024-01-22 18:05:00-05:00,17455.5,1.5,1.25,3.0,2.5,1.25,7.0,72
17:00,2024-01-23 17:00:00-05:00,1.0,2024-01-23 18:00:00-05:00,2024-01-24 00:00:00-05:00,Short,17551.0,17551.5,0.5,0.5,0.28488405219075835,False,,,2024-01-24 00:00:00-05:00,17594.25,-42.75,-43.0,-85.5,-86.0,46.0,0.0,72
17:00,2024-01-24 17:00:00-05:00,1.0,2024-01-24 18:00:00-05:00,2024-01-25 00:00:00-05:00,Long,17633.0,17618.75,-14.25,14.25,8.08143821244258,True,2024-01-24 20:05:00-05:00,130.0,2024-01-24 20:10:00-05:00,17633.0,14.25,14.0,28.5,28.0,18.75,17.25,72
17:00,2024-01-25 17:00:00-05:00,1.0,2024-01-25 18:00:00-05:00,2024-01-26 00:00:00-05:00,Long,17578.25,17574.25,-4.0,4.0,2.27553937394223,False,,,2024-01-26 00:00:00-05:00,17491.25,-83.0,-83.25,-166.0,-166.5,90.75,0.0,72
17:00,2024-01-29 17:00:00-05:00,1.0,2024-01-29 18:00:00-05:00,2024-01-30 00:00:00-05:00,Short,17699.25,17708.0,8.75,8.75,4.94371230419368,False,,,2024-01-30 00:00:00-05:00,17712.5,-4.5,-4.75,-9.0,-9.5,27.75,8.0,72
17:00,2024-01-30 17:00:00-05:00,1.0,2024-01-30 18:00:00-05:00,2024-01-31 00:00:00-05:00,Long,17469.0,17427.5,-41.5,41.5,23.756368424065485,False,,,2024-01-31 00:00:00-05:00,17449.75,22.25,22.0,44.5,44.0,18.5,34.5,72
17:00,2024-01-31 17:00:00-05:00,1.0,2024-01-31 18:00:00-05:00,2024-02-01 00:00:00-05:00,Short,17264.5,17275.0,10.5,10.5,6.081844246864954,False,,,2024-02-01 00:00:00-05:00,17317.75,-42.75,-43.0,-85.5,-86.0,51.0,8.0,72
17:00,2024-02-01 17:00:00-05:00,1.0,2024-02-01 18:00:00-05:00,2024-02-02 00:00:00-05:00,Long,17628.5,17592.0,-36.5,36.5,20.705108205462743,True,2024-02-01 20:35:00-05:00,160.0,2024-02-01 20:40:00-05:00,17628.5,36.5,36.25,73.0,72.5,12.5,39.0,72
17:00,2024-02-05 17:00:00-05:00,1.0,2024-02-05 18:00:00-05:00,2024-02-06 00:00:00-05:00,Long,17702.75,17702.0,-0.75,0.75,0.42366299021338494,True,2024-02-05 18:00:00-05:00,5.0,2024-02-05 18:05:00-05:00,17702.75,0.75,0.5,1.5,1.0,3.25,9.0,72
17:00,2024-02-06 17:00:00-05:00,1.0,2024-02-06 18:00:00-05:00,2024-02-07 00:00:00-05:00,Long,17649.5,17648.0,-1.5,1.5,0.8498824329301113,True,2024-02-06 18:00:00-05:00,5.0,2024-02-06 18:05:00-05:00,17649.5,1.5,1.25,3.0,2.5,2.0,12.0,72
