reference_close,year,max_gap_bps,side,trades,fills,fill_rate,fill_ci95_low,fill_ci95_high,median_gap_points,mean_gap_points,mean_gap_bps,median_fill_minutes,avg_gross_pnl_dollars,avg_net_pnl_dollars,avg_net_pnl_ci95_low,avg_net_pnl_ci95_high,net_pnl_tstat,total_net_pnl_dollars,net_win_rate,profit_factor,max_drawdown_dollars,avg_mae_points
16:00,2024,1.0,Long,13,12,0.9230769230769231,0.666860488286395,0.986289578909774,1.25,1.25,0.6352278302200065,5.0,-7.038461538461538,-7.538461538461538,-25.998889754729703,10.921966677806624,-0.8003667660183924,-98.0,0.8461538461538461,0.18672199170124482,120.5,16.76923076923077
16:00,2025,1.0,Long,2,2,1.0,0.34238022395464934,1.0,1.625,1.625,0.695341824893063,5.0,3.25,2.75,1.2800270000000002,4.2199729999999995,3.6666666666666674,5.5,1.0,inf,0.0,9.5
16:00,2025,1.0,Short,8,8,1.0,0.6755924316585924,1.0,1.625,1.40625,0.592467630407947,5.0,2.8125,2.3125,1.1717947579725116,3.4532052420274884,3.973346122214786,18.5,0.875,inf,0.0,8.84375
16:00,2026,1.0,Short,4,4,1.0,0.5101091596030786,0.9999999999999999,0.875,1.125,0.42581041781221474,5.0,2.25,1.75,0.226556070132653,3.273443929867347,2.2514363231593695,7.0,1.0,inf,0.0,17.4375
16:00,2026,1.0,Long,3,3,1.0,0.4385029643606804,1.0,1.75,1.9166666666666667,0.6565819999359924,5.0,3.8333333333333335,3.3333333333333335,2.155541549989416,4.511125116677251,5.547001962252291,10.0,1.0,inf,0.0,43.25
17:00,2020,1.0,Long,18,17,0.9444444444444444,0.7424269900391908,0.990124809131223,0.25,0.4444444444444444,0.4459277922452446,5.0,-1.3055555555555556,-1.8055555555555556,-6.157366646652126,2.5462555355410155,-0.8131841697193651,-32.5,0.4444444444444444,0.17721518987341772,39.5,10.305555555555555
17:00,2020,1.0,Short,12,12,1.0,0.7575059904469021,1.0,0.75,0.6666666666666666,0.6142437058691198,5.0,1.3333333333333333,0.8333333333333334,0.554756180779195,1.1119104858874718,5.8630196997792865,10.0,0.8333333333333334,inf,0.0,6.875
17:00,2021,1.0,Short,34,34,1.0,0.8984854444077807,0.9999999999999999,0.875,0.8161764705882353,0.5650378168807579,5.0,1.6323529411764706,1.1323529411764706,0.8600672237094775,1.4046386586434636,8.150890251043139,38.5,0.7941176470588235,inf,0.0,7.698529411764706
17:00,2021,1.0,Long,31,31,1.0,0.889744602991977,1.0,0.75,0.8306451612903226,0.552419890150069,5.0,1.6612903225806452,1.1612903225806452,0.8387000331392132,1.4838806120220773,7.055659455055256,36.0,0.7419354838709677,inf,0.0,6.362903225806452
17:00,2022,1.0,Short,29,29,1.0,0.8830301998708162,0.9999999999999999,0.5,0.5862068965517241,0.45775056978814654,5.0,1.1724137931034482,0.6724137931034483,0.47026323439837425,0.8745643518085223,6.519432031394763,19.5,0.6896551724137931,inf,0.0,12.094827586206897
17:00,2022,1.0,Long,18,17,0.9444444444444444,0.7424269900391908,0.990124809131223,0.5,0.6527777777777778,0.4959848019431803,5.0,-2.5,-3.0,-10.500234690682568,4.500234690682568,-0.7839610682189058,-54.0,0.7222222222222222,0.20588235294117646,68.0,11.319444444444445
17:00,2023,1.0,Long,34,33,0.9705882352941176,0.8508442656612141,0.9947890937814032,0.5,0.6617647058823529,0.4645179612061445,5.0,0.9117647058823529,0.4117647058823529,-0.45953803281663874,1.2830674445813446,0.9262498143929384,14.0,0.5882352941176471,2.037037037037037,13.5,12.272058823529411
17:00,2023,1.0,Short,30,29,0.9666666666666667,0.8332960885388428,0.9940914096838022,0.5,0.6583333333333333,0.4617338779570153,5.0,-0.55,-1.05,-4.6711201041121795,2.57112010411218,-0.5683219945295264,-31.5,0.7333333333333333,0.42201834862385323,54.5,6.991666666666666
17:00,2024,1.0,Short,32,30,0.9375,0.7985287670813637,0.982689433124541,0.875,0.9296875,0.489558230773802,5.0,-1.5625,-2.0625,-7.555017383682713,3.4300173836827126,-0.7359877935041816,-66.0,0.71875,0.38317757009345793,94.5,9.1484375
17:00,2024,1.0,Long,32,30,0.9375,0.7985287670813637,0.982689433124541,0.75,0.8984375,0.46528320733913237,5.0,-3.09375,-3.59375,-11.343866303593494,4.156366303593495,-0.9088406352991227,-115.0,0.75,0.24836601307189543,130.5,13.1015625
17:00,2025,1.0,Long,17,16,0.9411764705882353,0.7301796914154303,0.9895395991310502,1.0,1.2058823529411764,0.5092756962412166,5.0,-1.3235294117647058,-1.8235294117647058,-9.219816733747338,5.572757910217926,-0.48322243909826207,-31.0,0.8823529411764706,0.5,62.0,12.544117647058824
17:00,2025,1.0,Short,34,34,1.0,0.8984854444077807,0.9999999999999999,1.0,1.0808823529411764,0.46493866313287224,5.0,2.161764705882353,1.661764705882353,1.2303523643772225,2.0931770473874836,7.549619439807488,56.5,0.9117647058823529,inf,0.0,10.507352941176471
17:00,2026,1.0,Short,12,12,1.0,0.7575059904469021,1.0,1.625,1.4791666666666667,0.5536897877446832,5.0,2.9583333333333335,2.4583333333333335,1.4457930416833797,3.4708736249832874,4.75857096558786,29.5,0.8333333333333334,inf,0.0,22.520833333333332
17:00,2026,1.0,Long,4,4,1.0,0.5101091596030786,0.9999999999999999,0.375,0.8125,0.32187775232538285,5.0,1.625,1.125,-0.7674481770645443,3.0174481770645443,1.1651360004056783,4.5,0.5,inf,0.0,13.625
16:00,2020,2.0,All,10,10,1.0,0.7224671969739421,0.9999999999999999,0.875,0.875,0.8976370863686313,5.0,1.75,1.25,0.8847822718789669,1.6152177281210331,6.708203932499369,12.5,1.0,inf,0.0,10.975
16:00,2021,2.0,All,30,29,0.9666666666666667,0.8332960885388428,0.9940914096838022,1.75,1.6083333333333334,1.1083104859917219,5.0,1.7833333333333334,1.2833333333333334,-1.466757748266063,4.03342441493273,0.9146195739344365,38.5,0.9,2.0,38.5,9.166666666666666
