reference_close,sample,split_ts,max_gap_bps,side,trades,fills,fill_rate,fill_ci95_low,fill_ci95_high,median_gap_points,mean_gap_points,mean_gap_bps,median_fill_minutes,avg_gross_pnl_dollars,avg_net_pnl_dollars,avg_net_pnl_ci95_low,avg_net_pnl_ci95_high,net_pnl_tstat,total_net_pnl_dollars,net_win_rate,profit_factor,max_drawdown_dollars,avg_mae_points
16:00,Second half,2023-04-17 18:00:00-04:00,3.0,All,140,130,0.9285714285714286,0.8735102120950091,0.9607416158083011,3.25,3.35,1.5957878905917044,5.0,-2.242857142857143,-2.742857142857143,-10.040073049698094,4.554358763983808,-0.736705796535784,-384.0,0.9071428571428571,0.6685369011653,615.5,16.539285714285715
16:00,First half,2023-04-17 18:00:00-04:00,3.0,Short,54,48,0.8888888888888888,0.7780529887240111,0.9480697753334044,2.0,2.074074074074074,1.5950564663721234,5.0,-5.203703703703703,-5.703703703703703,-13.60799013317271,2.2005827257653037,-1.4143027363289655,-308.0,0.8703703703703703,0.3563218390804598,351.5,15.24074074074074
16:00,First half,2023-04-17 18:00:00-04:00,3.0,Long,49,49,1.0,0.9273021797160157,1.0,2.25,2.0153061224489797,1.5282989844734176,5.0,4.030612244897959,3.5306122448979593,2.875579748579501,4.185644741216417,10.564167330402094,173.0,0.9387755102040817,inf,0.0,12.744897959183673
16:00,Second half,2023-04-17 18:00:00-04:00,3.0,Long,61,52,0.8524590163934426,0.7427676460474365,0.9203883153062286,3.5,3.512295081967213,1.6660472489033162,5.0,-8.278688524590164,-8.778688524590164,-22.191415783463185,4.634038734282859,-1.2828049913582995,-535.5,0.8360655737704918,0.3751458576429405,669.5,21.815573770491802
16:00,Second half,2023-04-17 18:00:00-04:00,3.0,Short,79,78,0.9873417721518988,0.9317242805256475,0.9977620061696862,3.0,3.2246835443037973,1.5415369936675485,5.0,2.4177215189873418,1.9177215189873418,-5.753987835860412,9.589430873835095,0.48993841729228255,151.5,0.9620253164556962,1.5024875621890548,301.5,12.465189873417721
16:00,First half,2023-04-17 18:00:00-04:00,5.0,All,169,155,0.9171597633136095,0.8657623503589456,0.9500141474362733,3.25,3.272189349112426,2.488051252699135,5.0,-1.1124260355029585,-1.6124260355029585,-5.837272780638733,2.6124207096328163,-0.7480264191564083,-272.5,0.893491124260355,0.7696534234995773,474.5,14.33284023668639
16:00,Second half,2023-04-17 18:00:00-04:00,5.0,All,206,186,0.9029126213592233,0.8548037210778073,0.9362696963725717,4.5,4.800970873786408,2.321673506276304,5.0,-0.7912621359223301,-1.2912621359223302,-7.094779118063684,4.512254846219024,-0.43608510300887604,-266.0,0.8883495145631068,0.8604407135362014,503.0,16.766990291262136
16:00,First half,2023-04-17 18:00:00-04:00,5.0,Short,88,79,0.8977272727272727,0.816927514995743,0.9452554996542547,3.25,3.2926136363636362,2.500312605587188,5.0,-2.8295454545454546,-3.3295454545454546,-10.011829264926051,3.352738355835142,-0.9765806739808384,-293.0,0.8863636363636364,0.6202203499675956,456.5,14.795454545454545
16:00,First half,2023-04-17 18:00:00-04:00,5.0,Long,81,76,0.9382716049382716,0.8635075228651136,0.973347488071674,3.25,3.25,2.4747302767219903,5.0,0.7530864197530864,0.25308641975308643,-4.759795714419133,5.265968553925306,0.09895310887592806,20.5,0.9012345679012346,1.0498177399756987,203.5,13.830246913580247
16:00,Second half,2023-04-17 18:00:00-04:00,5.0,Long,96,81,0.84375,0.7580851324863729,0.9029629004602313,5.0,5.072916666666667,2.462144643420114,5.0,-5.458333333333333,-5.958333333333333,-15.996391799532109,4.079725132865442,-1.163384221426598,-572.0,0.8333333333333334,0.5726559581621218,754.0,21.0234375
