date,SND baseline,1h reference,1h · no BOS,1h · RVOL 0.75–1.25,1h · impulse/prior volume <0.75,1h · first SND test,1h · first physical touch,1h · width ≤0.5 ATR,1h · opposing room ≥2R/open
2024-10-27,-25031.5,-5605.0,-1051.0,-246.5,0.0,-224.5,-1047.5,-956.0,-834.5
2024-10-28,-24847.5,-5372.5,-818.5,0.0,0.0,-45.0,-815.0,-864.0,-726.5
2024-10-29,-24918.5,-5443.5,-1039.5,-71.0,0.0,0.0,-760.0,-947.0,-671.5
2024-10-30,-25060.0,-5530.5,-1077.0,-158.0,0.0,-37.5,-797.5,-984.5,-758.5
2024-10-31,-25255.0,-5744.0,-1179.5,-347.5,0.0,-172.5,-932.5,-1026.5,-879.0
2024-11-01,-24884.5,-5795.0,-1230.5,-347.5,0.0,-223.5,-983.5,-1077.5,-930.0
2024-11-02,-24884.5,-5795.0,-1230.5,-347.5,0.0,-223.5,-983.5,-1077.5,-930.0
2024-11-03,-24884.5,-5888.0,-1323.5,-440.5,0.0,-223.5,-983.5,-1077.5,-930.0
2024-11-04,-25229.5,-6069.5,-1594.0,-622.0,0.0,-405.0,-1165.0,-1148.0,-1000.5
2024-11-05,-25239.5,-6079.5,-1442.0,-795.0,0.0,-129.5,-889.5,-1185.0,-1020.0
2024-11-06,-25673.0,-6057.0,-1619.5,-644.5,0.0,-57.5,-817.5,-1248.5,-933.0
2024-11-07,-25473.0,-5857.0,-1419.5,-444.5,0.0,0.0,-617.5,-1048.5,-733.0
2024-11-08,-25681.5,-5857.5,-1331.0,-331.5,0.0,-0.5,-618.0,-1032.5,-806.0
2024-11-09,-25681.5,-5857.5,-1331.0,-331.5,0.0,-0.5,-618.0,-1032.5,-806.0
2024-11-10,-25681.5,-5857.5,-1331.0,-331.5,0.0,-0.5,-618.0,-1032.5,-806.0
2024-11-11,-25912.0,-6126.0,-1576.0,-506.5,-126.5,-212.5,-736.0,-1150.5,-1036.5
2024-11-12,-25868.5,-6327.5,-1777.5,-622.5,-126.5,-414.0,-888.0,-1227.0,-1130.0
2024-11-13,-25548.0,-6031.0,-1481.0,-486.0,-126.5,-14.0,-688.0,-1067.0,-833.5
2024-11-14,-25928.5,-6233.5,-1640.5,-688.5,-231.5,-183.0,-857.0,-1164.5,-1015.0
2024-11-15,-26457.5,-6584.0,-1791.0,-839.0,-231.5,-333.5,-1007.5,-1315.0,-1165.5
2024-11-16,-26457.5,-6584.0,-1791.0,-839.0,-231.5,-333.5,-1007.5,-1315.0,-1165.5
2024-11-17,-26457.5,-6584.0,-1791.0,-839.0,-231.5,-333.5,-1007.5,-1315.0,-1165.5
2024-11-18,-26362.5,-6489.0,-1696.0,-839.0,-231.5,-238.5,-912.5,-1143.0,-1070.5
2024-11-19,-26533.5,-6526.5,-1534.0,-788.0,-231.5,-238.0,-912.0,-981.0,-1108.0
2024-11-20,-25978.5,-6561.5,-1569.0,-788.0,-231.5,-273.0,-947.0,-1016.0,-1143.0
2024-11-21,-26096.0,-6951.0,-1958.5,-860.5,-231.5,-662.5,-1336.5,-1205.5,-1265.0
2024-11-22,-25914.0,-7074.0,-2022.0,-920.0,-231.5,-785.5,-1459.5,-1328.5,-1324.5
2024-11-23,-25914.0,-7074.0,-2022.0,-920.0,-231.5,-785.5,-1459.5,-1328.5,-1324.5
2024-11-24,-25914.0,-7074.0,-2022.0,-920.0,-231.5,-785.5,-1459.5,-1328.5,-1324.5
2024-11-25,-25721.0,-6931.0,-2022.0,-766.0,-242.5,-596.5,-1270.5,-1339.5,-1181.5
2024-11-26,-25425.0,-7237.0,-2136.5,-863.0,-42.5,-767.0,-1441.0,-1236.5,-1237.5
2024-11-27,-25648.0,-7091.0,-1990.5,-863.0,-96.5,-621.0,-1241.0,-1090.5,-1291.5
2024-11-28,-25733.5,-7135.5,-1990.5,-876.0,-96.5,-665.5,-1285.5,-1103.5,-1336.0
2024-11-29,-26133.5,-7255.5,-2054.0,-954.5,-96.5,-744.0,-1364.0,-1167.0,-1456.0
2024-11-30,-26133.5,-7255.5,-2054.0,-954.5,-96.5,-744.0,-1364.0,-1167.0,-1456.0
2024-12-01,-26134.5,-7262.5,-2061.0,-961.5,-96.5,-751.0,-1371.0,-1167.0,-1463.0
2024-12-02,-26173.0,-7317.0,-2115.5,-981.0,-134.5,-805.5,-1425.5,-1233.0,-1517.5
2024-12-03,-26383.0,-7399.5,-2198.0,-981.0,-134.5,-768.5,-1388.5,-1233.0,-1600.0
2024-12-04,-26206.5,-7223.0,-2198.0,-781.0,-134.5,-592.0,-1212.0,-1256.5,-1423.5
2024-12-05,-26326.5,-7343.0,-2235.0,-815.0,-183.5,-712.0,-1332.0,-1293.5,-1509.5
2024-12-06,-26502.5,-7468.0,-2339.0,-863.5,-183.5,-837.0,-1457.0,-1336.0,-1628.5
2024-12-07,-26502.5,-7468.0,-2339.0,-863.5,-183.5,-837.0,-1457.0,-1336.0,-1628.5
2024-12-08,-26502.5,-7468.0,-2339.0,-863.5,-183.5,-837.0,-1457.0,-1336.0,-1628.5
2024-12-09,-26601.5,-7538.5,-2409.5,-906.0,-226.0,-907.5,-1527.5,-1406.5,-1456.5
2024-12-10,-26458.5,-7271.5,-2261.5,-932.5,-226.0,-615.0,-1235.0,-1139.5,-1189.5
2024-12-11,-26351.0,-7153.5,-2143.5,-814.5,-26.0,-497.0,-1117.0,-1191.0,-1071.5
2024-12-12,-26130.5,-6776.5,-2262.0,-414.5,-26.0,-415.5,-1035.5,-1214.0,-694.5
2024-12-13,-26289.5,-6935.5,-2355.5,-601.0,-26.0,-574.5,-1194.5,-1287.0,-914.5
2024-12-14,-26289.5,-6935.5,-2355.5,-601.0,-26.0,-574.5,-1194.5,-1287.0,-914.5
2024-12-15,-26289.5,-6935.5,-2355.5,-601.0,-26.0,-574.5,-1194.5,-1287.0,-914.5
2024-12-16,-26308.0,-6954.0,-2374.0,-601.0,-26.0,-593.0,-1213.0,-1305.5,-933.0
2024-12-17,-26272.0,-7041.5,-2461.5,-601.0,-26.0,-680.5,-1300.5,-1393.0,-1020.5
2024-12-18,-26263.0,-7362.5,-2730.0,-760.5,-229.5,-882.5,-1502.5,-1458.0,-1341.5
2024-12-19,-25718.5,-6818.0,-2585.5,-760.5,-229.5,-538.0,-1158.0,-1113.5,-797.0
2024-12-20,-25675.0,-6774.5,-2542.0,-760.5,-229.5,-338.0,-958.0,-1113.5,-753.5
2024-12-21,-25675.0,-6774.5,-2542.0,-760.5,-229.5,-338.0,-958.0,-1113.5,-753.5
2024-12-22,-25675.0,-6774.5,-2542.0,-760.5,-229.5,-338.0,-958.0,-1113.5,-753.5
2024-12-23,-25241.5,-6341.0,-2108.5,-760.5,-141.0,0.0,-586.0,-1089.5,-755.5
2024-12-24,-25041.5,-6141.0,-1908.5,-560.5,-141.0,0.0,-386.0,-889.5,-555.5
2024-12-25,-25168.5,-6141.0,-1908.5,-560.5,-141.0,0.0,-386.0,-889.5,-555.5
2024-12-26,-24633.0,-6222.0,-1989.5,-560.5,-141.0,-81.0,-467.0,-889.5,-636.5
2024-12-27,-24507.0,-6096.0,-1789.5,-634.5,-141.0,0.0,-267.0,-689.5,-510.5
2024-12-28,-24507.0,-6096.0,-1789.5,-634.5,-141.0,0.0,-267.0,-689.5,-510.5
2024-12-29,-24507.0,-6096.0,-1789.5,-634.5,-141.0,0.0,-267.0,-689.5,-510.5
2024-12-30,-24906.0,-6295.0,-1988.5,-833.5,-340.0,-199.0,-466.0,-489.5,-709.5
2024-12-31,-24984.5,-6319.5,-1941.0,-688.0,-340.0,-223.5,-392.5,-365.0,-734.0
2025-01-01,-24984.5,-6319.5,-1941.0,-688.0,-340.0,-223.5,-392.5,-365.0,-734.0
2025-01-02,-25142.5,-6477.5,-2099.0,-757.5,-409.5,-381.5,-550.5,-434.5,-892.0
2025-01-03,-25397.0,-6732.0,-2193.5,-919.5,-477.0,-578.5,-747.5,-596.5,-986.5
2025-01-04,-25397.0,-6732.0,-2193.5,-919.5,-477.0,-578.5,-747.5,-596.5,-986.5
2025-01-05,-25397.0,-6732.0,-2193.5,-919.5,-477.0,-578.5,-747.5,-596.5,-986.5
2025-01-06,-25431.0,-6766.0,-2227.5,-919.5,-477.0,-612.5,-747.5,-630.5,-1020.5
2025-01-07,-25475.5,-6810.5,-2072.0,-919.5,-708.5,-612.5,-747.5,-475.0,-1347.5
2025-01-08,-25616.0,-6694.5,-1923.5,-847.0,-708.5,-496.5,-631.5,-154.0,-1107.5
2025-01-09,-25374.5,-6494.5,-1723.5,-647.0,-708.5,-496.5,-631.5,0.0,-907.5
2025-01-10,-25044.5,-6599.0,-1828.0,-720.0,-781.5,-601.0,-732.0,-31.5,-939.0
2025-01-11,-25044.5,-6599.0,-1828.0,-720.0,-781.5,-601.0,-732.0,-31.5,-939.0
2025-01-12,-25044.5,-6599.0,-1828.0,-720.0,-781.5,-601.0,-732.0,-31.5,-939.0
2025-01-13,-25307.0,-6777.0,-2006.0,-743.0,-781.5,-779.0,-861.5,0.0,-1117.0
2025-01-14,-24507.0,-6377.0,-1606.0,-743.0,-781.5,-579.0,-661.5,0.0,-717.0
2025-01-15,-24689.5,-6293.5,-1504.5,-743.0,-581.5,-456.5,-539.0,0.0,-633.5
2025-01-16,-24233.5,-6037.5,-1248.5,-411.0,-581.5,-200.5,-283.0,0.0,-377.5
2025-01-17,-24246.0,-6015.5,-1214.0,-389.0,-594.0,-13.0,-95.5,0.0,-233.5
2025-01-18,-24246.0,-6015.5,-1214.0,-389.0,-594.0,-13.0,-95.5,0.0,-233.5
2025-01-19,-24246.0,-6015.5,-1214.0,-389.0,-594.0,-13.0,-95.5,0.0,-233.5
2025-01-20,-24357.0,-6126.5,-1363.5,-350.5,-743.5,0.0,0.0,0.0,-344.5
2025-01-21,-23624.0,-6073.5,-1473.0,-460.0,-743.5,0.0,0.0,-23.0,-268.5
2025-01-22,-23523.0,-5964.0,-1329.5,-333.5,-572.0,0.0,0.0,0.0,-125.0
2025-01-23,-23655.0,-6073.5,-1416.5,-420.5,-600.5,-109.5,-109.5,-86.5,-234.5
2025-01-24,-23782.5,-6201.0,-1480.0,-598.0,-600.5,-237.0,-237.0,-150.0,-298.0
2025-01-25,-23782.5,-6201.0,-1480.0,-598.0,-600.5,-237.0,-237.0,-150.0,-298.0
2025-01-26,-23982.5,-6201.0,-1480.0,-598.0,-600.5,-237.0,-237.0,-150.0,-298.0
2025-01-27,-24694.5,-6625.5,-1904.5,-675.5,-691.5,-606.0,-606.0,-340.0,-722.5
2025-01-28,-24668.0,-6564.5,-1761.5,-675.5,-691.5,-488.0,-488.0,-197.0,-661.5
2025-01-29,-24043.0,-6265.5,-1500.0,-541.0,-491.5,-111.0,-111.0,-159.5,-624.0
2025-01-30,-24093.0,-6353.5,-1588.0,-276.0,-794.0,0.0,0.0,-210.0,-912.0
2025-01-31,-24220.5,-6399.0,-1610.5,-276.0,-794.0,-45.5,-45.5,-255.5,-757.5
2025-02-01,-24220.5,-6399.0,-1610.5,-276.0,-794.0,-45.5,-45.5,-255.5,-757.5
2025-02-02,-24277.0,-6455.5,-1667.0,-276.0,-794.0,-102.0,-102.0,-312.0,-814.0
2025-02-03,-24659.0,-6637.5,-1761.5,-276.0,-881.5,-284.0,-284.0,-494.0,-908.5
2025-02-04,-24911.5,-6690.0,-1814.0,-276.0,-881.5,-336.5,-336.5,-546.5,-961.0
2025-02-05,-24364.5,-6654.5,-1778.5,-76.0,-1046.0,-301.0,-301.0,-599.5,-1125.5
2025-02-06,-24254.0,-6544.0,-1832.5,-130.0,-1046.0,-190.5,-155.0,-489.0,-1015.0
2025-02-07,-24709.0,-6814.0,-2059.5,-192.5,-1046.0,-417.5,-382.0,-361.5,-887.5
2025-02-08,-24709.0,-6814.0,-2059.5,-192.5,-1046.0,-417.5,-382.0,-361.5,-887.5
2025-02-09,-24509.0,-6614.0,-1859.5,0.0,-1046.0,-417.5,-382.0,-361.5,-687.5
2025-02-10,-24468.0,-6324.0,-1859.5,0.0,-1123.0,-127.5,-92.0,-161.5,-487.5
2025-02-11,-24444.5,-6198.5,-1690.5,-17.5,-1123.0,0.0,0.0,-36.0,-318.5
2025-02-12,-24068.5,-5838.0,-1290.5,-17.5,-1123.0,0.0,0.0,-36.0,-318.5
2025-02-13,-24535.0,-5665.5,-1318.0,-152.0,-1257.5,-147.0,-147.0,-103.5,-567.0
2025-02-14,-24609.0,-5739.5,-1392.0,-152.0,-1257.5,-221.0,-221.0,-119.0,-641.0
2025-02-15,-24609.0,-5739.5,-1392.0,-152.0,-1257.5,-221.0,-221.0,-119.0,-641.0
2025-02-16,-24702.5,-5833.0,-1485.5,-152.0,-1257.5,-314.5,-314.5,-119.0,-641.0
2025-02-17,-24689.5,-5834.0,-1485.5,-190.0,-1257.5,-315.5,-315.5,-120.0,-642.0
2025-02-18,-24909.5,-6054.0,-1592.0,-291.0,-1320.0,-475.5,-475.5,-204.0,-862.0
2025-02-19,-24641.5,-5786.0,-1698.0,0.0,-1320.0,-369.0,-369.0,-204.0,-594.0
2025-02-20,-24744.0,-5942.0,-1854.0,-102.5,-1476.0,-525.0,-525.0,-57.5,-696.5
2025-02-21,-24991.5,-6100.0,-1976.0,-164.0,-1476.0,-683.0,-657.5,-141.0,-854.5
2025-02-22,-24991.5,-6100.0,-1976.0,-164.0,-1476.0,-683.0,-657.5,-141.0,-854.5
2025-02-23,-25063.0,-6171.5,-1976.0,-235.5,-1476.0,-754.5,-729.0,-141.0,-926.0
2025-02-24,-25325.5,-6034.0,-1838.5,-235.5,-1276.0,-617.0,-591.5,-203.5,-588.5
2025-02-25,-25376.0,-5507.5,-1537.5,-235.5,-1276.0,-490.5,-465.0,0.0,-87.5
2025-02-26,-25246.0,-5710.5,-1703.0,-414.5,-1300.0,-693.5,-617.5,-112.0,-199.5
2025-02-27,-25261.5,-5546.5,-1707.0,-521.5,-1429.0,-454.5,-378.5,-19.0,-235.5
2025-02-28,-25407.5,-5692.5,-1893.0,-721.5,-1679.0,-973.0,-511.0,0.0,-304.0
2025-03-01,-25407.5,-5692.5,-1893.0,-721.5,-1679.0,-973.0,-511.0,0.0,-304.0
2025-03-02,-25407.5,-5692.5,-1893.0,-721.5,-1679.0,-973.0,-511.0,0.0,-304.0
2025-03-03,-25910.0,-6304.5,-2058.5,-813.0,-1627.0,-1385.0,-923.0,-109.0,-806.5
2025-03-04,-25352.0,-6436.5,-2045.5,-558.0,-1427.0,-1917.0,-1455.0,-232.5,-738.5
2025-03-05,-25678.5,-6363.0,-1972.0,-558.0,-1227.0,-1843.5,-1381.5,-359.0,-865.0
2025-03-06,-26130.0,-6454.5,-2063.5,-756.0,-1027.0,-2241.5,-1779.5,-359.0,-1158.5
2025-03-07,-26253.0,-6499.5,-2108.5,-801.0,-1027.0,-2286.5,-1824.5,-404.0,-1203.5
2025-03-08,-26253.0,-6499.5,-2108.5,-801.0,-1027.0,-2286.5,-1824.5,-404.0,-1203.5
2025-03-09,-26253.0,-6499.5,-2108.5,-801.0,-1027.0,-2286.5,-1824.5,-404.0,-1203.5
2025-03-10,-25853.0,-6222.5,-1908.5,-669.5,-895.5,-1941.0,-1479.0,-127.0,-926.5
2025-03-11,-26248.0,-6071.0,-1757.0,-518.0,-895.5,-1789.5,-1327.5,-228.5,-775.0
2025-03-12,-26374.5,-6197.5,-1810.0,-591.5,-948.5,-1916.0,-1454.0,-355.0,-901.5
2025-03-13,-26174.5,-5693.0,-1905.5,-487.0,-548.5,-1611.5,-1149.5,-450.5,-501.5
2025-03-14,-26792.5,-5911.0,-1988.0,-705.0,-548.5,-1694.0,-1232.0,-533.0,-584.0
2025-03-15,-26792.5,-5911.0,-1988.0,-705.0,-548.5,-1694.0,-1232.0,-533.0,-584.0
2025-03-16,-26792.5,-5911.0,-1988.0,-705.0,-548.5,-1694.0,-1232.0,-533.0,-584.0
2025-03-17,-26851.5,-5970.0,-1981.5,-705.0,-414.0,-1753.0,-1291.0,-598.5,-649.5
2025-03-18,-26318.0,-6000.5,-1888.5,-705.0,-658.0,-1761.0,-1299.0,-683.0,-395.0
2025-03-19,-26771.0,-6063.5,-2082.0,-705.0,-727.5,-1824.0,-1319.5,-946.0,-546.0
2025-03-20,-26656.0,-5900.5,-2072.0,-658.0,-527.5,-1661.0,-1156.5,-877.0,-383.0
2025-03-21,-26728.0,-5901.5,-2374.5,-960.5,-527.5,-1442.0,-1137.5,-1034.5,-462.5
2025-03-22,-26728.0,-5901.5,-2374.5,-960.5,-527.5,-1442.0,-1137.5,-1034.5,-462.5
2025-03-23,-26728.0,-5901.5,-2374.5,-960.5,-527.5,-1442.0,-1137.5,-1034.5,-462.5
2025-03-24,-26840.5,-6014.0,-2487.0,-960.5,-527.5,-1537.0,-1232.5,-1147.0,-575.0
2025-03-25,-26994.5,-6132.5,-2585.0,-960.5,-527.5,-1655.5,-1351.0,-1189.5,-671.5
2025-03-26,-26827.0,-5965.0,-2417.5,-760.5,-527.5,-1488.0,-1183.5,-1222.0,-504.0
2025-03-27,-26879.5,-6019.0,-2471.5,-814.5,-527.5,-1542.0,-1237.5,-1276.0,-558.0
2025-03-28,-26919.0,-6349.0,-2471.5,-1014.5,-327.5,-1542.0,-1237.5,-1076.0,-688.0
2025-03-29,-26919.0,-6349.0,-2471.5,-1014.5,-327.5,-1542.0,-1237.5,-1076.0,-688.0
2025-03-30,-26919.0,-6349.0,-2471.5,-1014.5,-327.5,-1542.0,-1237.5,-1076.0,-688.0
2025-03-31,-27298.0,-6728.0,-2719.0,-1219.5,-410.5,-1921.0,-1616.5,-1149.5,-1067.0
2025-04-01,-27581.5,-7011.5,-2940.5,-1219.5,-510.0,-2204.5,-1900.0,-1333.5,-1350.5
2025-04-02,-27649.0,-7079.0,-2940.5,-1487.0,-510.0,-2272.0,-1900.0,-1201.0,-1418.0
2025-04-03,-28141.0,-7171.0,-3032.5,-1487.0,-510.0,-2364.0,-1992.0,-1293.0,-1510.0
2025-04-04,-28341.0,-6971.0,-2832.5,-1487.0,-110.0,-2364.0,-1992.0,-1293.0,-1710.0
2025-04-05,-28341.0,-6971.0,-2832.5,-1487.0,-110.0,-2364.0,-1992.0,-1293.0,-1710.0
2025-04-06,-28541.0,-6971.0,-2832.5,-1487.0,-110.0,-2364.0,-1992.0,-1293.0,-1710.0
2025-04-07,-29341.0,-7771.0,-3232.5,-1487.0,-110.0,-2764.0,-2392.0,-1493.0,-2310.0
2025-04-08,-29439.0,-7750.0,-3485.0,-1487.0,-110.0,-2764.0,-2392.0,-1272.0,-2089.0
2025-04-09,-28886.0,-7263.0,-3198.0,-1487.0,0.0,-2312.0,-1792.0,-672.0,-1602.0
2025-04-10,-28686.0,-7063.0,-2998.0,-1487.0,0.0,-1912.0,-1392.0,-472.0,-1402.0
2025-04-11,-29086.0,-6863.0,-2798.0,-1487.0,0.0,-1712.0,-1192.0,-272.0,-1202.0
2025-04-12,-29086.0,-6863.0,-2798.0,-1487.0,0.0,-1712.0,-1192.0,-272.0,-1202.0
2025-04-13,-29086.0,-6863.0,-2798.0,-1287.0,0.0,-1712.0,-1192.0,-72.0,-1002.0
2025-04-14,-28566.0,-6343.0,-2398.0,-887.0,0.0,-1592.0,-1072.0,0.0,-682.0
2025-04-15,-28506.5,-6201.0,-2456.0,-945.0,0.0,-1650.0,-1130.0,-58.0,-740.0
2025-04-16,-28908.0,-6202.5,-2457.5,-945.0,0.0,-1522.0,-1002.0,-130.0,-740.0
2025-04-17,-28433.0,-5727.5,-1982.5,-670.0,0.0,-922.0,-402.0,-55.0,-540.0
2025-04-18,-28433.0,-5727.5,-1982.5,-670.0,0.0,-922.0,-402.0,-55.0,-540.0
2025-04-19,-28433.0,-5727.5,-1982.5,-670.0,0.0,-922.0,-402.0,-55.0,-540.0
2025-04-20,-28633.0,-5927.5,-2182.5,-670.0,0.0,-922.0,-402.0,-55.0,-540.0
2025-04-21,-28767.0,-6061.5,-2316.5,-727.0,0.0,-1056.0,-536.0,-189.0,-674.0
2025-04-22,-29294.5,-6189.0,-2237.5,-811.5,0.0,-1089.5,-569.5,-300.5,-717.0
2025-04-23,-29494.0,-6188.5,-2237.0,-957.0,-145.5,-1035.0,-515.0,-154.5,-771.0
2025-04-24,-29412.0,-6106.5,-2216.5,-998.5,-145.5,-773.5,-253.5,0.0,-889.0
2025-04-25,-29642.0,-6206.0,-2216.5,-1098.0,-145.5,-873.0,-353.0,0.0,-889.0
2025-04-26,-29642.0,-6206.0,-2216.5,-1098.0,-145.5,-873.0,-353.0,0.0,-889.0
2025-04-27,-29642.0,-6206.0,-2216.5,-1098.0,-145.5,-873.0,-353.0,0.0,-889.0
2025-04-28,-29573.0,-6067.0,-2127.0,-1159.0,-145.5,-746.0,-226.0,0.0,-1150.0
2025-04-29,-29458.5,-5952.5,-2184.0,-1301.5,-145.5,-888.5,-368.5,-57.0,-835.5
2025-04-30,-30033.5,-6090.5,-2083.5,-1301.5,-145.5,-1026.5,-506.5,0.0,-835.5
2025-05-01,-30397.5,-6397.0,-2151.5,-1562.5,-252.0,-1333.0,-813.0,-113.5,-1142.0
2025-05-02,-30735.0,-6334.5,-2089.0,-1500.0,-324.5,-1133.0,-613.0,-186.0,-1079.5
2025-05-03,-30735.0,-6334.5,-2089.0,-1500.0,-324.5,-1133.0,-613.0,-186.0,-1079.5
2025-05-04,-30889.0,-6488.5,-2089.0,-1654.0,-324.5,-1287.0,-767.0,-186.0,-1079.5
2025-05-05,-30623.0,-6222.5,-1744.0,-1509.0,-403.5,-966.0,-446.0,0.0,-813.5
2025-05-06,-31108.0,-6523.0,-1900.5,-1708.5,-504.5,-1266.5,-662.0,-115.0,-1114.0
2025-05-07,-31061.0,-6440.0,-1866.0,-1708.5,-504.5,-963.5,-359.0,0.0,-1079.5
2025-05-08,-31034.0,-6413.0,-1971.5,-1733.5,-504.5,-588.5,0.0,-173.0,-1252.5
2025-05-09,-30901.0,-5829.5,-1558.5,-1133.5,-423.0,-257.0,0.0,0.0,-852.5
2025-05-10,-30901.0,-5829.5,-1558.5,-1133.5,-423.0,-257.0,0.0,0.0,-852.5
2025-05-11,-31183.5,-5912.0,-1641.0,-1187.5,-423.0,-285.5,-28.5,-28.5,-935.0
2025-05-12,-30887.5,-5616.0,-1545.0,-1396.0,-23.0,0.0,0.0,0.0,-1039.0
2025-05-13,-30922.5,-5323.5,-1252.5,-1396.0,-117.5,0.0,0.0,0.0,-746.5
2025-05-14,-30492.5,-5093.5,-1052.5,-1366.0,0.0,0.0,0.0,0.0,-546.5
2025-05-15,-30529.0,-5065.0,-1024.0,-1465.5,-76.0,0.0,0.0,-95.5,-783.0
2025-05-16,-30715.5,-5251.5,-1210.5,-1599.0,-76.0,-186.5,-186.5,-148.5,-969.5
2025-05-17,-30715.5,-5251.5,-1210.5,-1599.0,-76.0,-186.5,-186.5,-148.5,-969.5
2025-05-18,-30788.5,-5324.5,-1283.5,-1599.0,-76.0,-186.5,-186.5,-148.5,-1042.5
2025-05-19,-31116.0,-5571.5,-1416.5,-1657.5,-150.5,-296.5,-296.5,-198.5,-1289.5
2025-05-20,-30940.0,-5363.5,-1208.5,-1657.5,-150.5,-96.5,-96.5,-39.5,-1081.5
2025-05-21,-30781.0,-5715.0,-1560.0,-1816.5,-294.5,-448.0,-399.5,-88.0,-1289.0
2025-05-22,-30806.5,-5740.5,-1585.5,-1842.0,-294.5,-473.5,-425.0,-113.5,-1314.5
2025-05-23,-30690.0,-5624.0,-1469.0,-2010.0,-141.5,-357.0,-308.5,-246.0,-1198.0
2025-05-24,-30690.0,-5624.0,-1469.0,-2010.0,-141.5,-357.0,-308.5,-246.0,-1198.0
2025-05-25,-30690.0,-5624.0,-1469.0,-2010.0,-141.5,-357.0,-308.5,-246.0,-1198.0
2025-05-26,-30660.5,-5489.5,-1334.5,-2013.5,-248.5,-151.0,-347.5,-348.0,-1350.0
2025-05-27,-30902.5,-5719.5,-1521.0,-2196.5,-248.5,-241.5,-438.0,-531.0,-1580.0
2025-05-28,-31203.5,-5826.5,-1540.5,-2219.5,-324.0,-273.0,-469.5,-561.5,-1687.0
2025-05-29,-31243.0,-6004.0,-1599.0,-2397.0,-324.0,-450.5,-647.0,-620.0,-1864.5
2025-05-30,-30905.5,-5604.0,-1199.0,-2397.0,-324.0,-250.5,-447.0,-220.0,-1941.0
2025-05-31,-30905.5,-5604.0,-1199.0,-2397.0,-324.0,-250.5,-447.0,-220.0,-1941.0
2025-06-01,-30905.5,-5604.0,-1199.0,-2397.0,-324.0,-250.5,-447.0,-220.0,-1941.0
2025-06-02,-30623.0,-5404.0,-999.0,-2197.0,-324.0,-50.5,-247.0,-220.0,-1741.0
2025-06-03,-30741.0,-5522.0,-1072.0,-2315.0,-324.0,-168.5,-365.0,-338.0,-1814.0
2025-06-04,-30521.5,-5279.0,-829.0,-2315.0,-339.5,0.0,-183.5,-354.0,-1571.0
2025-06-05,-30711.5,-5409.0,-959.0,-2515.0,-139.5,-389.5,-573.0,-354.0,-1701.0
2025-06-06,-30759.5,-5057.0,-959.0,-2515.0,-139.5,-189.5,-373.0,-354.0,-1349.0
2025-06-07,-30759.5,-5057.0,-959.0,-2515.0,-139.5,-189.5,-373.0,-354.0,-1349.0
2025-06-08,-30759.5,-5057.0,-959.0,-2515.0,-139.5,-189.5,-373.0,-354.0,-1349.0
2025-06-09,-30763.0,-5060.5,-962.5,-2549.0,0.0,-193.0,-259.0,-179.5,-1408.5
2025-06-10,-30402.0,-4556.5,-458.5,-2645.0,0.0,0.0,0.0,0.0,-904.5
2025-06-11,-29971.0,-4125.5,-27.5,-2245.0,0.0,0.0,0.0,-48.0,-473.5
2025-06-12,-29677.5,-3632.0,0.0,-2232.5,0.0,0.0,0.0,0.0,-4.5
2025-06-13,-29796.5,-3751.0,-119.0,-2351.5,0.0,-119.0,-119.0,0.0,-123.5
2025-06-14,-29796.5,-3751.0,-119.0,-2351.5,0.0,-119.0,-119.0,0.0,-123.5
2025-06-15,-29796.5,-3751.0,-119.0,-2351.5,0.0,-119.0,-119.0,0.0,-123.5
2025-06-16,-29996.5,-3551.0,0.0,-2351.5,0.0,0.0,0.0,0.0,-123.5
2025-06-17,-30250.5,-3716.0,-165.0,-2351.5,0.0,-112.5,-112.5,0.0,-288.5
2025-06-18,-30309.5,-3775.0,-224.0,-2410.5,0.0,-171.5,-171.5,-59.0,-347.5
2025-06-19,-30272.5,-3869.5,-318.5,-2410.5,0.0,-266.0,-266.0,-153.5,-442.0
2025-06-20,-30720.0,-4138.5,-439.5,-2531.5,0.0,-535.0,-535.0,-226.0,-711.0
2025-06-21,-30720.0,-4138.5,-439.5,-2531.5,0.0,-535.0,-535.0,-226.0,-711.0
2025-06-22,-30749.0,-4167.5,-439.5,-2560.5,0.0,-564.0,-564.0,-255.0,-740.0
2025-06-23,-30659.5,-3950.0,-162.0,-2443.5,0.0,-224.0,-224.0,-78.0,-522.5
2025-06-24,-30624.5,-3915.0,-291.5,-2378.5,0.0,-189.0,-189.0,0.0,-588.0
2025-06-25,-30674.0,-4008.0,-342.0,-2421.0,0.0,-282.0,-282.0,-93.0,-652.0
2025-06-26,-30556.5,-3890.5,-424.5,-2303.5,0.0,-164.5,-164.5,-93.0,-534.5
2025-06-27,-30318.0,-3652.0,-439.0,-2383.0,0.0,0.0,0.0,0.0,-296.0
2025-06-28,-30318.0,-3652.0,-439.0,-2383.0,0.0,0.0,0.0,0.0,-296.0
2025-06-29,-30318.0,-3652.0,-439.0,-2383.0,0.0,0.0,0.0,0.0,-296.0
2025-06-30,-30483.5,-3769.5,-575.5,-2487.0,-52.5,-117.5,-117.5,-65.0,-361.0
2025-07-01,-30503.0,-3734.0,-711.0,-2327.0,-52.5,-53.0,-2.0,-29.5,-281.0
